"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","Ms5","SDs5","M5","SD5","Num6","Str6","Ms6","SDs6","M6","SD6","Num7","Str7","Ms7","SDs7","M7","SD7","Num8","Str8","Ms8","SDs8","M8","SD8","Num9","Str9","M9","SD9","Num10","Str10","M10","SD10","Num11","Str11","M11","SD11","Num12","Str12","M12","SD12","Num13","Str13","M13","SD13","Num14","Str14","M14","SD14","Num15","Str15","M15","SD15","Num16","Str16","M16","SD16","Num17","Str17","M17","SD17","Num18","Str18","M18","SD18","Num19","Str19","M19","SD19","Num20","Str20","M20","SD20","Num21","Str21","M21","SD21","Num22","Str22","M22","SD22","Num23","Str23","M23","SD23","Num24","Str24","M24","SD24","Num25","Str25","M25","SD25","Num26","Str26","M26","SD26","offsetSd","offsetProp"
1,0,0,32,1,"W",1,"a c e",0,1,0.161723884107124,1.36578583736966,2,"b c e",0,1,-0.0578867740757477,1.15588838125899,3,"a d e",0,1,-0.0494860343682308,1.39795552817746,4,"b d e",0,1,0.135284985351876,1.30787711062335,5,"a c f",0,1,-0.0261826717926667,1.2788651324404,6,"b c f",0,1,-0.162044826798861,0.913525268146993,7,"a d f",0,1,0.324877605379603,1.05703650424965,8,"b d f",0,1,0.184549293126233,1.04770919613873,9,"a,c",0.0677706061572287,1.31590887401292,10,"b,c",-0.109965800437304,1.03480984932823,11,"a,d",0.137695785505686,1.24379189098262,12,"b,d",0.159917139239055,1.17577520212336,13,"a,e",0.0561189248694466,1.37507819723712,14,"b,e",0.0386991056380641,1.22825389248398,15,"a,f",0.149347466793468,1.17722690856868,16,"b,f",0.0112522331636863,0.990598279822373,17,"c,e",0.0519185550156882,1.25998600059722,18,"d,e",0.0428994754918226,1.34610392136704,19,"c,f",-0.0941137492957636,1.10457988940252,20,"d,f",0.254713449252918,1.04638997877743,21,"a",0.102733195831457,1.27579042736232,22,"b",0.0249756694008752,1.1114555218958,23,"c",-0.0210975971400377,1.18243404860985,24,"d",0.14880646237237,1.20553883680954,25,"e",0.0474090152537554,1.29862105483937,26,"f",0.0802998499785772,1.08584515727042,0.5,0.5
2,0,0,16,1,"W",1,"a c e",0,1,-0.27808449510052,1.58270060511311,2,"b c e",0,1,0.0182582440640848,0.95329968596773,3,"a d e",0,1,-0.205803747467225,1.24437351672201,4,"b d e",0,1,-0.081837235231757,1.31565496626963,5,"a c f",0,1,-0.444202888713922,1.17461154281915,6,"b c f",0,1,0.0368826108276409,1.44588237163026,7,"a d f",0,1,-0.12725588862878,0.928445067953852,8,"b d f",0,1,0.131450048250412,1.35605002371143,9,"a,c",-0.361143691907221,1.37360562489237,10,"b,c",0.0275704274458629,1.20473684443022,11,"a,d",-0.166529818048002,1.08071800399503,12,"b,d",0.0248064065093276,1.31873872511342,13,"a,e",-0.241944121283872,1.40095469602783,14,"b,e",-0.0317894955838361,1.1313149223979,15,"a,f",-0.285729388671351,1.05386356798764,16,"b,f",0.0841663295390265,1.37972947901028,17,"c,e",-0.129913125518218,1.29401070199018,18,"d,e",-0.143820491349491,1.26126080237814,19,"c,f",-0.20366013894314,1.3186731809111,20,"d,f",0.00209707981081604,1.15071729045964,21,"a",-0.263836754977612,1.22993774059825,22,"b",0.0261884169775952,1.25296135316876,23,"c",-0.166786632230679,1.29652319107267,24,"d",-0.0708617057693374,1.19989068894127,25,"e",-0.136866808433854,1.26757869672158,26,"f",-0.100781529566162,1.23205791832161,0.9,0.9
3,0,0,8,1,"W",1,"a c e",0,1,-0.581171521795729,2.07534294426332,2,"b c e",0,1,-0.2406836767507,1.16906906558797,3,"a d e",0,1,0.231902878250932,1.03562813745513,4,"b d e",0,1,0.300641965006786,0.813763894952066,5,"a c f",0,1,0.0672450299378502,1.21087836650253,6,"b c f",0,1,-0.0767804723843062,1.16064288670642,7,"a d f",0,1,-0.269298975973402,0.836585997510253,8,"b d f",0,1,0.504759126855865,0.824946128589108,9,"a,c",-0.256963245928939,1.67520544773111,10,"b,c",-0.158732074567503,1.1285435385382,11,"a,d",-0.0186980488612354,0.945573039200555,12,"b,d",0.402700545931325,0.798577477170387,13,"a,e",-0.174634321772399,1.63913346513315,14,"b,e",0.0299791441280429,1.0124120669501,15,"a,f",-0.101026973017776,1.02031907818152,16,"b,f",0.213989327235779,1.01804221918649,17,"c,e",-0.410927599273214,1.63666578965533,18,"d,e",0.266272421628859,0.900446609888909,19,"c,f",-0.00476772122322798,1.14822186252655,20,"d,f",0.117730075441231,0.896643723759266,21,"a",-0.137830647395087,1.34356876004019,22,"b",0.121984235681911,1.00308717467921,23,"c",-0.207847660248221,1.40593272978935,24,"d",0.192001248535045,0.88715074178513,25,"e",-0.0723275888221779,1.34417481594935,26,"f",0.0564811771090016,1.015299048201,0.1,0.1
4,0,0,16,1,"W",1,"a c e",0,1,0.107083133868379,1.10879108608282,2,"b c e",0,1,0.155408982226916,1.17506343583649,3,"a d e",0,1,-0.0293693782515015,1.3784441719942,4,"b d e",0,1,0.105016760922312,1.15738524427251,5,"a c f",0,1,0.102249564980831,1.20731564884619,6,"b c f",0,1,0.450968655358252,0.829123377079245,7,"a d f",0,1,0.510747088094422,0.924480291388188,8,"b d f",0,1,0.224610742980301,1.12079582985335,9,"a,c",0.104666349424605,1.14025489701249,10,"b,c",0.303188818792584,1.01158035021125,11,"a,d",0.24068885492146,1.18669218424772,12,"b,d",0.164813751951307,1.12235754470009,13,"a,e",0.0388568778084389,1.23251440379901,14,"b,e",0.130212871574614,1.14757859012958,15,"a,f",0.306498326537627,1.07791742289249,16,"b,f",0.337789699169277,0.976569641992597,17,"c,e",0.131246058047648,1.12409905663854,18,"d,e",0.0378236913354053,1.25388700370262,19,"c,f",0.276609110169542,1.03407570989238,20,"d,f",0.367678915537362,1.02103202983929,21,"a",0.172677602173033,1.15646588508354,22,"b",0.234001285371946,1.06218389659285,23,"c",0.203927584108595,1.07392128100737,24,"d",0.202751303436384,1.14640764825999,25,"e",0.0845348746915266,1.18221217404185,26,"f",0.322144012853452,1.0204192083101,0.5,0.5
5,0,0,40,1,"W",1,"a c e",0,1,0.279141162327627,1.04708315980344,2,"b c e",0,1,-0.0747444691542946,1.18891643433644,3,"a d e",0,1,-0.0264995355260148,1.32098996492865,4,"b d e",0,1,0.0667047114183673,1.32869428289257,5,"a c f",0,1,0.0886858723667037,1.33867645958379,6,"b c f",0,1,-0.126763573531218,1.35708717451662,7,"a d f",0,1,-0.107245104805663,1.19791638193648,8,"b d f",0,1,0.0974032229681982,1.15295192486171,9,"a,c",0.183913517347165,1.19796525182592,10,"b,c",-0.100754021342756,1.26794574885062,11,"a,d",-0.066872320165839,1.25360798091743,12,"b,d",0.0820539671932828,1.23612904815208,13,"a,e",0.126320813400806,1.19430522322802,14,"b,e",-0.00401987886796367,1.25475923373862,15,"a,f",-0.00927961621947969,1.26602664347442,16,"b,f",-0.0146801752815098,1.25624203970761,17,"c,e",0.102198346586666,1.12728537280337,18,"d,e",0.0201025879461763,1.31727094682928,19,"c,f",-0.0190388505822571,1.34373482691145,20,"d,f",-0.00492094091873245,1.17271398375692,21,"a",0.0585205985906631,1.22869615633364,22,"b",-0.00935002707473675,1.25155793388721,23,"c",0.0415797480022045,1.23782927889229,24,"d",0.0075908235137219,1.24322428505613,25,"e",0.0611504672664212,1.22279610042759,26,"f",-0.0119798957504948,1.25717463265718,0.9,0.9
6,0,0,8,1,"W",1,"a c e",0,1,-0.326034920306669,1.07717412085544,2,"b c e",0,1,-0.152720215882568,1.11708198428899,3,"a d e",0,1,0.369194002172215,0.842707821754892,4,"b d e",0,1,0.309064942383272,1.12651829562709,5,"a c f",0,1,0.179248743018152,1.12695710732336,6,"b c f",0,1,-0.579839194629445,0.86497118610447,7,"a d f",0,1,-0.0981851822590643,0.987751017558956,8,"b d f",0,1,0.516922979858642,0.75103034018409,9,"a,c",-0.0733930886442585,1.09646708965364,10,"b,c",-0.366279705256007,0.990018642077719,11,"a,d",0.135504409956576,0.919218255798843,12,"b,d",0.412993961120957,0.931108663575832,13,"a,e",0.021579540932773,1.00088617185031,14,"b,e",0.0781723632503517,1.10969640111211,15,"a,f",0.0405317803795441,1.03368818936939,16,"b,f",-0.0314581073854016,0.965991757805672,17,"c,e",-0.239377568094619,1.06387297709593,18,"d,e",0.339129472277743,0.961556433356201,19,"c,f",-0.200295225805646,1.04665531766963,20,"d,f",0.209368898799789,0.905219042235111,21,"a",0.0310556606561585,1.0009211809819,22,"b",0.0233571279324751,1.02492554257621,23,"c",-0.219836396950133,1.03832861068606,24,"d",0.274249185538766,0.920989768878427,25,"e",0.0498759520915624,1.03990710588445,26,"f",0.00453683649707124,0.98482404825033,0.1,0.1
7,0,0,24,1,"W",1,"a c e",0,1,0.4373080545026,1.10123974451093,2,"b c e",0,1,0.447577791219983,1.27808379989187,3,"a d e",0,1,-0.0387700463114536,1.4215975700729,4,"b d e",0,1,0.266665208328082,0.992686001017259,5,"a c f",0,1,0.283924503576732,0.964038877975724,6,"b c f",0,1,0.0696113824662599,1.23410816066396,7,"a d f",0,1,0.292714992378882,0.897203317603983,8,"b d f",0,1,0.31846818840235,1.17102453890902,9,"a,c",0.360616279039666,1.02677574906232,10,"b,c",0.258594586843122,1.2574398997043,11,"a,d",0.126972473033714,1.18783369054684,12,"b,d",0.292566698365216,1.07423256955162,13,"a,e",0.199269004095573,1.2807426593693,14,"b,e",0.357121499774033,1.1357629113124,15,"a,f",0.288319747977807,0.921271745362935,16,"b,f",0.194039785434305,1.1967380243195,17,"c,e",0.442442922861292,1.18019553574593,18,"d,e",0.113947581008314,1.22270964123318,19,"c,f",0.176767943021496,1.10083354595488,20,"d,f",0.305591590390616,1.03206280521552,21,"a",0.24379437603669,1.1105966158179,22,"b",0.275580642604169,1.16338364085926,23,"c",0.309605432941394,1.14300945618015,24,"d",0.209769585699465,1.12955308238838,25,"e",0.278195251934803,1.20664911356656,26,"f",0.241179766706056,1.06334494513124,0.5,0.5
8,0,0,40,1,"W",1,"a c e",0,1,0.184547672202181,1.09233950705974,2,"b c e",0,1,0.0693505266784023,1.1787839867715,3,"a d e",0,1,0.194890524646214,1.11958724381946,4,"b d e",0,1,-0.0532535649924015,1.14282926810898,5,"a c f",0,1,0.128388889348026,1.4057937723631,6,"b c f",0,1,0.00658985930556908,1.30834945292663,7,"a d f",0,1,-0.0326979436865679,1.54016305682855,8,"b d f",0,1,0.304046352165522,1.27488116694795,9,"a,c",0.156468280775104,1.25118720134863,10,"b,c",0.0379701929919857,1.2377494234593,11,"a,d",0.0810962904798231,1.34274169691419,12,"b,d",0.12539639358656,1.21632936560774,13,"a,e",0.189719098424198,1.09903701291607,14,"b,e",0.00804848084300039,1.15522293197871,15,"a,f",0.0478454728307288,1.46738791375317,16,"b,f",0.155318105735546,1.29221876824104,17,"c,e",0.126949099440292,1.13065547140643,18,"d,e",0.0708184798269063,1.13099792809283,19,"c,f",0.0674893743267973,1.35071496542737,20,"d,f",0.135674204239477,1.414962894547,21,"a",0.118782285627463,1.29423683103754,22,"b",0.081683293289273,1.22400701310881,23,"c",0.0972192368835446,1.24198973722361,24,"d",0.103246342033192,1.27725402879318,25,"e",0.0988837896335991,1.12761655582877,26,"f",0.101581789283137,1.37927947827746,0.9,0.9
9,1,0,16,1,"W",1,"a c e",0,1,-0.0901079469705315,0.949751841491836,2,"b c e",0,1,-0.0695785640446935,1.10719097384521,3,"a d e",0,1,0.580611051090861,0.857523093613813,4,"b d e",0,1,0.264035147469449,1.09482678095811,5,"a c f",0,1,-0.254910463160973,1.25136166663681,6,"b c f",0,1,-0.297923844500113,1.22392171900488,7,"a d f",0,1,-0.284149402116962,1.02552270066985,8,"b d f",0,1,-0.144247528927007,0.913906994777483,9,"a,c",-0.172509205065752,1.0959794216328,10,"b,c",-0.183751204272403,1.15388510552174,11,"a,d",0.14823082448695,1.02843641289644,12,"b,d",0.0598938092712209,1.01348382042019,13,"a,e",0.245251552060165,0.953085448600523,14,"b,e",0.0972282917123778,1.09630093380176,15,"a,f",-0.269529932638967,1.12552327298803,16,"b,f",-0.22108568671356,1.06539538049331,17,"c,e",-0.0798432555076125,1.01476006760899,18,"d,e",0.422323099280155,0.980645532417975,19,"c,f",-0.276417153830543,1.21778695541958,20,"d,f",-0.214198465521984,0.958163942187589,21,"a",-0.0121391902894014,1.06659530604562,22,"b",-0.0619286975005911,1.08427735647344,23,"c",-0.178130204669078,1.11635244855416,24,"d",0.104062316879085,1.01382986777927,25,"e",0.171239921886271,1.02173405412122,26,"f",-0.245307809676264,1.08741369384697,0.1,0.1
10,0,0,40,1,"W",1,"a c e",0,1,-0.030388060340938,0.92109959165561,2,"b c e",0,1,-0.175093396471103,1.02737133004326,3,"a d e",0,1,0.336189225705995,0.944377636598189,4,"b d e",0,1,0.350454304915497,0.942107688977358,5,"a c f",0,1,0.160240460566601,1.16560791140874,6,"b c f",0,1,0.0106299624657004,0.956441841980535,7,"a d f",0,1,0.0646986433865815,1.320348977095,8,"b d f",0,1,0.0445024651313694,0.953557441269689,9,"a,c",0.0649262001128315,1.04821952016688,10,"b,c",-0.0822317170027013,0.99065573699245,11,"a,d",0.200443934546288,1.14872407951001,12,"b,d",0.197478385023433,0.954329505041032,13,"a,e",0.152900582682529,0.945062101534933,14,"b,e",0.0876804542221968,1.01447310560851,15,"a,f",0.112469551976591,1.23841022287879,16,"b,f",0.0275662137985349,0.949090209085145,17,"c,e",-0.102740728406021,0.972218711916641,18,"d,e",0.343321765310746,0.937281921012148,19,"c,f",0.0854352115161507,1.06206840962889,20,"d,f",0.0546005542589754,1.14438249946727,21,"a",0.13268506732956,1.09826267878107,22,"b",0.0576233340103659,0.979695927437635,23,"c",-0.00865275844493489,1.01930760593345,24,"d",0.198961159784861,1.05268445452614,25,"e",0.120290518452363,0.977841587823081,26,"f",0.0700178828875631,1.10062440647721,0.5,0.5
