"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","Ms5","SDs5","M5","SD5","Num6","Str6","Ms6","SDs6","M6","SD6","Num7","Str7","Ms7","SDs7","M7","SD7","Num8","Str8","Ms8","SDs8","M8","SD8","Num9","Str9","Ms9","SDs9","M9","SD9","Num10","Str10","M10","SD10","Num11","Str11","M11","SD11","Num12","Str12","M12","SD12","Num13","Str13","M13","SD13","Num14","Str14","M14","SD14","Num15","Str15","M15","SD15"
1,0,0,24,1,"B",1,"a d",-1.62803030733399,1,-1.66536097674771,1.0879477342042,2,"b d",-1.85194663598346,1,-1.79113331082975,1.21060171900937,3,"c d",-0.635545078138211,1,-0.581159428877341,1.23615588710993,4,"a e",-1.24171084581372,1,-1.25406039402867,1.13453325187991,5,"b e",-0.680050253496638,1,-0.793392232358419,1.0958027244931,6,"c e",0.159268641109739,1,0.259207368528754,1.11076656369777,7,"a f",-0.187767044297682,1,-0.293861626913932,0.970747134826912,8,"b f",1.44197147517892,1,1.69374161082383,0.959730316305159,9,"c f",0.659418689383919,1,0.712483885236053,0.899610503097104,10,"a",-1.07109433256344,1.20023260548929,11,"b",-0.29692797745478,1.82747465779491,12,"c",0.130177274962488,1.20339142873268,13,"d",-1.3458845721516,1.28545468318868,14,"e",-0.596081752619444,1.26980963179738,15,"f",0.704121289715316,1.23836635861868
2,0,0,16,1,"B",1,"a d",0.704828640076628,1,0.603659088882889,1.02523718834869,2,"b d",-0.252365211655809,1,-0.659469249731822,0.758436924651102,3,"c d",-0.63516481989473,1,-0.712976368686537,0.999866438011965,4,"a e",0.259759174649631,1,0.202573606977048,0.838242938146424,5,"b e",0.300533543197747,1,0.109509994095841,1.01275781624071,6,"c e",0.856313717545665,1,0.789232884481363,0.971400508055726,7,"a f",0.287920564751341,1,-0.164240649675476,0.952730991077433,8,"b f",0.186707667804108,1,0.350326450137204,0.698670854102817,9,"c f",-1.66906564679154,1,-1.43739906566936,1.1024658379524,10,"a",0.213997348728154,0.974596206282501,11,"b",-0.0665442684995923,0.925260977628301,12,"c",-0.45371418329151,1.37344159532828,13,"d",-0.256262176511823,1.10281183559422,14,"e",0.367105495184751,0.972221758553233,15,"f",-0.417104421735876,1.18744572701047
3,0,0,40,1,"B",1,"a d",0.292497895897997,1,0.405067893241046,1.02078166276762,2,"b d",-0.378073979149865,1,-0.43465772504396,1.02032709899703,3,"c d",-0.270477984655623,1,-0.382636285339602,0.989723333593437,4,"a e",-0.851473832548083,1,-0.987058896855115,0.969587440676275,5,"b e",-1.11360997722164,1,-1.16636297992792,0.96770380187206,6,"c e",-1.43709468667838,1,-1.34606840105324,1.04477290272434,7,"a f",0.774655775723937,1,0.83544126347386,0.899333660497824,8,"b f",-1.00503390519262,1,-1.03348948328,1.01949708148181,9,"c f",1.15766305595715,1,1.19477110910137,1.1385499640945,10,"a",0.0844834199532637,1.23479507557238,11,"b",-0.878170062750627,1.04444951548838,12,"c",-0.177977859097157,1.48651914922287,13,"d",-0.137408705714172,1.07356688182943,14,"e",-1.16649675927876,0.997196454714137,15,"f",0.332240963098408,1.41162615759521
4,0,0,8,1,"B",1,"a d",0.202120789110549,1,-0.211374826206325,0.545118114588411,2,"b d",-0.203991313877381,1,-0.415103558492982,1.05123810438954,3,"c d",-0.143632558738555,1,-0.669863597327691,1.60460477861988,4,"a e",-0.183368872452605,1,-0.520237435871546,0.850811331675716,5,"b e",0.663762188011346,1,0.580553775537481,1.19781496163971,6,"c e",-0.136169223017501,1,-1.05936926219939,0.601348163965977,7,"a f",0.234093452040794,1,0.132772720608353,1.13821198627382,8,"b f",0.111731248608678,1,-0.611260981749416,1.00874655960434,9,"c f",2.6643371831319,1,3.4185167614858,0.6275462740254,10,"a",-0.199613180489839,0.882764199649046,11,"b",-0.148603588234973,1.16909439988268,12,"c",0.56309463398624,2.30084500562449,13,"d",-0.432113994008999,1.11673831580642,14,"e",-0.333017640844485,1.11939088307936,15,"f",0.980009500114912,2.00562827496565
5,0,0,16,1,"B",1,"a d",0.702292995066092,1,0.51288776991675,0.754447475040574,2,"b d",0.238337930107684,1,-0.0160131862860136,1.19421521710185,3,"c d",-0.494252406118983,1,-0.530241416123179,0.981937874656879,4,"a e",-1.84210227980676,1,-1.97963167913333,0.985771614591373,5,"b e",1.43202891536103,1,1.43250340212603,1.10889223715871,6,"c e",-0.0841583861709429,1,-0.360573059723303,1.15365916364472,7,"a f",-0.42013150691888,1,-0.195978628855227,0.838477099227804,8,"b f",0.473055324052868,1,0.574818751498065,1.21674213446703,9,"c f",-0.88593482706283,1,-1.00087698264263,1.31108902544081,10,"a",-0.554240846023936,1.35616305538385,11,"b",0.663769655779359,1.29663474227263,12,"c",-0.630563819496371,1.16448099354294,13,"d",-0.0111222774974811,1.06290115430276,14,"e",-0.302567112243536,1.76374140584853,15,"f",-0.207345619999931,1.29156455412872
6,0,0,16,1,"B",1,"a d",0.588708952543586,1,0.490852522759296,0.719841777620724,2,"b d",0.406562801635984,1,0.267147639971377,0.913078454636376,3,"c d",0.926462764289163,1,0.783013391020902,0.67378596495044,4,"a e",0.901144229294691,1,0.928316601814225,1.04823977714491,5,"b e",-1.25223554772978,1,-1.45827740457936,0.842814310835675,6,"c e",-0.146991482629471,1,-0.353390933461848,0.568053662199651,7,"a f",0.843306386460002,1,1.02928651690732,1.03483281082459,8,"b f",-0.470847084051802,1,-0.624973197930487,0.997837250040328,9,"c f",-0.266577810669553,1,-0.029436709045413,0.832939695821451,10,"a",0.816151880493614,0.955823115755493,11,"b",-0.605367654179489,1.14781817818222,12,"c",0.133395249504547,0.838242533705305,13,"d",0.513671184583858,0.788609279683113,14,"e",-0.294450578742327,1.28516441635391,15,"f",0.12495886997714,1.16573338637225
7,0,0,32,1,"B",1,"a d",-1.72975750754297,1,-1.55325370160899,1.06669625460958,2,"b d",-0.11219671527348,1,-0.11913092502486,1.14262245170266,3,"c d",-0.898128273928872,1,-0.569370559045946,0.806029170261869,4,"a e",0.229522943927765,1,-0.0699536488713174,1.03912305311992,5,"b e",0.156946120298595,1,0.378837111515662,0.90789712650512,6,"c e",-0.0664379056997799,1,-0.245902139901099,0.949440198092281,7,"a f",0.64528813676516,1,0.650521482862342,0.886647136548307,8,"b f",-1.41557752133035,1,-1.57066245816329,0.825043765272388,9,"c f",0.779513395710518,1,0.685729290369707,1.03008653008364,10,"a",-0.324228622539323,1.35307082043751,11,"b",-0.436985423890831,1.26817590930095,12,"c",-0.0431811361924461,1.06699354270679,13,"d",-0.747251728559934,1.17120065253324,14,"e",0.0209937742477484,0.992667981736588,15,"f",-0.0781372283104148,1.39665625346573
8,0,0,8,1,"B",1,"a d",0.125366917018341,1,0.845833531456818,0.596671259463195,2,"b d",-0.458303951471952,1,-0.635753671604822,1.35717033502022,3,"c d",0.0550474400472859,1,0.108724935137406,1.26511263644588,4,"a e",-0.24738298078723,1,0.508268247734637,1.27000780182896,5,"b e",0.0966856235272265,1,-0.148998454312987,1.04012612437064,6,"c e",0.0989405664954687,1,0.775723795593795,0.969329127733892,7,"a f",0.0547820847200111,1,-0.368109403260028,0.494060534166158,8,"b f",0.796489975188445,1,0.271061168913259,0.829877141011019,9,"c f",-0.935853904551504,1,-0.624095526090997,0.896310815111768,10,"a",0.328664125310476,0.972959336575376,11,"b",-0.171230319001516,1.11477180125009,12,"c",0.0867844015467346,1.16559608381669,13,"d",0.106268264996467,1.24008310091468,14,"e",0.378331196338482,1.12411736409627,15,"f",-0.240381253479255,0.822354797611507
9,0,0,32,1,"B",1,"a d",-0.413990098253305,1,-0.504147904306091,1.47684175305966,2,"b d",-1.10735241938064,1,-1.39718614761463,1.13222697383448,3,"c d",1.38141381776775,1,1.39517771161146,0.940186521795599,4,"a e",0.529314424496441,1,0.726285533470843,0.770037418321927,5,"b e",0.778569168000312,1,0.7884633087376,1.00344444153283,6,"c e",-0.0705752996114011,1,0.133079744299463,0.792884444689152,7,"a f",-0.0099497503934144,1,0.269653779015774,1.14460169938428,8,"b f",0.122891293867117,1,0.335675259827607,1.12354064246275,9,"c f",-1.40649316006145,1,-1.55086349943225,1.0847152300403,10,"a",0.163930469393509,1.26227896913559,11,"b",-0.0910158596831408,1.43365121359773,12,"c",-0.00753534784044247,1.53273596690187,13,"d",-0.168718780103088,1.66989693914204,14,"e",0.549276195502636,0.902981261795859,15,"f",-0.315178153529622,1.41266003270358
10,0,0,24,1,"B",1,"a d",0.373121425889309,1,0.428906033429289,1.13857815585125,2,"b d",-0.111487874809206,1,0.184151518621044,0.909591957151854,3,"c d",-0.385252678047687,1,-0.134406607213578,0.937357397014082,4,"a e",1.02076383017234,1,0.961767205171882,0.874895051036936,5,"b e",-0.862325359555845,1,-0.719455312755523,1.10784918724182,6,"c e",-1.46080553006605,1,-1.32760795782158,0.816988691719665,7,"a f",0.0187624622760727,1,-0.205049488352909,1.17522334922308,8,"b f",0.382351410138287,1,0.223771627568841,0.964564754340224,9,"c f",-0.215167474370278,1,-0.518108258740869,0.841670693261194,10,"a",0.395207916749421,1.16017421498293,11,"b",-0.103844055521879,1.0767627853775,12,"c",-0.660040941258676,0.990546198245739,13,"d",0.159550314945585,1.01317965591026,14,"e",-0.361765355135074,1.34628512572704,15,"f",-0.166462039841646,1.03540806157234
11,0,0,40,1,"B",1,"a d",-0.718042774192762,1,-0.561476672572396,0.948520914673235,2,"b d",0.954685050516772,1,1.02769342163932,0.887975585848401,3,"c d",-0.625876405993631,1,-0.625480007490351,0.938122414422319,4,"a e",-1.06355875631331,1,-0.671639821865764,0.900972554421207,5,"b e",1.17660325159782,1,1.19426692094416,1.14588149857931,6,"c e",-0.567989253701559,1,-0.509232791645976,0.913178954485526,7,"a f",-1.03982740451022,1,-1.24250646896868,1.07515377975579,8,"b f",-1.52995064697452,1,-1.52043704214391,1.15563555908807,9,"c f",-1.04607114140589,1,-1.31176425094142,1.21744445304585,10,"a",-0.825207654468945,1.01468040290768,11,"b",0.233841100146524,1.63791460941463,12,"c",-0.815492350025917,1.08347749493978,13,"d",-0.0530877528078082,1.1963866761027,14,"e",0.00446476914413993,1.2991731338045,15,"f",-1.35823592068467,1.14732305355045
12,0,0,40,1,"B",1,"a d",0.438241973481922,1,0.555759434070043,0.997939342608574,2,"b d",-0.0716065939147662,1,-0.209903245479593,0.909804213166474,3,"c d",-0.966231605403982,1,-0.826707390067298,0.806805212308101,4,"a e",0.196167569623106,1,0.0386998404233615,0.990154801359163,5,"b e",-1.75655933018036,1,-1.91228125858083,0.974808943455195,6,"c e",-1.455534987087,1,-1.38222304296557,1.0808973769071,7,"a f",0.920190968274046,1,1.11314029047884,0.920323873003533,8,"b f",0.610815015437793,1,0.581308538117816,0.946568618354046,9,"c f",2.88391798721772,1,2.91476777291318,0.981760648168495,10,"a",0.56919985499075,1.05801232122503,11,"b",-0.513625321980868,1.40281880814271,12,"c",0.235279113293438,2.14102289243552,13,"d",-0.160283733825616,1.06463354803957,14,"e",-1.08526815370768,1.30377088856462,15,"f",1.53640553383661,1.37570972321412
13,0,0,32,1,"B",1,"a d",0.614498944124813,1,0.673598945406272,1.34868250797021,2,"b d",-0.427351042929945,1,-0.632588708621469,1.05149601954817,3,"c d",1.05832352007626,1,1.22347423457279,0.893858835285292,4,"a e",0.69346785994732,1,0.925993255933792,1.0179959089859,5,"b e",-1.63689811282906,1,-1.7947953412398,1.02724771295645,6,"c e",0.536072711540359,1,0.515615031109276,0.715271307141894,7,"a f",0.190940669224848,1,0.0367160344713114,0.880535111580425,8,"b f",0.973878815954344,1,0.954572461420139,1.12147032152574,9,"c f",2.0365511452287,1,2.05167866563437,1.02096518270383,10,"a",0.545436078603792,1.15161272862436,11,"b",-0.490937196147044,1.54879715789908,12,"c",1.26358931043881,1.07982001354226,13,"d",0.421494823785864,1.35180564600987,14,"e",-0.117729018065578,1.51621133857658,15,"f",1.01432238717527,1.29967684564654
14,0,0,40,1,"B",1,"a d",0.155438509338916,1,-0.0418751415622342,0.827618951905066,2,"b d",0.977285362028542,1,1.13626994790976,0.88349578435156,3,"c d",2.062698697985,1,2.11785602672451,0.776865794969376,4,"a e",-0.280159295173549,1,-0.253542196181554,1.06888746264448,5,"b e",-1.8970667426147,1,-2.02619059339768,0.879538625362883,6,"c e",0.238790131824089,1,0.0462580953200991,1.11923446224524,7,"a f",-0.679605273349931,1,-0.95216067327651,0.996756545886009,8,"b f",-1.66441440970562,1,-1.61438320274364,0.951213524786326,9,"c f",-0.775814353932508,1,-0.741806452052746,0.979157463256583,10,"a",-0.415859337006766,1.0378229275825,11,"b",-0.834767949410519,1.67128636740868,12,"c",0.474102556663954,1.54571707153474,13,"d",1.07075027769068,1.21003799294169,14,"e",-0.744491564753045,1.37182246819733,15,"f",-1.10278344269096,1.03718737921078
15,0,0,24,1,"B",1,"a d",-0.116528059707419,1,0.0946236935761574,1.0370467579978,2,"b d",0.184879748558821,1,0.109353114053362,1.18658740943611,3,"c d",0.116384503679394,1,0.220270123803699,1.22399918563492,4,"a e",-1.026215596207,1,-0.958312256281482,0.723782170340496,5,"b e",-0.858641662098659,1,-1.07406277276126,1.08707405030592,6,"c e",0.393279740761347,1,0.328228790499362,0.967240225927324,7,"a f",-1.84048754436373,1,-1.58307795362272,0.781964668290331,8,"b f",-0.510490949850185,1,-0.538741193760083,0.966359798211386,9,"c f",-1.20057375927838,1,-1.22773332444305,1.22884382073104,10,"a",-0.815588838776014,1.09645912773183,11,"b",-0.501150284155995,1.17424641757949,12,"c",-0.226411470046663,1.33713034976739,13,"d",0.141415643811073,1.13710736797869,14,"e",-0.568048746181128,1.12479343795637,15,"f",-1.11651749060862,1.0864506626373
16,0,0,40,1,"B",1,"a d",-0.739483410345358,1,-0.748142038145808,1.01443283078289,2,"b d",-1.16208298692665,1,-1.29743720503111,0.807100768703127,3,"c d",-0.0358547293906729,1,0.109292048765716,1.00729155696934,4,"a e",1.28638146745621,1,1.37252920483358,1.00678136552006,5,"b e",0.197541751295439,1,0.0299935996114812,0.897065934975668,6,"c e",-1.22514439258378,1,-1.07439229850091,0.906301755945485,7,"a f",0.413905378720893,1,0.224614139532848,0.933084029232456,8,"b f",-0.210872404790647,1,-0.367370947254079,0.866905595164193,9,"c f",-1.78313048642648,1,-1.77078823324177,0.953538022798439,10,"a",0.283000435406873,1.30856672881138,11,"b",-0.544938184224569,1.017626849302,12,"c",-0.911962827658991,1.22762988147521,13,"d",-0.645429064803734,1.10507041964934,14,"e",0.109376835314715,1.36915491071007,15,"f",-0.637848346987668,1.23922896614144
17,0,0,8,1,"B",1,"a d",-0.578133120788785,1,-0.359162707566412,0.765632426384329,2,"b d",1.58037948112448,1,2.08771192261601,0.710565858459338,3,"c d",-0.0884266092239305,1,0.171329202302623,0.686897524573216,4,"a e",-0.893242741097626,1,-1.31763356381243,1.30791958047126,5,"b e",0.781227320184482,1,1.08335800918343,0.952339853999182,6,"c e",0.323847191243894,1,0.888952210248261,1.33221152126364,7,"a f",0.511346832570282,1,-0.0811846301899638,1.12960141070323,8,"b f",-2.10473769624426,1,-2.21793684235067,1.42144238843079,9,"c f",0.12137700495994,1,0.168749587861618,1.2226949552894,10,"a",-0.585993633856268,1.17478162651434,11,"b",0.317711029816257,2.13882844013566,12,"c",0.409677000137501,1.12187099631086,13,"d",0.633292805784074,1.27603635119695,14,"e",0.218225551873087,1.60439992418445,15,"f",-0.710123961559672,1.62951353111273
18,0,0,16,1,"B",1,"a d",-1.99306846728678,1,-2.19286514790456,0.726122219337558,2,"b d",0.160853957239768,1,0.363801163647783,0.75135993211253,3,"c d",-0.845349705554515,1,-0.830040532756639,1.14226449155,4,"a e",0.756480249471996,1,0.894591433651728,0.914169900014448,5,"b e",0.780552441057952,1,0.828155445537135,1.37631016054855,6,"c e",0.102518926455267,1,0.229537065809204,1.0102810790654,7,"a f",-1.05837009388154,1,-1.04441141269446,0.908495540443633,8,"b f",-0.366567745117416,1,-0.621580886287891,1.0809196770307,9,"c f",-1.4797362029989,1,-1.38643932576945,0.775930952586936,10,"a",-0.780895042315764,1.53505526728876,11,"b",0.190125240965676,1.23723425763477,12,"c",-0.662314264238961,1.18032434301076,13,"d",-0.886368172337806,1.37079678029992,14,"e",0.650761314999356,1.13505730103047,15,"f",-1.0174772082506,0.963534974004849
19,0,0,8,1,"B",1,"a d",1.05697602852596,1,1.90915191965775,1.22513398235868,2,"b d",-1.74833462475656,1,-1.78254305823232,1.18101824133832,3,"c d",-0.869981250249016,1,-0.528300612609298,0.652683910542139,4,"a e",0.382580924961563,1,1.21849098873135,1.32040319219848,5,"b e",-1.35171365658144,1,-0.478901568441609,1.65071032481545,6,"c e",-0.528248923771089,1,-0.281652031814856,0.681155848448355,7,"a f",0.0524636442434544,1,-0.0185846715203955,0.814979811074884,8,"b f",0.727419277185748,1,0.0411588369576491,0.678362964212227,9,"c f",0.133190413525759,1,-0.468094193954206,1.2041104034634,10,"a",1.0363527456229,1.36131386719186,11,"b",-0.74009526323876,1.4169930652892,12,"c",-0.426015612792787,0.850665965667507,13,"d",-0.133897250394623,1.86073116673692,14,"e",0.152645796158294,1.44934645552432,15,"f",-0.148506676172317,0.91508287097536
20,0,0,40,1,"B",1,"a d",0.590158077051981,1,0.750130649593898,1.03776152980709,2,"b d",0.137059814861781,1,0.0482897442938145,0.863753508743982,3,"c d",-0.0839204418162683,1,0.154693328035784,0.920532062311087,4,"a e",-0.677626873001535,1,-0.864979359879755,0.991230007423553,5,"b e",-1.51055346354343,1,-1.64166539490489,1.19744508267514,6,"c e",-0.847073925387041,1,-0.654454673112957,0.972861790858631,7,"a f",-0.451225998981152,1,-0.530501814129648,0.890142065105189,8,"b f",1.13298087343401,1,1.05537137378823,0.937887961172941,9,"c f",0.637977392241526,1,0.601336996256641,1.11073852750869,10,"a",-0.215116841471835,1.19298151159424,11,"b",-0.179334758940949,1.50045508482745,12,"c",0.0338585503931561,1.12456121886482,13,"d",0.317704573974499,0.985574568953392,14,"e",-1.0536998092992,1.13308021350634,15,"f",0.375402185305074,1.18352135489585
