"Data_Set","Num_Responses_per_Condition","BW","Trial","C1","Cstr1","C2","Cstr2","DF_ART_Omni_Random","DF_Param_Random","DF_ART_Con_Random","T_ART_Omni_Random","T_Param_Random","T_ART_Con_Random","P_ART_Omni_Random","P_Param_Random","P_ART_Con_Random","P_Nonparam"
1,40,"within","1","5","a","6","b",117,117.000000000001,117,-0.0523217431704185,0.359270666449746,-0.0523217431704185,0.958361556098954,0.720040193108447,0.958361556098954,0.812333910756538
1,40,"within","2","7","c","8","d",117,117.000000000001,117,0.526910481119919,0.0179870498196537,0.526910481119919,0.599253356482002,0.985679822112608,0.599253356482002,0.735259009294984
1,40,"within","3","1","a c","2","b c",117,117.000000000001,117,-0.269777727992992,0.3694481931787,0.206221201652149,0.78780649702318,0.712461491395805,0.836976550971485,0.744604358178549
1,40,"within","4","1","a c","3","a d",117,117.000000000001,117,0.62948136531698,0.128124233551692,0.690047867066805,0.530261230327785,0.898270625655706,0.491530589229891,0.509914110924001
1,40,"within","5","1","a c","4","b d",117,117.000000000001,117,-0.116374706193055,0.266761489429043,0.383359926148225,0.907555098072562,0.79012240406509,0.702148593809706,0.509914110924001
1,40,"within","6","2","b c","3","a d",117,117.000000000001,117,0.899259093309972,-0.241323959627008,-0.483826665414656,0.370361713902813,0.809726460289403,0.629413221782735,0.994697614311008
1,40,"within","7","2","b c","4","b d",117,117.000000000001,117,0.153403021799936,-0.102686703749658,0.177138724496076,0.878344729046682,0.918387419763411,0.859705714861936,0.941724096832331
1,40,"within","8","3","a d","4","b d",117,117.000000000001,117,-0.745856071510035,0.13863725587735,-0.30668794091858,0.457250260781737,0.889975139622983,0.759626042989996,0.509914110924001
2,8,"within","9","5","a","6","b",21,21.0000000000001,21,-1.43283001858846,-1.28901703075766,-1.43283001858846,0.16662619611933,0.211411152899141,0.16662619611933,0.820892333984375
2,8,"within","10","7","c","8","d",21.0000000000001,21.0000000000001,21.0000000000001,-1.33467568072487,-1.23612800309609,-1.33467568072487,0.196273881810083,0.230059509278449,0.196273881810083,0.348388671875
2,8,"within","11","1","a c","2","b c",21,21,21,2.19186132239863,0.215628509531989,0.374721530201542,0.0398005210833818,0.831357885122761,0.71162509438725,0.640625
