"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","M5","SD5","Num6","Str6","M6","SD6","Num7","Str7","M7","SD7","Num8","Str8","M8","SD8","offsetSd","offsetProp"
1,0,0,40,1,"W",1,"a c",0,1,1.01574347968129,1.21241086824169,2,"b c",0,1,0.936329049260293,0.969094411066874,3,"a d",0,1,0.988202641159138,1.43298511281907,4,"b d",0,1,0.958401984628917,1.25806963879519,5,"a",1.00197306042021,1.31893340773158,6,"b",0.947365516944605,1.11584212871311,7,"c",0.976036264470791,1.09127966100803,8,"d",0.973302312894027,1.33988946274555,0.5,0.5
2,0,0,8,1,"W",1,"a c",0,1,0.927222615392967,1.53811770727646,2,"b c",0,1,0.770254978962735,1.10360530000245,3,"a d",0,1,0.743030816809716,1.18307917033284,4,"b d",0,1,2.22701882835077,2.95058466948549,5,"a",0.835126716101341,1.32901174581344,6,"b",1.49863690365675,2.27970620185306,7,"c",0.848738797177851,1.29575744985864,8,"d",1.48502482258024,2.30287161574613,0.9,0.9
3,0,0,32,1,"W",1,"a c",0,1,0.963042617546914,1.09794222371275,2,"b c",0,1,0.629678202644932,0.741356213850368,3,"a d",0,1,0.718286985623107,0.977615000399539,4,"b d",0,1,0.967511154039725,0.867748476822479,5,"a",0.840664801585011,1.03858832605317,6,"b",0.798594678342329,0.818502191373865,7,"c",0.796360410095923,0.944371634248986,8,"d",0.842899069831416,0.925512099575482,0.1,0.1
4,0,0,40,1,"W",1,"a c",0,1,0.840496923711065,0.754827535296133,2,"b c",0,1,0.776178165815951,0.707291384263127,3,"a d",0,1,0.780957326165049,0.726245392044844,4,"b d",0,1,0.863891055619331,1.17436835704028,5,"a",0.810727124938057,0.736581063593478,6,"b",0.820034610717641,0.964237447063851,7,"c",0.808337544763508,0.72752172314179,8,"d",0.82242419089219,0.971061815820962,0.5,0.5
5,0,0,40,1,"W",1,"a c",0,1,1.96417838807377,3.39207182642101,2,"b c",0,1,1.49581257127869,1.61843012489122,3,"a d",0,1,1.65297167540496,2.29033324728621,4,"b d",0,1,1.45869151707806,1.91865429443547,5,"a",1.80857503173936,2.87999718941039,6,"b",1.47725204417838,1.76373102771208,7,"c",1.72999547967623,2.65120120187314,8,"d",1.55583159624151,2.10154392407474,0.9,0.9
6,0,0,40,1,"W",1,"a c",0,1,1.29607411204646,1.42782493194296,2,"b c",0,1,0.988664860433192,0.756803320665498,3,"a d",0,1,0.886632968686523,0.948577466188609,4,"b d",0,1,0.940111246850255,0.953676670802846,5,"a",1.09135354036649,1.22191843135245,6,"b",0.964388053641724,0.855769081545376,7,"c",1.14236948623983,1.14591175215832,8,"d",0.913372107768389,0.945474471970534,0.1,0.1
7,0,0,16,1,"W",1,"a c",0,1,1.5393946528116,1.22150015877033,2,"b c",0,1,1.19730797930952,1.13817707711453,3,"a d",0,1,1.47405068282857,1.46306324872295,4,"b d",0,1,2.21137353242774,2.88752179431286,5,"a",1.50672266782009,1.32620498208721,6,"b",1.70434075586863,2.21959796665303,7,"c",1.36835131606056,1.17430599667559,8,"d",1.84271210762815,2.28264279920942,0.5,0.5
8,0,0,24,1,"W",1,"a c",0,1,0.919825217813161,1.33279959554338,2,"b c",0,1,1.89060209484736,2.40900669940611,3,"a d",0,1,1.81341001451939,2.30438371966497,4,"b d",0,1,1.77107947599373,3.7077019806434,5,"a",1.36661761616627,1.91618151164402,6,"b",1.83084078542054,3.09367878080303,7,"c",1.40521365633026,1.98741389671424,8,"d",1.79224474525656,3.05390570819114,0.9,0.9
9,0,0,8,1,"W",1,"a c",0,1,0.858079536800853,0.882444280883127,2,"b c",0,1,0.40621983100505,0.503193445772809,3,"a d",0,1,1.08409582743928,1.3307197650629,4,"b d",0,1,0.995011892243397,0.912081251799105,5,"a",0.971087682120066,1.09699572981492,6,"b",0.700615861624223,0.77383785303185,7,"c",0.632149683902952,0.732124290177191,8,"d",1.03955385984134,1.10304714045917,0.1,0.1
10,0,0,40,1,"W",1,"a c",0,1,0.999020293879258,0.902657105822222,2,"b c",0,1,0.901652668274301,0.805344383989698,3,"a d",0,1,0.995469702515526,1.21152846943065,4,"b d",0,1,0.784749468262445,1.00805686080697,5,"a",0.997244998197392,1.06153283229,6,"b",0.843201068268373,0.908461611108473,7,"c",0.95033648107678,0.851365372214046,8,"d",0.890109585388985,1.11243418323331,0.5,0.5
