"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","M5","SD5","Num6","Str6","M6","SD6","Num7","Str7","M7","SD7","Num8","Str8","M8","SD8","offsetSd","offsetProp"
1,0,0,40,1,"W",1,"a c",0.500627552608748,1,0.561786608468221,0.967076860975396,2,"b c",0.138255700868532,1,0.130975890788597,1.13252171112945,3,"a d",0.072842756329821,1,0.307423468930501,1.45004731341536,4,"b d",0.502833699279604,1,0.3907556878966,1.23634621547228,5,"a",0.434605038699361,1.23129617778094,6,"b",0.260865789342599,1.18527275660636,7,"c",0.346381249628409,1.06858381175406,8,"d",0.349089578413551,1.33954112218964,0.5,0.5
2,0,0,24,1,"W",1,"a c",0.510318946381946,1,0.418194146013882,1.24178848831509,2,"b c",-0.269543246089815,1,-0.505594474134899,1.40987637574735,3,"a d",-1.8413513666136,1,-1.92518186669292,1.15648494355555,4,"b d",0.767388883642636,1,0.745257330135278,1.82979958741014,5,"a",-0.753493860339519,1.67665664886083,6,"b",0.119831428000189,1.73512937226544,7,"c",-0.0437001640605085,1.39471491788817,8,"d",-0.589962268278821,2.02822790804068,0.9,0.9
3,0,0,8,1,"W",1,"a c",0.453633033075296,1,0.00458821321339765,0.678732602465607,2,"b c",-0.906050771949461,1,-1.03577543586733,1.19441957272048,3,"a d",1.75711307184554,1,2.11146376447361,0.875087659110613,4,"b d",1.38308805499513,1,2.10572792080174,0.776735280105629,5,"a",1.0580259888435,1.32516396096066,6,"b",0.534976242467207,1.89183974016938,7,"c",-0.515593611326966,1.08137685440821,8,"d",2.10859584263768,0.799324896189685,0.1,0.1
4,0,0,40,1,"W",1,"a c",0.150270717960764,1,0.0896331201380811,1.01837905314702,2,"b c",0.599173078447354,1,0.621438405783779,0.941311484873945,3,"a d",0.0481139074940198,1,0.0880611327229655,1.24184959183224,4,"b d",-0.195756544704834,1,-0.418569764130621,1.23072006658327,5,"a",0.0888471264305233,1.12841445446819,6,"b",0.101434320826579,1.20789160607338,7,"c",0.35553576296093,1.01044984547326,8,"d",-0.165254315703828,1.25461742952464,0.5,0.5
5,0,0,16,1,"W",1,"a c",-1.09129930658039,1,-1.03893992713991,1.13604794030365,2,"b c",0.317805263611313,1,0.613062786543455,0.700119817689416,3,"a d",0.646256652677004,1,1.42562588260646,1.56062070206735,4,"b d",2.21821298545292,1,2.64203996685292,1.11180128708262,5,"a",0.193342977733278,1.8358860524097,6,"b",1.62755137669819,1.37756254002323,7,"c",-0.212938570298226,1.25137980561564,8,"d",2.03383292472969,1.46916579314339,0.9,0.9
6,0,0,40,1,"W",1,"a c",0.763963797863731,1,0.532530349657758,1.03546433450105,2,"b c",0.134822511208613,1,-0.00535281012931018,0.855023858936072,3,"a d",0.572549821137316,1,0.63366272055533,1.0806828557271,4,"b d",1.29687139373799,1,1.12288893456552,1.00536978907107,5,"a",0.583096535106544,1.05282601140886,6,"b",0.558768062218106,1.08726880541109,7,"c",0.263588769764224,0.981559087765461,8,"d",0.878275827560426,1.06589212542042,0.1,0.1
7,0,0,16,1,"W",1,"a c",-0.903551437714388,1,-0.504261004379766,1.04961156162193,2,"b c",1.41025247640965,1,0.902294733899619,0.957604818868215,3,"a d",1.34497553723659,1,1.29339625953589,1.03392629957893,4,"b d",0.0723986280011569,1,-0.0898452245546275,1.55106416703088,5,"a",0.394567627578061,1.37269329629912,6,"b",0.406224754672496,1.36449020573318,7,"c",0.199016864759926,1.21956580917599,8,"d",0.60177551749063,1.47483088887959,0.5,0.5
8,0,0,40,1,"W",1,"a c",-0.550861965449215,1,-0.451671011475724,1.34395597272735,2,"b c",0.466449786684374,1,0.525823800914027,1.30764030705406,3,"a d",1.19716046541059,1,1.23130171926091,1.40878267050907,4,"b d",-1.25480773060041,1,-1.25488671409518,1.44886493584957,5,"a",0.389815353892595,1.60888556741141,6,"b",-0.364531456590577,1.63805525705854,7,"c",0.0370763947191515,1.40631223690663,8,"d",-0.0117924974171334,1.89233600500242,0.9,0.9
9,0,0,32,1,"W",1,"a c",2.16841184405525,1,2.05280505405579,0.880471274877332,2,"b c",-1.91013649971669,1,-1.72531595229669,1.11400816517831,3,"a d",-0.105435900290118,1,-0.110784214271481,0.972313955287023,4,"b d",-0.614875559273808,1,-0.4812337134739,1.17963855699478,5,"a",0.971010419892156,1.42671363547387,6,"b",-1.10327483288529,1.29940921072325,7,"c",0.163744550879552,2.14879343410779,8,"d",-0.29600896387269,1.08847434687697,0.1,0.1
10,0,0,16,1,"W",1,"a c",-0.117696169371909,1,0.088679210111909,1.41116727538071,2,"b c",0.0979360323109542,1,-0.0609398196869821,1.34761397566413,3,"a d",-0.107089535055019,1,0.0832278203877455,1.25540195173973,4,"b d",0.264146311975873,1,0.147994738209293,1.29227916144573,5,"a",0.0859535152498273,1.313842491103,6,"b",0.0435274592611553,1.3030975760453,7,"c",0.0138696952124635,1.35944645317181,8,"d",0.115611279298519,1.25368939923312,0.5,0.5
11,0,0,40,1,"W",1,"a c",-0.0530982959306555,1,0.24625408241174,1.44284464895709,2,"b c",-1.20604994000358,1,-1.34305882752323,1.54376099383987,3,"a d",1.09956340050015,1,1.48877284169295,1.25940536874018,4,"b d",-0.67158181293628,1,-0.504374137157514,1.47543553974119,5,"a",0.867513462052343,1.48377408518264,6,"b",-0.923716482340374,1.55861043955281,7,"c",-0.548402372555747,1.68633097083135,8,"d",0.492199352267716,1.6921642282756,0.9,0.9
12,0,0,40,1,"W",1,"a c",-0.814338606137335,1,-0.737916290043259,0.973477064599752,2,"b c",1.25727367003703,1,1.19148969921883,1.08325503411896,3,"a d",0.836694625323506,1,0.709407264362588,0.872239190459276,4,"b d",0.314645572367961,1,0.257727931678136,0.955619698218857,5,"a",-0.0142545128403357,1.17206300133663,6,"b",0.724608815448484,1.11841654202516,7,"c",0.226786704587787,1.41051661661312,8,"d",0.483567598020362,0.937048170940463,0.1,0.1
