"Data_Set","Num_Responses_per_Condition","BW","Trial","C1","Cstr1","C2","Cstr2","DF_ART_Omni_Random","DF_Param_Random","DF_ART_Con_Random","T_ART_Omni_Random","T_Param_Random","T_ART_Con_Random","P_ART_Omni_Random","P_Param_Random","P_ART_Con_Random","P_Nonparam"
1,40,"within","1","5","a","6","b",117,117.000000000001,117,1.06648290746023,1.07939871659465,1.06648290746023,0.28840115840468,0.282630178561626,0.28840115840468,0.233309333799086
1,40,"within","2","7","c","8","d",117.000000000001,117.000000000001,117.000000000001,-0.160874366503367,-0.0168261727020298,-0.160874366503367,0.87246979909098,0.986603949760514,0.87246979909098,0.959834702053485
1,40,"within","3","1","a c","2","b c",117,117.000000000001,117,0.941464601491527,1.89258527947007,1.72789613377308,0.348406637560596,0.0608840626958082,0.0866453048805052,0.0725063321187918
1,40,"within","4","1","a c","3","a d",117,117.000000000001,117,0.740320829066038,1.11743722654291,0.78949400583778,0.460588394127687,0.266096770543301,0.431420380169448,0.435812438392531
1,40,"within","5","1","a c","4","b d",117,117.000000000001,117,-0.0279366350590958,0.751352251289115,0.674300930252908,0.977760285040536,0.453949343847777,0.501450144746658,0.33356623058171
1,40,"within","6","2","b c","3","a d",117,117.000000000001,117,-0.20114377242549,-0.775148052927157,0.938402127935297,0.840935422818397,0.439816019010189,0.349970964332476,0.459813673283861
1,40,"within","7","2","b c","4","b d",117,117.000000000001,117,-0.969401236550623,-1.14123302818096,-1.05359520352017,0.33434475321376,0.256103430897913,0.294239266982401,0.368200169430565
1,40,"within","8","3","a d","4","b d",117,117.000000000001,117,-0.768257464125133,-0.366084975253799,-0.115193075584872,0.44388210889425,0.714962777406775,0.908489552296015,0.952305993463597
2,24,"within","9","5","a","6","b",68.9999999999999,68.9999999999999,68.9999999999999,-4.12802840525489,-3.77553621410134,-4.12802840525489,0.000100820879052175,0.000334613531580963,0.000100820879052175,0.0186608059019023
2,24,"within","10","7","c","8","d",69.0000000000002,68.9999999999999,69.0000000000002,2.15363774415503,2.36158552191745,2.15363774415503,0.0347648794420406,0.0210254779655385,0.0347648794420406,0.131197220427225
2,24,"within","11","1","a c","2","b c",68.9999999999999,68.9999999999999,68.9999999999999,5.61381732980181,2.82397088287874,3.24568499176551,3.83373451530541e-07,0.00619509060441285,0.00180904617047442,0.0150449275970459
2,24,"within","12","1","a c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,5.68967972615048,7.16357127938499,7.21789801088486,2.83574220365399e-07,6.71646799408817e-10,5.35053796376891e-10,1.66893005371094e-06
