"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","Ms5","SDs5","M5","SD5","Num6","Str6","Ms6","SDs6","M6","SD6","Num7","Str7","Ms7","SDs7","M7","SD7","Num8","Str8","Ms8","SDs8","M8","SD8","Num9","Str9","Ms9","SDs9","M9","SD9","Num10","Str10","M10","SD10","Num11","Str11","M11","SD11","Num12","Str12","M12","SD12","Num13","Str13","M13","SD13","Num14","Str14","M14","SD14","Num15","Str15","M15","SD15"
1,0,0,16,1,"B",1,"a d",0.204609393604379,1,0.695105039390756,3.24820391515038,2,"b d",-1.17986840058621,1,-0.967225129266966,3.66332760772444,3,"c d",-1.5395318550161,1,-0.3991918130813,2.78501760734603,4,"a e",-0.337996376313605,1,0.779377363660237,2.19557036760758,5,"b e",-0.510256159521234,1,-3.95083423838788,8.50028580903832,6,"c e",0.465853568704504,1,-1.2381378454405,10.3288224278915,7,"a f",-0.729420678084535,1,-4.73872245827002,17.7463263174748,8,"b f",1.01015566471232,1,0.430788497785128,1.45398488361558,9,"c f",-0.589070978113463,1,-0.15521717633813,1.78050870011843,10,"a",-1.08808001840634,10.5935158963416,11,"b",-1.49575695662324,5.60608852985984,12,"c",-0.597515611619977,6.14452241634298,13,"d",-0.22377063431917,3.25756758396657,14,"e",-1.46986490672271,7.90460055252511,15,"f",-1.48771704560767,10.3755541307296
2,0,0,32,1,"B",1,"a d",0.0132462126300834,1,-0.353308961132868,2.68562335773053,2,"b d",1.59342626347312,1,1.03627017267014,3.92986558641634,3,"c d",-1.5172164899168,1,-0.438950502223171,5.97854295676553,4,"a e",0.0925170139732435,1,0.0127174092652321,6.91999587202312,5,"b e",1.34257573276513,1,-5.46024883700166,55.663269050695,6,"c e",1.11710847806928,1,1.03670782243033,3.90414190247754,7,"a f",1.22438574411195,1,0.732012915041517,13.8349815603098,8,"b f",-0.908672921716867,1,-1.2262845514004,3.53763294035015,9,"c f",0.64407240727795,1,-1.8296544460137,11.6772554584766,10,"a",0.130473787724627,8.98020449693338,11,"b",-1.88342107191064,32.054740757172,12,"c",-0.410632375268849,7.90679019115672,13,"d",0.0813369031046987,4.41798905571609,14,"e",-1.47027453510203,32.2471223840567,15,"f",-0.77464202745753,10.5946664223029
3,0,0,16,1,"B",1,"a d",-0.658164604508612,1,-2.39745446268364,3.93241394804468,2,"b d",-0.5855375476759,1,0.219341834110682,3.12479855674285,3,"c d",-2.15087715636046,1,-2.04631558251375,2.15387158287617,4,"a e",-0.170979665679841,1,-2.30482686903557,8.46404535971359,5,"b e",0.184453654271768,1,0.123474393351495,2.48130198930666,6,"c e",-0.157438101935162,1,-0.6624514623156,2.30581775093495,7,"a f",-0.803976872896175,1,-3.8366060633673,13.3890288051146,8,"b f",0.351011235226684,1,1.69282842552598,3.70527482222697,9,"c f",0.685509338751986,1,0.646289905164757,1.04761169318678,10,"a",-2.84629579836217,9.24737607394089,11,"b",0.678548217662718,3.16065632508781,12,"c",-0.687492379888199,2.1822191124639,13,"d",-1.4081427370289,3.30237328239915,14,"e",-0.947934645999892,5.2508053595708,15,"f",-0.499162577558854,8.23520762980477
4,0,0,16,1,"B",1,"a d",3.038713061174,1,-139.929063771668,572.610243417674,2,"b d",-1.09532623178192,1,-2.05842187069129,4.18307847343535,3,"c d",-0.870938827578546,1,-1.10416449655121,1.35065578854366,4,"a e",0.0537652262806535,1,-7.33870735283789,29.279103127811,5,"b e",-0.432299576208912,1,-2.22576949254627,11.252774915924,6,"c e",1.47661673865357,1,1.12470617407391,2.21184728038504,7,"a f",-0.0367944628779027,1,0.555695283098825,2.84106885861945,8,"b f",-0.906850308681395,1,-25.8724164100756,108.106590418241,9,"c f",1.11524766138346,1,1.41602114804029,6.16227042075896,10,"a",-48.9040252804689,330.395294586997,11,"b",-10.0522025911044,62.4796637074294,12,"c",0.478854275187665,3.94422125235601,13,"d",-47.69721671297,330.141672065031,14,"e",-2.81325689043675,18.1090460043864,15,"f",-7.96689999297884,62.5175216007124
5,0,0,24,1,"B",1,"a d",0.40729546403955,1,0.361747780684791,2.4315910445787,2,"b d",1.68266115036967,1,2.16718745422033,1.60627430936431,3,"c d",0.738337795643674,1,0.393386026248899,3.21415686576822,4,"a e",-0.0449604489599478,1,-0.160932981163867,2.0598371725754,5,"b e",-0.658331870476986,1,-4.8093275753386,44.652276190771,6,"c e",0.0451567881762108,1,0.675807467883413,7.84669725944048,7,"a f",0.296323889607493,1,1.95736501065683,17.4726446678084,8,"b f",-1.71250448825532,1,-3.05584979948178,18.3997659505203,9,"c f",0.256566984811657,1,10.8116901791104,44.4645375307426,10,"a",0.719393270059253,10.1494294242773,11,"b",-1.89932997353335,27.6640382311703,12,"c",3.96029455774756,26.2216383106861,13,"d",0.974107087051341,2.61145278011698,14,"e",-1.43148436287302,25.9443772562772,15,"f",3.23773513009515,29.7047290341261
6,0,0,8,1,"B",1,"a d",-0.327779715414087,1,-1.52538859897727,2.09420538078175,2,"b d",0.464291904688056,1,-0.281892762110762,3.38158277748095,3,"c d",-0.393773993883656,1,-0.18971947315059,0.782372915342947,4,"a e",-1.67504248582513,1,-0.345174939572924,2.30007867733779,5,"b e",1.19293313690619,1,-0.698728755176084,3.88564924543747,6,"c e",-0.00246014489379271,1,-5.17872401053546,12.1423300111877,7,"a f",-1.23531933941091,1,-8.81577704190679,21.2027452035587,8,"b f",0.592231388073621,1,-2.62984628102264,4.38832220524715,9,"c f",0.780001853889945,1,0.971272411520599,1.68628389430662,10,"a",-3.56211352681899,12.4261481263707,11,"b",-1.20348926610316,3.8765972775591,12,"c",-1.46572369072182,7.30417074745794,13,"d",-0.665666944746206,2.32129816556457,14,"e",-2.07420923509482,7.49182109300586,15,"f",-3.49145030380294,12.6725567770165
7,0,0,32,1,"B",1,"a d",-0.0760722228979261,1,0.770983293996381,13.2537343968198,2,"b d",-1.01260652624113,1,-2.35443936740954,7.05332957530058,3,"c d",0.997867624133347,1,2.58801724919647,6.27535963849474,4,"a e",1.52117690382067,1,1.66129280371844,2.89843021108949,5,"b e",1.33923996580302,1,0.871545012884194,7.7155617002326,6,"c e",-0.480552230153221,1,-1.71595619054145,8.80496987740487,7,"a f",-1.0141862205118,1,1.69419762087551,11.3409631778717,8,"b f",0.607156603352281,1,-0.160735654641687,8.7533108899754,9,"c f",-0.968747250004429,1,-1.23034145960612,5.46631569069127,10,"a",1.37549123953011,10.1102513604222,11,"b",-0.547876669722345,7.90509470432679,12,"c",-0.119426800317034,7.18628866623802,13,"d",0.334853725261101,9.51923222647606,14,"e",0.272293875353729,7.04043710271939,15,"f",0.101040168875901,8.84296317263042
8,0,0,16,1,"B",1,"a d",-0.35059659110193,1,-0.874258141125417,3.58414338584626,2,"b d",-1.11550993765223,1,2.04812542694101,7.92365460854406,3,"c d",0.993138590948411,1,-6.43469226302594,22.5608661247799,4,"a e",-0.552342199429191,1,-5.27642985290416,15.768459072743,5,"b e",1.51666041877459,1,-1.06107434527442,7.44321258634256,6,"c e",-0.62615399193439,1,1.10283314439145,3.94861931859464,7,"a f",1.95499362702912,1,2.29523613510312,2.04733598525804,8,"b f",-0.0777516357725403,1,-0.756284652697537,3.05305976537802,9,"c f",-0.827370770697527,1,-0.152239376314256,2.79134229632357,10,"a",-1.28515061964215,9.72813701458063,11,"b",0.0769221429896842,6.53403843666097,12,"c",-1.82803283164958,13.4540598338785,13,"d",-1.75360832573678,14.1147046657119,14,"e",-1.74489035126237,10.4488033722812,15,"f",0.462237368697108,2.92866046197467
9,0,0,24,1,"B",1,"a d",-0.267453114993436,1,-0.039263666282558,1.89326953827171,2,"b d",0.627991415232878,1,-0.821783866394219,31.5760446420754,3,"c d",-0.0568546135743055,1,-0.327904222230923,1.70186908821214,4,"a e",-1.06212169941314,1,1.37152760262641,11.6151752187759,5,"b e",0.647817914725813,1,1.27129297849742,2.71227238406286,6,"c e",-0.691526363299464,1,-0.437082289164435,44.6556272404297,7,"a f",-0.29008742934387,1,-0.82712317159294,2.65775942506054,8,"b f",0.14436393819653,1,-0.302389006672089,4.218863050899,9,"c f",1.02154565588651,1,1.27097714101984,3.36761220840731,10,"a",0.168380254916971,6.92764548567335,11,"b",0.0490400351437051,18.2191895598002,12,"c",0.168663543208162,25.5189014190263,13,"d",-0.3963172516359,18.0330866799825,14,"e",0.7352460973198,26.3205199783677,15,"f",0.0471549875849386,3.54030868147992
10,0,0,40,1,"B",1,"a d",1.58117900781451,1,3.85319240017096,9.55182897026239,2,"b d",0.0415102840411928,1,-128.922304274901,810.214216374501,3,"c d",0.360611875756026,1,-0.577864659217299,10.1655765777115,4,"a e",0.860924636370766,1,1.02092114024946,28.1547208425202,5,"b e",0.943406735557086,1,-17.8949975399619,116.602731290355,6,"c e",-0.210870172637326,1,2.10774585252146,13.1429277649591,7,"a f",1.23250058811417,1,1.19354533476696,5.72411144665333,8,"b f",-2.12771308590468,1,-1.78305618785915,8.63671855017593,9,"c f",-0.457009115590861,1,-3.91292915093734,13.4989754121605,10,"a",2.02255295839579,17.381683347706,11,"b",-49.5334526675739,472.059176455884,12,"c",-0.794349319211057,12.5025705036569,13,"d",-41.8823255113157,468.001064951485,14,"e",-4.92211018239701,69.6946896663722,15,"f",-1.50081333467651,9.96630813900813
