"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","Ms5","SDs5","M5","SD5","Num6","Str6","Ms6","SDs6","M6","SD6","Num7","Str7","Ms7","SDs7","M7","SD7","Num8","Str8","Ms8","SDs8","M8","SD8","Num9","Str9","M9","SD9","Num10","Str10","M10","SD10","Num11","Str11","M11","SD11","Num12","Str12","M12","SD12","Num13","Str13","M13","SD13","Num14","Str14","M14","SD14","Num15","Str15","M15","SD15","Num16","Str16","M16","SD16","Num17","Str17","M17","SD17","Num18","Str18","M18","SD18","Num19","Str19","M19","SD19","Num20","Str20","M20","SD20","Num21","Str21","M21","SD21","Num22","Str22","M22","SD22","Num23","Str23","M23","SD23","Num24","Str24","M24","SD24","Num25","Str25","M25","SD25","Num26","Str26","M26","SD26"
1,0,0,40,1,"B",1,"a c e",0,1,-0.0950465846609541,1.10847570462907,2,"b c e",0,1,-0.268888077943107,0.916623801497663,3,"a d e",0,1,-0.257463699518747,1.05048125871563,4,"b d e",0,1,0.0812886219221695,1.10086870343597,5,"a c f",0,1,0.298364449455939,0.944315814117994,6,"b c f",0,1,0.0233568074340804,0.923339057822281,7,"a d f",0,1,0.149980546637969,1.10935992798162,8,"b d f",0,1,-0.0991426199630669,1.04171653715356,9,"a,c",0.101658932397492,1.04210730923307,10,"b,c",-0.122765635254513,0.925897140159563,11,"a,d",-0.0537415764403891,1.09286314787552,12,"b,d",-0.0089269990204487,1.06875908911282,13,"a,e",-0.176255142089851,1.0761189503444,14,"b,e",-0.0937997280104688,1.02181773470693,15,"a,f",0.224172498046954,1.02632696513623,16,"b,f",-0.0378929062644932,0.979999536385492,17,"c,e",-0.181967331302031,1.01440387784458,18,"d,e",-0.088087538798289,1.08263947862325,19,"c,f",0.16086062844501,0.938216673516289,20,"d,f",0.0254189633374512,1.07655983972847,21,"a",0.0239586779785517,1.06727371347727,22,"b",-0.065846317137481,0.998367719013739,23,"c",-0.0105533514285104,0.989038141958448,24,"d",-0.0313342877304189,1.07770839467079,25,"e",-0.13502743505016,1.0468319700646,26,"f",0.0931397958912305,1.00886970619786
2,0,0,16,1,"B",1,"a c e",0,1,-0.110998266820324,0.86415861479464,2,"b c e",0,1,-0.0764665164062084,1.01340029853484,3,"a d e",0,1,0.148817648770739,1.03915876826124,4,"b d e",0,1,-0.105631667407465,1.01666098463111,5,"a c f",0,1,-0.327403612744425,0.985545883278193,6,"b c f",0,1,0.240450093190589,0.574649967342187,7,"a d f",0,1,0.0679130322268885,1.06620533741567,8,"b d f",0,1,0.0101499740062686,0.817106680825023,9,"a,c",-0.219200939782375,0.918373600685403,10,"b,c",0.0819917883921901,0.826214264759602,11,"a,d",0.108365340498814,1.03646477250008,12,"b,d",-0.0477408467005983,0.909203593203299,13,"a,e",0.0189096909752076,0.949352076802833,14,"b,e",-0.0910490919068368,0.998636177887968,15,"a,f",-0.129745290258768,1.02974503017126,16,"b,f",0.125300033598429,0.704652599178499,17,"c,e",-0.0937323916132662,0.926592677383591,18,"d,e",0.021592990681637,1.01948299968278,19,"c,f",-0.0434767597769185,0.844383946951431,20,"d,f",0.0390315031165785,0.934871904420138,21,"a",-0.0554177996417804,0.985325204834626,22,"b",0.0171254708457959,0.864254937829947,23,"c",-0.0686045756950923,0.879743067521237,24,"d",0.0303122468991078,0.97033890840411,25,"e",-0.0360697004658146,0.968129484075112,26,"f",-0.00222262833016996,0.884657438579791
3,0,0,32,1,"B",1,"a c e",0,1,0.168217543695161,1.02419011561036,2,"b c e",0,1,-0.104436121042429,1.00461169906839,3,"a d e",0,1,0.0607255331224817,1.02017510073702,4,"b d e",0,1,-0.00133076525552201,0.895805787540481,5,"a c f",0,1,-0.100443527897933,0.955131872405014,6,"b c f",0,1,-0.274585391258911,1.06131234705419,7,"a d f",0,1,-0.0808904292392981,0.952459055166487,8,"b d f",0,1,0.0619481984777528,1.00807116376879,9,"a,c",0.0338870078986142,0.991658633234901,10,"b,c",-0.18951075615067,1.0286969556063,11,"a,d",-0.0100824480584082,0.981631953615659,12,"b,d",0.0303087166111154,0.946530905109504,13,"a,e",0.114471538408821,1.01548544977815,14,"b,e",-0.0528834431489753,0.945609607289193,15,"a,f",-0.0906669785686155,0.946247615901074,16,"b,f",-0.106318596390579,1.04069886590713,17,"c,e",0.0318907113263664,1.01570174473087,18,"d,e",0.0296973839334798,0.952870336675333,19,"c,f",-0.187514459578422,1.00541147510904,20,"d,f",-0.00947111538077266,0.975504780929311,21,"a",0.011902279920103,0.983013679958765,22,"b",-0.0796010197697773,0.990732508015992,23,"c",-0.0778118741260278,1.01259034416042,24,"d",0.0101131342763536,0.960651416205545,25,"e",0.0307940476299231,0.980903104873549,26,"f",-0.0984927874795974,0.990702749013708
4,0,0,24,1,"B",1,"a c e",0,1,-0.264574744830367,0.966228461657237,2,"b c e",0,1,0.0815874435830629,0.956724507872813,3,"a d e",0,1,-0.0247353638790662,0.95436182765629,4,"b d e",0,1,-0.0724800098105755,1.07843755133931,5,"a c f",0,1,-0.0728876328544084,1.02291382684941,6,"b c f",0,1,0.0115670040330615,1.24750037551001,7,"a d f",0,1,-0.0109482160160137,1.26453288540713,8,"b d f",0,1,-0.102905533842965,0.771751112205413,9,"a,c",-0.168731188842388,0.98908705535281,10,"b,c",0.0465772238080622,1.10033989597108,11,"a,d",-0.01784178994754,1.10827476719944,12,"b,d",-0.0876927718267703,0.927815292177424,13,"a,e",-0.144655054354716,0.957740756049876,14,"b,e",0.00455371688624371,1.01149642769971,15,"a,f",-0.0419179244352111,1.13821574209816,16,"b,f",-0.0456692649049518,1.02780449506077,17,"c,e",-0.0914936506236519,0.967152887670803,18,"d,e",-0.0486076868448209,1.00768892711252,19,"c,f",-0.0306603144106735,1.12935321691006,20,"d,f",-0.0569268749294894,1.03736847227143,21,"a",-0.0932864893949638,1.04757882407917,22,"b",-0.020557774009354,1.0146161846545,23,"c",-0.0610769825171627,1.04628423389281,24,"d",-0.0527672808871551,1.01724843575569,25,"e",-0.0700506687342364,0.982653550305895,26,"f",-0.0437935946700814,1.07869533309459
5,0,0,8,1,"B",1,"a c e",0,1,0.407797092539655,0.517173621391427,2,"b c e",0,1,-0.0295135924431382,0.97465148712924,3,"a d e",0,1,-0.295802652300876,0.816636360406099,4,"b d e",0,1,-0.486028385303232,0.650729226748008,5,"a c f",0,1,0.475705054823416,1.22291685484092,6,"b c f",0,1,0.728748637486322,0.986912445406311,7,"a d f",0,1,-0.179639724282926,0.992357101514752,8,"b d f",0,1,-0.75105287374275,1.05326069302054,9,"a,c",0.441751073681536,0.907722618607908,10,"b,c",0.349617522521592,1.02526218796879,11,"a,d",-0.237721188291901,0.879986675574556,12,"b,d",-0.618540629522991,0.856761274254529,13,"a,e",0.0559972201193896,0.753691134898187,14,"b,e",-0.257770988873185,0.834561016732808,15,"a,f",0.148032665270245,1.12782962287375,16,"b,f",-0.0111521181282138,1.24747023710824,17,"c,e",0.189141750048259,0.786844375675606,18,"d,e",-0.390915518802054,0.720053128584033,19,"c,f",0.602226846154869,1.08144276717635,20,"d,f",-0.465346299012838,1.0316642503006,21,"a",0.102014942694817,0.94473949235973,22,"b",-0.134461553500699,1.05152237081528,23,"c",0.395684298101564,0.953681361647333,24,"d",-0.428130908907446,0.875959087797052,25,"e",-0.100886884376898,0.798299405670468,26,"f",0.0684402735710157,1.17261003504123
6,0,0,24,1,"B",1,"a c e",0,1,-0.0637042418826823,0.991367594288098,2,"b c e",0,1,0.132259083360424,0.738367956670918,3,"a d e",0,1,-0.116422939861463,0.893660458391854,4,"b d e",0,1,0.126097136412992,0.819437625481813,5,"a c f",0,1,-0.294821817435594,0.95692452001047,6,"b c f",0,1,-0.0839998919568207,1.12885489094793,7,"a d f",0,1,-0.286017908449051,0.662035956782986,8,"b d f",0,1,0.182728918896634,0.993564645379688,9,"a,c",-0.179263029659138,0.970926423322743,10,"b,c",0.0241295957018019,0.949912977321504,11,"a,d",-0.201220424155257,0.782716542924444,12,"b,d",0.154413027654813,0.901386716750779,13,"a,e",-0.0900635908720725,0.934065031872482,14,"b,e",0.129178109886708,0.771621071282778,15,"a,f",-0.290419862942323,0.814010840044797,16,"b,f",0.0493645134699067,1.0605886031168,17,"c,e",0.0342774207388711,0.870372251814816,18,"d,e",0.00483709827576459,0.856989457202802,19,"c,f",-0.189410854696207,1.04070109708098,20,"d,f",-0.0516444947762086,0.868139564327274,21,"a",-0.190241726907198,0.877272726229157,22,"b",0.0892713116783074,0.923406202408788,23,"c",-0.0775667169786681,0.960862475995634,24,"d",-0.023403698250222,0.858500124360855,25,"e",0.0195572595073178,0.859276345150972,26,"f",-0.120527674736208,0.955766918729951
7,0,0,8,1,"B",1,"a c e",0,1,0.100380230955152,0.978598648915246,2,"b c e",0,1,0.47866638868128,0.739513260800518,3,"a d e",0,1,0.526854391221717,1.28901650596117,4,"b d e",0,1,-0.325923603519908,1.04248274031981,5,"a c f",0,1,0.0765230297765505,0.842751876411933,6,"b c f",0,1,-0.247431379222288,0.476346038093076,7,"a d f",0,1,-0.210055608863108,0.873612418891741,8,"b d f",0,1,0.710849487832463,0.94489675132067,9,"a,c",0.0884516303658511,0.882325674951313,10,"b,c",0.115617504729496,0.708301713046339,11,"a,d",0.158399391179305,1.1297634227417,12,"b,d",0.192462942156277,1.10020588114094,13,"a,e",0.313617311088434,1.12729921835609,14,"b,e",0.076371392580686,0.966954363264812,15,"a,f",-0.0667662895432785,0.84231882126909,16,"b,f",0.231709054305088,0.876027275499879,17,"c,e",0.289523309818216,0.860393240265508,18,"d,e",0.100465393850904,1.21510652341808,19,"c,f",-0.0854541747228687,0.682140735667686,20,"d,f",0.250396939484678,0.999482015584978,21,"a",0.123425510772578,0.997773348989938,22,"b",0.154040223442887,0.911032845873103,23,"c",0.102034567547674,0.787170362725998,24,"d",0.175431166667791,1.09708643744463,25,"e",0.19499435183456,1.04012017035154,26,"f",0.0824713823809045,0.858854676361369
8,0,0,16,1,"B",1,"a c e",0,1,0.527137913445205,1.0405347421809,2,"b c e",0,1,0.21782379495815,0.910975825774449,3,"a d e",0,1,-0.1987634511632,0.777737044943045,4,"b d e",0,1,0.0156169204304901,1.02492980242814,5,"a c f",0,1,-0.0413365626840114,0.910460700843774,6,"b c f",0,1,-0.110858905554059,0.694119671442295,7,"a d f",0,1,-0.0223648965918419,0.797175011943169,8,"b d f",0,1,-0.208020893184531,1.22655789352231,9,"a,c",0.242900675380597,1.00418598717631,10,"b,c",0.0534824447020455,0.813979563870379,11,"a,d",-0.110564173877521,0.779875409023545,12,"b,d",-0.0962019863770203,1.11765872026386,13,"a,e",0.164187231141003,0.975990386000969,14,"b,e",0.11672035769432,0.959376003294417,15,"a,f",-0.0318507296379266,0.841835163250357,16,"b,f",-0.159439899369295,0.981592178988584,17,"c,e",0.372480854201678,0.974749667840781,18,"d,e",-0.0915732653663549,0.90157589118468,19,"c,f",-0.0760977341190352,0.797167949686456,20,"d,f",-0.115192894888186,1.02193253328214,21,"a",0.0661682507515381,0.909504034200021,22,"b",-0.0213597708374874,0.97282050228788,23,"c",0.148191560041321,0.911771233684966,24,"d",-0.103383080127271,0.956030708520066,25,"e",0.140453794417661,0.96030580192569,26,"f",-0.0956453145036107,0.909377626223226
9,0,0,24,1,"B",1,"a c e",0,1,0.287851271868626,0.879453250053572,2,"b c e",0,1,0.162970343465599,0.788149796944219,3,"a d e",0,1,0.125854233614658,1.01219794740151,4,"b d e",0,1,-0.098184077323364,1.0711407228242,5,"a c f",0,1,-0.00814127000197619,1.03027944931174,6,"b c f",0,1,-0.0074455425759649,1.04407673576821,7,"a d f",0,1,-0.450227375552758,0.813606250633159,8,"b d f",0,1,0.2434872488283,0.820940809934621,9,"a,c",0.139855000933325,0.959325511728585,10,"b,c",0.0777624004448169,0.919156117828847,11,"a,d",-0.16218657096905,0.953960791471974,12,"b,d",0.072651585752468,0.959725753780463,13,"a,e",0.206852752741642,0.941575396368328,14,"b,e",0.0323931330711173,0.93960650704509,15,"a,f",-0.229184322777367,0.945135266866903,16,"b,f",0.118020853126168,0.937726179152111,17,"c,e",0.225410807667113,0.828525475009474,18,"d,e",0.0138350781456469,1.03713724272878,19,"c,f",-0.00779340628897055,1.02610771703341,20,"d,f",-0.103370063362229,0.881253404811619,21,"a",-0.0111657850178624,0.963632329078909,22,"b",0.0752069930986424,0.934704777409155,23,"c",0.108808700689071,0.935018952160522,24,"d",-0.044767492608291,0.959089297202608,25,"e",0.11962294290638,0.939727982615426,26,"f",-0.0555817348255997,0.952591778852731
10,0,0,24,1,"B",1,"a c e",0,1,0.161118050619505,1.07962977646684,2,"b c e",0,1,0.0976292919006457,1.17846929915878,3,"a d e",0,1,-0.0617952359766698,1.04816323068209,4,"b d e",0,1,0.0931875650379691,1.1993593796657,5,"a c f",0,1,-0.075799851702223,0.88222992305364,6,"b c f",0,1,-0.0428512024428251,0.689839035444069,7,"a d f",0,1,0.00373327656884243,0.918657845266814,8,"b d f",0,1,-0.282202001856064,0.976833974729245,9,"a,c",0.0426590994586409,0.982657634051254,10,"b,c",0.0273890447289103,0.957880819895159,11,"a,d",-0.0290309797039137,0.97556127775118,12,"b,d",-0.0945072184090473,1.09857123115276,13,"a,e",0.0496614073214175,1.05864180433887,14,"b,e",0.0954084284693074,1.17624584375093,15,"a,f",-0.0360332875666903,0.891901260150704,16,"b,f",-0.162526602149444,0.845254127332772,17,"c,e",0.129373671260075,1.11850344320376,18,"d,e",0.0156961645306496,1.11700344632206,19,"c,f",-0.0593255270725241,0.783605966395099,20,"d,f",-0.139234362643611,0.949112187291354,21,"a",0.00681405987736361,0.974615342972342,22,"b",-0.0335590868400685,1.02701994180437,23,"c",0.0350240720937756,0.965258218308664,24,"d",-0.0617690990564805,1.03393007738001,25,"e",0.0725349178953624,1.11332236044765,26,"f",-0.0992799448580673,0.866640859847283
