"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","Ms5","SDs5","M5","SD5","Num6","Str6","Ms6","SDs6","M6","SD6","Num7","Str7","Ms7","SDs7","M7","SD7","Num8","Str8","Ms8","SDs8","M8","SD8","Num9","Str9","M9","SD9","Num10","Str10","M10","SD10","Num11","Str11","M11","SD11","Num12","Str12","M12","SD12","Num13","Str13","M13","SD13","Num14","Str14","M14","SD14","Num15","Str15","M15","SD15","Num16","Str16","M16","SD16","Num17","Str17","M17","SD17","Num18","Str18","M18","SD18","Num19","Str19","M19","SD19","Num20","Str20","M20","SD20","Num21","Str21","M21","SD21","Num22","Str22","M22","SD22","Num23","Str23","M23","SD23","Num24","Str24","M24","SD24","Num25","Str25","M25","SD25","Num26","Str26","M26","SD26","offsetSd","offsetProp"
1,0,0,40,1,"W",1,"a c e",-0.76663847782283,1,-0.583185095237563,1.67680790160123,2,"b c e",-0.261802555274568,1,-0.0233275125214434,1.24795743014604,3,"a d e",-0.556311082233728,1,-0.571055879493525,1.22363726270913,4,"b d e",0.0333625596583299,1,0.0238199561177581,1.10037938243218,5,"a c f",1.21052641537546,1,1.3499671773579,1.59253126974783,6,"b c f",0.0828776294890496,1,0.391312142631323,1.54642358572322,7,"a d f",0.626409704024073,1,0.751399848825061,1.135790284863,8,"b d f",1.14998415160709,1,1.32637387576908,1.50074250274344,9,"a,c",0.383391041060169,1.89371825312973,10,"b,c",0.18399231505494,1.41171698752326,11,"a,d",0.0901719846657679,1.34861759610103,12,"b,d",0.67509691594342,1.46258131969117,13,"a,e",-0.577120487365544,1.45851009921055,14,"b,e",0.000246221798157317,1.16925555918861,15,"a,f",1.05068351309148,1.40697403182417,16,"b,f",0.858843009200202,1.58549322905283,17,"c,e",-0.303256303879503,1.49540658382712,18,"d,e",-0.273617961687884,1.19436620393357,19,"c,f",0.870639659994612,1.63256448813157,20,"d,f",1.03888686229707,1.35366151478255,21,"a",0.236781512862969,1.64532732263442,22,"b",0.42954461549918,1.45386575936999,23,"c",0.283691678057554,1.66793732897754,24,"d",0.382634450304594,1.43268375609113,25,"e",-0.288437132783693,1.34910290290405,26,"f",0.954763261145841,1.49726779029248,0.5,0.5
2,0,0,8,1,"W",1,"a c e",0.808067527159985,1,0.00463664570276381,1.61724524786552,2,"b c e",-1.51688553574197,1,-0.827478902995032,2.64918584249395,3,"a d e",0.625725827045167,1,-0.221113771674389,1.98482174733341,4,"b d e",1.58548009717007,1,1.70317078029626,2.36599283740262,5,"a c f",-0.645863818847784,1,-0.141205563295057,2.3303738020308,6,"b c f",1.13660242497921,1,1.37673782651064,1.56982336377662,7,"a d f",-0.412908940380731,1,-0.657226855063227,1.43104774995355,8,"b d f",0.0747148285791142,1,-0.466330273955011,1.98436277633629,9,"a,c",-0.0682844587961464,1.93920859359769,10,"b,c",0.274629461757804,2.39181942898756,11,"a,d",-0.439170313368808,1.68666700339961,12,"b,d",0.618420253170622,2.38853181460685,13,"a,e",-0.108238562985813,1.75288048512161,14,"b,e",0.437845938650612,2.75595724956134,15,"a,f",-0.399216209179142,1.88705926303517,16,"b,f",0.455203776277814,1.97318502668135,17,"c,e",-0.411421128646134,2.16341304245917,18,"d,e",0.741028504310933,2.33200286556583,19,"c,f",0.617766131607792,2.07334706361754,20,"d,f",-0.561778564509119,1.67421462292042,21,"a",-0.253727386082477,1.79767846513738,22,"b",0.446524857464213,2.3577860242469,23,"c",0.103172501480829,2.14897328756541,24,"d",0.089624969900907,2.10373653444913,25,"e",0.1648036878324,2.28885111067066,26,"f",0.0279937835493362,1.94817569973586,0.9,0.9
3,0,0,40,1,"W",1,"a c e",2.0642785820583,1,1.94361139849855,1.49625187529898,2,"b c e",0.729027409734328,1,0.571848180267836,1.59123426312598,3,"a d e",1.56129816541049,1,1.71797478655045,1.06814947639402,4,"b d e",-1.98214803239494,1,-1.86195211958568,1.20982446145262,5,"a c f",-0.780343326111913,1,-0.826587366063597,1.41738833504844,6,"b c f",-0.798341227875802,1,-0.907232641442787,1.46400707346517,7,"a d f",-0.00220603183087078,1,-0.0666572341874325,1.15882638578131,8,"b d f",-1.04064215088085,1,-1.03699353510985,1.25119644508082,9,"a,c",0.558512016217474,2.00992045690474,10,"b,c",-0.167692230587476,1.69172216201897,11,"a,d",0.82565877618151,1.42565677933528,12,"b,d",-1.44947282734776,1.29139643982575,13,"a,e",1.8307930925245,1.29667073089798,14,"b,e",-0.645051969658921,1.8633712628387,15,"a,f",-0.446622300125515,1.34198388570815,16,"b,f",-0.972113088276317,1.35469328935065,17,"c,e",1.25772978938319,1.6827333722424,18,"d,e",-0.0719886665176118,2.12846190318682,19,"c,f",-0.866910003753192,1.43231256287957,20,"d,f",-0.55182538464864,1.29388789579463,21,"a",0.692085396199492,1.74212444912629,22,"b",-0.808582528967619,1.63214394318316,23,"c",0.195409892814999,1.88727871297376,24,"d",-0.311907025583126,1.77219068479145,25,"e",0.592870561432789,2.02549697175753,26,"f",-0.709367694200916,1.36970519872875,0.1,0.1
4,0,0,8,1,"W",1,"a c e",-1.53331827528457,1,-0.755237076681452,1.21208822192848,2,"b c e",-0.914287670951086,1,-1.63224235168019,1.3052450394086,3,"a d e",0.207409258739215,1,0.641294533270883,1.31534412539893,4,"b d e",1.01188469170063,1,1.31738894583009,1.30562779573545,5,"a c f",-0.197269439051553,1,0.0651415900620228,2.49595492890104,6,"b c f",2.18328209471851,1,1.7498528594713,1.23382350026159,7,"a d f",-0.736063174189642,1,-0.640028004194491,0.904980223789288,8,"b d f",1.01315081900174,1,0.282382680687207,1.21544835141951,9,"a,c",-0.345047743309714,1.94224486409058,10,"b,c",0.0588052538955555,2.13441900553859,11,"a,d",0.000633264538196062,1.27569550692332,12,"b,d",0.79988581325865,1.33063399243363,13,"a,e",-0.0569712717052845,1.41883093500949,14,"b,e",-0.15742670292505,1.97753380151968,15,"a,f",-0.287443207066234,1.84987419598453,16,"b,f",1.01611777007926,1.40502243815643,17,"c,e",-1.19373971418082,1.29836590384406,18,"d,e",0.979341739550488,1.31331573719103,19,"c,f",0.907497224766664,2.09153513482993,20,"d,f",-0.178822661753642,1.13951724249826,21,"a",-0.172207239385759,1.62591587044341,22,"b",0.429345533577103,1.78965281242003,23,"c",-0.143121244707079,2.01786914115962,24,"d",0.400259538898423,1.34500539411501,25,"e",-0.107198987315167,1.6937889166931,26,"f",0.364337281506511,1.74629569845282,0.5,0.5
5,0,0,40,1,"W",1,"a c e",-0.0982882979593277,1,-0.357141531742609,1.74728384880105,2,"b c e",-0.992762462070593,1,-1.01782166375166,1.66099010811369,3,"a d e",-2.49112338013151,1,-2.81035956241022,1.85955043145941,4,"b d e",-0.86901118897744,1,-1.18291119775628,1.44868916530445,5,"a c f",1.03061924636453,1,0.358850757577155,1.69178270756106,6,"b c f",-1.31808327660595,1,-1.49999931474635,1.68433376615762,7,"a d f",1.2145566277722,1,1.42105874515562,1.59464624765317,8,"b d f",1.32812743421107,1,1.24699028221403,1.35240962699867,9,"a,c",0.000854612917272985,1.7463993797901,10,"b,c",-1.25891048924901,1.6796954680669,11,"a,d",-0.694650408627302,2.73775795710022,12,"b,d",0.0320395422288742,1.8530481075584,13,"a,e",-1.58375054707642,2.17666505939155,14,"b,e",-1.10036643075397,1.5507900808931,15,"a,f",0.889954751366388,1.71870464242303,16,"b,f",-0.126504516266161,2.05276203644048,17,"c,e",-0.687481597747134,1.72617098486575,18,"d,e",-1.99663538008325,1.84761310158912,19,"c,f",-0.570574278584599,1.92048161641146,20,"d,f",1.33402451368483,1.47171830303507,21,"a",-0.346897897855014,2.31541486564252,22,"b",-0.613435473510066,1.87807617267064,23,"c",-0.629027938165866,1.82110625301818,24,"d",-0.331305433199214,2.35860861221631,25,"e",-1.34205848891519,1.89940281903202,26,"f",0.381725117550113,1.95480702480989,0.9,0.9
6,0,0,24,1,"W",1,"a c e",0.0001417143142167,1,0.473749387866474,1.65057812044702,2,"b c e",0.466754252190269,1,0.306310801245137,1.72973592971803,3,"a d e",-0.264644350191716,1,-0.259545976512716,0.741842827112166,4,"b d e",0.165573524840435,1,0.114662276398234,1.06517868641013,5,"a c f",0.313990539259852,1,0.0540719264037854,1.90048367092099,6,"b c f",0.297364205718259,1,0.760113518162881,1.39230451465642,7,"a d f",-0.0889435369228838,1,-0.0568130943944093,1.19560882148566,8,"b d f",-0.184054389977491,1,-0.297780131980808,1.54053862327088,9,"a,c",0.26391065713513,1.7736080266186,10,"b,c",0.533212159704009,1.57015179220582,11,"a,d",-0.158179535453563,0.989614860001719,12,"b,d",-0.0915589277912869,1.32666753526963,13,"a,e",0.107101705676879,1.31902333363188,14,"b,e",0.210486538821686,1.42435029128498,15,"a,f",-0.00137058399531197,1.57167666613768,16,"b,f",0.231166693091037,1.54782210245989,17,"c,e",0.390030094555806,1.67467686361231,18,"d,e",-0.0724418500572413,0.927521512319476,19,"c,f",0.407092722283333,1.68623960202674,20,"d,f",-0.177296613187608,1.36957668988915,21,"a",0.0528655608407834,1.44423326694296,22,"b",0.220826615956361,1.47955552951995,23,"c",0.398561408419569,1.67162220948318,24,"d",-0.124869231622425,1.16464398166033,25,"e",0.158794122249282,1.36644197441071,26,"f",0.114898054547862,1.55595982840056,0.1,0.1
7,1,1,40,1,"W",1,"a c e",0.619744301296074,1,0.509084632313341,1.29064622682087,2,"b c e",0.112650973550929,1,0.130480362344851,1.01536147563016,3,"a d e",-1.6930297900424,1,-1.66139902487834,1.57171418236438,4,"b d e",1.50896813453378,1,1.33335925942496,0.929551331336275,5,"a c f",-0.63782868712656,1,-0.578334397499172,1.53187524166665,6,"b c f",1.02146841500785,1,0.925346289838473,1.52274762139942,7,"a d f",-1.20145894858895,1,-1.40246682195978,1.49568887140146,8,"b d f",1.35725109879269,1,1.34189436369102,1.88298089570346,9,"a,c",-0.0346248825929155,1.51002376979639,10,"b,c",0.527913326091662,1.34670384007051,11,"a,d",-1.53193292341906,1.52998872290982,12,"b,d",1.33762681155799,1.47544922777606,13,"a,e",-0.5761571962825,1.7984735409524,14,"b,e",0.731919810884905,1.14097622185557,15,"a,f",-0.990400609729475,1.56038471541313,16,"b,f",1.13362032676475,1.7143510543518,17,"c,e",0.319782497329096,1.1694376102429,18,"d,e",-0.164019882726691,1.97903965466697,19,"c,f",0.173505946169651,1.69575715173544,20,"d,f",-0.0302862291343804,2.18207819372026,21,"a",-0.783278903005987,1.69115196438045,22,"b",0.932770068824825,1.46549368764036,23,"c",0.246644221749373,1.45383212523017,24,"d",-0.0971530559305355,2.07755659016112,25,"e",0.0778813073012026,1.63840117985619,26,"f",0.0716098585176351,1.95063092093115,0.5,0.5
8,0,0,40,1,"W",1,"a c e",0.467810111329248,1,0.228380652218756,1.63033138242304,2,"b c e",-1.58641050878185,1,-1.41490723799602,1.37505493399336,3,"a d e",0.666255919325097,1,0.349368278003106,1.51305202090131,4,"b d e",0.121951880561515,1,-0.215034551847934,1.3145760571932,5,"a c f",-1.01748549030663,1,-0.838309346566516,1.72189168055854,6,"b c f",-0.52278306563069,1,-0.461398268653038,1.33314734031885,7,"a d f",-0.521493363196985,1,-0.863693657800768,1.79563457650004,8,"b d f",-0.139247079007626,1,-0.392208289369208,1.7795944233813,9,"a,c",-0.30496434717388,1.7504043465515,10,"b,c",-0.938152753324527,1.4286305972557,11,"a,d",-0.257162689898831,1.75910633691969,12,"b,d",-0.303621420608571,1.5570802155645,13,"a,e",0.288874465110931,1.56398439022314,14,"b,e",-0.814970894921975,1.46663506304222,15,"a,f",-0.851001502183642,1.74802692549869,16,"b,f",-0.426803279011123,1.562702270983,17,"c,e",-0.59326329288863,1.7115002111,18,"d,e",0.067166863077586,1.43664094676024,19,"c,f",-0.649853807609777,1.54176767711504,20,"d,f",-0.627950973584988,1.79205384953471,21,"a",-0.281063518536356,1.74939822166774,22,"b",-0.620887086966549,1.52315142273511,23,"c",-0.621558550249204,1.62396413493026,24,"d",-0.280392055253701,1.65609925648889,25,"e",-0.263048214905522,1.60953754062471,26,"f",-0.638902390597383,1.66637302516764,0.9,0.9
9,0,0,32,1,"W",1,"a c e",-2.04324463840541,1,-2.33975816011868,1.28174992239436,2,"b c e",-0.305313361438342,1,-0.0995553656160031,1.32731402828993,3,"a d e",-0.0160737167124568,1,0.28352461497489,1.41779595235766,4,"b d e",-0.718240902015579,1,-0.722187709325169,1.97280717565657,5,"a c f",-1.64338039944403,1,-1.58261349689981,1.59103450774359,6,"b c f",-0.240021861881549,1,-0.594008099083604,1.25161215014065,7,"a d f",0.456157533802784,1,0.647562377220261,1.66296174295939,8,"b d f",-0.530649107499116,1,-0.123884146871895,1.4053688104443,9,"a,c",-1.96118582850925,1.48310470349704,10,"b,c",-0.346781732349804,1.30377289333846,11,"a,d",0.465543496097576,1.54387461777368,12,"b,d",-0.423035928098532,1.7256486862293,13,"a,e",-1.02811677257189,1.88287889712533,14,"b,e",-0.410871537470586,1.69718902853008,15,"a,f",-0.467525559839777,1.9671135906099,16,"b,f",-0.35894612297775,1.34120114957013,17,"c,e",-1.21965676286734,1.71751086112326,18,"d,e",-0.21933154717514,1.77794618193114,19,"c,f",-1.08831079799171,1.50487613410535,20,"d,f",0.261839115174183,1.57599893563105,21,"a",-0.747821166205836,1.938395382915,22,"b",-0.384908830224168,1.52377577207954,23,"c",-1.15398378042953,1.60967861964644,24,"d",0.0212537839995218,1.69072345944389,25,"e",-0.71949415502124,1.81205455406166,26,"f",-0.413235841408763,1.67774623182137,0.1,0.1
10,0,0,8,1,"W",1,"a c e",-0.407511405407247,1,-0.583302632629235,1.01758239399604,2,"b c e",0.177367412356749,1,-0.231130192050911,0.903596567725917,3,"a d e",0.938888571975184,1,0.93935946680843,2.00280477062104,4,"b d e",-2.203085000295,1,-1.57758373712787,2.03261283224963,5,"a c f",0.520589358725767,1,1.44939717034427,1.33262862587,6,"b c f",1.76273494982834,1,1.63004388023216,1.37416015149577,7,"a d f",-0.0819777532822145,1,-0.53326050166412,1.29345047425319,8,"b d f",2.75415784347194,1,2.8536402842973,1.16410040957698,9,"a,c",0.433047268857516,1.55364270533149,10,"b,c",0.699456844090625,1.47850140037155,11,"a,d",0.203049482572155,1.79748205065037,12,"b,d",0.638028273584713,2.79224519145488,13,"a,e",0.178028417089597,1.7243531274231,14,"b,e",-0.90435696458939,1.67108269050187,15,"a,f",0.458068334340074,1.63025801770421,16,"b,f",2.24184208226473,1.38306119023269,17,"c,e",-0.407216412340073,0.947270693872628,18,"d,e",-0.319112135159719,2.34292133162429,19,"c,f",1.53972052528821,1.31098027369605,20,"d,f",1.16018989131659,2.11473237055734,21,"a",0.318048375714835,1.65679833615407,22,"b",0.668742558837669,2.19801363226091,23,"c",0.566252056474071,1.49800268309294,24,"d",0.420538878078434,2.32050659348928,25,"e",-0.363164273749896,1.75849212270435,26,"f",1.3499552083024,1.74146566166522,0.5,0.5
