"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","Ms5","SDs5","M5","SD5","Num6","Str6","Ms6","SDs6","M6","SD6","Num7","Str7","Ms7","SDs7","M7","SD7","Num8","Str8","Ms8","SDs8","M8","SD8","Num9","Str9","M9","SD9","Num10","Str10","M10","SD10","Num11","Str11","M11","SD11","Num12","Str12","M12","SD12","Num13","Str13","M13","SD13","Num14","Str14","M14","SD14","Num15","Str15","M15","SD15","Num16","Str16","M16","SD16","Num17","Str17","M17","SD17","Num18","Str18","M18","SD18","Num19","Str19","M19","SD19","Num20","Str20","M20","SD20","Num21","Str21","M21","SD21","Num22","Str22","M22","SD22","Num23","Str23","M23","SD23","Num24","Str24","M24","SD24","Num25","Str25","M25","SD25","Num26","Str26","M26","SD26"
1,0,0,24,1,"B",1,"a c e",-1.13467877279022,1,0.595858751622486,0.506346525900851,2,"b c e",-0.618730409585779,1,0.710368135785835,0.715108780055477,3,"a d e",-1.91884348430591,1,0.237026080448834,0.299468190867572,4,"b d e",0.84625580239774,1,5.32017267677725,7.39233739917581,5,"a c f",0.244078852774003,1,1.84432952363524,1.98443136403924,6,"b c f",1.54392564628474,1,7.61353998478005,7.90976809107726,7,"a d f",0.353866095547718,1,2.12130507304592,2.57501816954854,8,"b d f",-0.0268006258286001,1,1.4580787317061,2.35171089865691,9,"a,c",1.22009413762886,1.56541278635378,10,"b,c",4.16195406028294,6.56001597498297,11,"a,d",1.17916557674738,2.04822332243579,12,"b,d",3.38912570424167,5.76686195926883,13,"a,e",0.41644241603566,0.449697171589823,14,"b,e",3.01527040628154,5.69366637488021,15,"a,f",1.98281729834058,2.27848574639963,16,"b,f",4.53580935824307,6.5572128114744,17,"c,e",0.65311344370416,0.615681568974777,18,"d,e",2.77859937861304,5.77779355020079,19,"c,f",4.72893475420764,6.40638088040013,20,"d,f",1.78969190237601,2.46243035464145,21,"a",1.19962985718812,1.81337079011506,22,"b",3.77553988226231,6.15585996484688,23,"c",2.6910240989559,4.96882101248733,24,"d",2.28414564049452,4.44552312385209,25,"e",1.7158564111586,4.22428666027194,26,"f",3.25931332829183,5.04848876722028
2,0,0,40,1,"B",1,"a c e",-0.876323412913483,1,0.67154094866901,0.692936899463779,2,"b c e",-0.596649975154497,1,0.84087300389892,0.758209247821863,3,"a d e",-0.81042221898614,1,0.719190971631149,0.68770622137544,4,"b d e",1.62593068311652,1,12.3582941009101,18.7060582803228,5,"a c f",0.691896829269627,1,2.77171684151775,3.16140556663155,6,"b c f",-0.223934242696536,1,1.28688646667162,1.19048200125158,7,"a d f",-0.0778870461574349,1,1.28752443912452,1.44693144753348,8,"b d f",0.540052039671958,1,2.17962807369421,2.43575129209559,9,"a,c",1.72162889509338,2.50752285108759,10,"b,c",1.06387973528527,1.01676813552541,11,"a,d",1.00335770537784,1.16138027100163,12,"b,d",7.26896108730216,14.2092122777948,13,"a,e",0.695365960150079,0.686362313835973,14,"b,e",6.59958355240451,14.3739339430262,15,"a,f",2.02962064032114,2.55445076164408,16,"b,f",1.73325727018292,1.9571190719321,17,"c,e",0.756206976283965,0.726706951656542,18,"d,e",6.53874253627063,14.3969789052224,19,"c,f",2.02930165409469,2.48833225215126,20,"d,f",1.73357625640937,2.04057041466013,21,"a",1.36249330023561,1.98091215839375,22,"b",4.16642041129372,10.5126543489316,23,"c",1.39275431518933,1.93560309164072,24,"d",4.13615939634,10.5291157646977,25,"e",3.6474747562773,10.5668866798881,26,"f",1.88143895525203,2.27316920121876
3,0,0,32,1,"B",1,"a c e",0.301000631746897,1,2.13577472088234,2.51982823133748,2,"b c e",1.04542378607312,1,5.10644838000396,5.47176639830511,3,"a d e",0.353499265665746,1,2.9694342770235,4.09056443240759,4,"b d e",0.271344200329973,1,1.66386649438657,1.49766657200081,5,"a c f",-1.3625968439668,1,0.479596922488661,0.659822524049693,6,"b c f",0.906381719555701,1,4.61210929588489,3.98932787179431,7,"a d f",0.806289838750021,1,3.46258708764748,2.5779498269353,8,"b d f",1.41861257980447,1,6.85396943523643,5.45227440305535,9,"a,c",1.3076858216855,2.00878507402187,10,"b,c",4.85927883794443,4.75663919312747,11,"a,d",3.21601068233549,3.40080760337546,12,"b,d",4.2589179648115,4.75106343605609,13,"a,e",2.55260449895292,3.39623884990617,14,"b,e",3.38515743719527,4.34120554842336,15,"a,f",1.97109200506807,2.39671934667436,16,"b,f",5.73303936556066,4.87187916261406,17,"c,e",3.62111155044315,4.48309177725797,18,"d,e",2.31665038570504,3.12572407965502,19,"c,f",2.54585310918678,3.51887364250297,20,"d,f",5.15827826144195,4.56277267662545,21,"a",2.26184825201049,2.94219806413816,22,"b",4.55909840137796,4.7446793520081,23,"c",3.08348232981496,4.05015266495063,24,"d",3.73746432357349,4.14833714460761,25,"e",2.96888096807409,3.90452228097443,26,"f",3.85206568531437,4.26492613490369
4,0,0,8,1,"B",1,"a c e",1.20470450694521,1,4.29041578726016,3.76331169359026,2,"b c e",0.174157679085383,1,3.92919335822731,4.55835018899259,3,"a d e",-0.73845429309881,1,0.504615155612845,0.387142658427102,4,"b d e",-0.67516002647095,1,0.684624868341408,0.409250380987732,5,"a c f",0.843073965709737,1,3.80754317002765,3.79329675001034,6,"b c f",0.203307900948516,1,2.85493416698785,3.00305088745688,7,"a d f",0.352322890160792,1,1.91185709767891,1.96580429946973,8,"b d f",0.0527220403632483,1,1.42282954493375,1.3586320889,9,"a,c",4.04897947864391,3.65872445728615,10,"b,c",3.39206376260758,3.77000644373331,11,"a,d",1.20823612664588,1.54964902276942,12,"b,d",1.05372720663758,1.04158065040472,13,"a,e",2.3975154714365,3.24053396914701,14,"b,e",2.30690911328436,3.54712273052431,15,"a,f",2.85970013385328,3.07840770725989,16,"b,f",2.1388818559608,2.36999388316433,17,"c,e",4.10980457274373,4.0423543141191,18,"d,e",0.594620011977127,0.395910021165983,19,"c,f",3.33123866850775,3.34147432245859,20,"d,f",1.66734332130633,1.65183666801519,21,"a",2.62860780264489,3.11796942585249,22,"b",2.22289548462258,2.96870844812053,23,"c",3.72052162062574,3.66958072961415,24,"d",1.13098166664173,1.30118456238317,25,"e",2.35221229236043,3.3423614269346,26,"f",2.49929099490704,2.72715500578695
5,0,0,32,1,"B",1,"a c e",1.06429397744346,1,3.58081111075618,4.41792171907959,2,"b c e",2.08816607055045,1,11.2043091715586,9.30943486988841,3,"a d e",0.0123673553700906,1,1.88242532462109,2.79098567674238,4,"b d e",-0.265015250234067,1,1.34690934755849,2.46026509106444,5,"a c f",0.565676998545646,1,2.46685753149627,2.79292211691391,6,"b c f",-1.54780230964102,1,0.435841740603242,0.717112492700408,7,"a d f",0.641272760749177,1,2.96344100099194,2.66845279690942,8,"b d f",0.277454936395646,1,1.82649386458814,1.58371457974009,9,"a,c",3.02383432112622,3.70911814168783,10,"b,c",5.82007545608093,8.50577107412827,11,"a,d",2.42293316280652,2.76289186252236,12,"b,d",1.58670160607332,2.06663887379059,13,"a,e",2.73161821768864,3.7642614797326,14,"b,e",6.27560925955855,8.3845722269358,15,"a,f",2.7151492662441,2.7211639811334,16,"b,f",1.13116780259569,1.40654412349558,17,"c,e",7.39256014115739,8.18591072807014,18,"d,e",1.61466733608979,2.62378045483467,19,"c,f",1.45134963604975,2.26692923869252,20,"d,f",2.39496743279004,2.25083737094363,21,"a",2.72338374196637,3.27144138203626,22,"b",3.70338853107712,6.52100918131476,23,"c",4.42195488860357,6.68460795006192,24,"d",2.00481738443992,2.46609261961581,25,"e",4.50361373862359,6.71323233392466,26,"f",1.9231585344199,2.29930355637568
6,0,0,40,1,"B",1,"a c e",0.609349415926763,1,2.83455671227706,2.64100508964652,2,"b c e",-0.124524738800907,1,1.25166381086535,1.52462440113308,3,"a d e",0.838828123076464,1,3.5240731434433,3.33027866362225,4,"b d e",0.041553694113459,1,1.50151903238502,1.05604266949016,5,"a c f",0.350821602828055,1,1.97148787986059,1.93505357987727,6,"b c f",-0.243714783704602,1,1.19709002828092,1.40733068205581,7,"a d f",-1.29293580068233,1,0.326128737421477,0.351298583725115,8,"b d f",0.975268127720774,1,4.44144665291464,3.76511847553024,9,"a,c",2.40302229606882,2.34102656690819,10,"b,c",1.22437691957313,1.45809341120939,11,"a,d",1.92510094043239,2.85047068886902,12,"b,d",2.97148284264983,3.12042247060002,13,"a,e",3.17931492786018,3.00646886687732,14,"b,e",1.37659142162518,1.30915507742309,15,"a,f",1.14880830864103,1.6108414861127,16,"b,f",2.81926834059778,3.26203355986673,17,"c,e",2.0431102615712,2.28585941853052,18,"d,e",2.51279608791416,2.65732282816169,19,"c,f",1.58428895407076,1.72571507420977,20,"d,f",2.38378769516806,3.36850343562604,21,"a",2.16406161825061,2.61102867407466,22,"b",2.09792988111148,2.58110930607374,23,"c",1.81369960782098,2.031941627729,24,"d",2.44829189154111,3.02496109161376,25,"e",2.27795317474268,2.48195893502974,26,"f",1.98403832461941,2.69781609163562
7,0,0,8,1,"B",1,"a c e",-0.344380262607012,1,1.00202226224182,0.919040176733402,2,"b c e",-1.1585950379028,1,0.716562197904953,0.847361954823679,3,"a d e",-1.82759226373636,1,0.365893033271351,0.361897121526309,4,"b d e",-0.908762728238445,1,1.54999911466493,1.45581021944142,5,"a c f",1.33260504086439,1,6.88262817220554,5.72462955565053,6,"b c f",0.219815141281782,1,1.9346568755972,1.33021387389553,7,"a d f",0.15124371904351,1,2.21246500509309,2.12013753977928,8,"b d f",0.0644578021083878,1,1.62571292329203,1.46681019233079,9,"a,c",3.94232521722368,4.99091329146844,10,"b,c",1.32560953675108,1.24759654816227,11,"a,d",1.28917901918222,1.75158939609189,12,"b,d",1.58785601897848,1.41231108638185,13,"a,e",0.683957647756584,0.750460844856304,14,"b,e",1.13328065628494,1.22855763993018,15,"a,f",4.54754658864931,4.81737316517953,16,"b,f",1.78018489944461,1.36207667667356,17,"c,e",0.859292230073385,0.866585240887251,18,"d,e",0.95794607396814,1.19333983143017,19,"c,f",4.40864252390137,4.75896100219619,20,"d,f",1.91908896419256,1.78704074412308,21,"a",2.61575211820295,3.91841266173633,22,"b",1.45673277786478,1.31758554860993,23,"c",2.63396737698738,3.81746114359502,24,"d",1.43851751908035,1.5724850259294,25,"e",0.908619152020762,1.02710538521304,26,"f",3.16386574404696,3.75543211738535
8,0,0,16,1,"B",1,"a c e",0.0891346476525629,1,1.69192507096007,1.89821286463534,2,"b c e",-0.592560160190337,1,0.731981601411532,0.66814929418579,3,"a d e",-1.09586637789083,1,0.58418375014667,0.725031259753397,4,"b d e",0.275110138587081,1,1.39099371056827,1.19804112721082,5,"a c f",0.561204818924217,1,2.63544098742983,3.48081675325208,6,"b c f",-0.530781310609251,1,1.27689331046525,1.69417883427796,7,"a d f",0.903536169022673,1,2.67301513517074,2.01107993217991,8,"b d f",0.155592128030808,1,1.49131047773922,1.77791901561456,9,"a,c",2.16368302919495,2.79925818811079,10,"b,c",1.00443745593839,1.29671310519672,11,"a,d",1.62859944265871,1.82683778222086,12,"b,d",1.44115209415375,1.4921837878543,13,"a,e",1.13805441055337,1.52135299266486,14,"b,e",1.0614876559899,1.01123153928307,15,"a,f",2.65422806130028,2.79642173997924,16,"b,f",1.38410189410223,1.71178427004109,17,"c,e",1.2119533361858,1.48233104460347,18,"d,e",0.987588730357472,1.05680790743157,19,"c,f",1.95616714894754,2.77988234961205,20,"d,f",2.08216280645498,1.96134405014876,21,"a",1.89614123592683,2.36021822500335,22,"b",1.22279477504607,1.40408650841066,23,"c",1.58406024256667,2.24152107685675,24,"d",1.53487576840623,1.65732905725425,25,"e",1.09977103327164,1.2820124821145,26,"f",2.01916497770126,2.38735792621163
9,0,0,40,1,"B",1,"a c e",0.967212791302664,1,3.71507062206195,4.61316756808016,2,"b c e",-0.363308356624559,1,1.13790364977086,1.32438275669937,3,"a d e",1.52839339011124,1,9.49084463601491,12.7518531452443,4,"b d e",0.681923391522506,1,2.85434324150999,4.00820195278441,5,"a c f",-0.431781735349903,1,1.07809085486203,1.07626703656079,6,"b c f",1.05681520756577,1,4.34807102546392,4.35968551584507,7,"a d f",0.623244339085784,1,3.69525374225046,5.18186357470427,8,"b d f",-0.17435679349425,1,1.3559086100677,1.52430116191821,9,"a,c",2.39658073846199,3.58304765601063,10,"b,c",2.74298733761739,3.58579571779085,11,"a,d",6.59304918913269,10.1012436614946,12,"b,d",2.10512592578885,3.10590296911041,13,"a,e",6.60295762903843,9.96128148783991,14,"b,e",1.99612344564042,3.08916138733504,15,"a,f",2.38667229855624,3.94484634854232,16,"b,f",2.85198981776581,3.57725663883083,17,"c,e",2.4264871359164,3.61293855515217,18,"d,e",6.17259393876245,9.96779957113831,19,"c,f",2.71308094016297,3.5583713723012,20,"d,f",2.52558117615908,3.97346208506289,21,"a",4.49481496379734,7.84255800964752,22,"b",2.42405663170312,3.35914714552904,23,"c",2.56978403803969,3.57735422298811,24,"d",4.34908755746077,7.78181923764644,25,"e",4.29954053733943,7.70597683470096,26,"f",2.61933105816103,3.7609282775131
10,0,0,8,1,"B",1,"a c e",0.0899898980440106,1,5.32927154892662,6.82355683790218,2,"b c e",-0.805635035476491,1,0.826988532951025,0.695039343154265,3,"a d e",-0.467012902076274,1,1.95619292109074,1.98134974211834,4,"b d e",-0.254484786769758,1,2.51905655835133,3.18892606710669,5,"a c f",1.49011216138959,1,4.163130137595,2.42816436383497,6,"b c f",-2.35806108351474,1,0.140456399768182,0.190886476868323,7,"a d f",0.024379944464878,1,4.15678934786794,7.25885108054638,8,"b d f",1.04318264838426,1,5.13859921246115,3.00969543638645,9,"a,c",4.74620084326081,4.98422788303296,10,"b,c",0.483722466359604,0.606735902385595,11,"a,d",3.05649113447934,5.26426417273532,12,"b,d",3.82882788540624,3.28674740369816,13,"a,e",3.64273223500868,5.15698465360635,14,"b,e",1.67302254565118,2.3946980444357,15,"a,f",4.15995974273147,5.22882057532346,16,"b,f",2.63952780611467,3.30240978854628,17,"c,e",3.07813004093882,5.23061667928404,18,"d,e",2.23762473972104,2.58111391626504,19,"c,f",2.15179326868159,2.6615102827524,20,"d,f",4.64769428016455,5.39196996682,21,"a",3.90134598887008,5.1153343921687,22,"b",2.15627517588292,2.87974235171832,23,"c",2.61496165481021,4.10942903179091,24,"d",3.44265950994279,4.33477989579848,25,"e",2.65787739032993,4.0797457689061,26,"f",3.39974377442307,4.37068988242115
