"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","Ms5","SDs5","M5","SD5","Num6","Str6","Ms6","SDs6","M6","SD6","Num7","Str7","Ms7","SDs7","M7","SD7","Num8","Str8","Ms8","SDs8","M8","SD8","Num9","Str9","M9","SD9","Num10","Str10","M10","SD10","Num11","Str11","M11","SD11","Num12","Str12","M12","SD12","Num13","Str13","M13","SD13","Num14","Str14","M14","SD14","Num15","Str15","M15","SD15","Num16","Str16","M16","SD16","Num17","Str17","M17","SD17","Num18","Str18","M18","SD18","Num19","Str19","M19","SD19","Num20","Str20","M20","SD20","Num21","Str21","M21","SD21","Num22","Str22","M22","SD22","Num23","Str23","M23","SD23","Num24","Str24","M24","SD24","Num25","Str25","M25","SD25","Num26","Str26","M26","SD26"
1,0,0,32,1,"B",1,"a c e",0,1,0.705793827777978,1.54219733618269,2,"b c e",0,1,0.0777527445865988,2.76255064848055,3,"a d e",0,1,-0.144726857881361,1.14911256478249,4,"b d e",0,1,0.197077805675369,1.53589140820755,5,"a c f",0,1,0.183419793912786,1.97842747597601,6,"b c f",0,1,0.00170838374351125,1.43803583493037,7,"a d f",0,1,-0.481203286453499,1.28290798617614,8,"b d f",0,1,-0.00413734867754997,1.29572810615945,9,"a,c",0.444606810845382,1.77922302930376,10,"b,c",0.039730564165055,2.18501807592663,11,"a,d",-0.31296507216743,1.21998667963946,12,"b,d",0.0964702284989097,1.41321364409687,13,"a,e",0.280533484948309,1.41554840237352,14,"b,e",0.137415275130984,2.21802829330312,15,"a,f",-0.148891746270356,1.6876227995894,16,"b,f",-0.00121448246701936,1.35782948165065,17,"c,e",0.391773286182289,2.24182036866743,18,"d,e",0.0261754738970044,1.35653253158831,19,"c,f",0.0925640888281487,1.71812973775535,20,"d,f",-0.242670317565524,1.3014592637183,21,"a",0.0658208693389763,1.56629714426153,22,"b",0.0681003963319823,1.83300033423003,23,"c",0.242168687505219,1.99499713526185,24,"d",-0.10824742183426,1.33089701424977,25,"e",0.208974380039646,1.85462040183534,26,"f",-0.0750531143686878,1.52738644078737
2,0,0,32,1,"B",1,"a c e",0,1,0.191250358272678,1.68551945253125,2,"b c e",0,1,0.089073644816487,1.440462089446,3,"a d e",0,1,0.132273192918381,1.26434240215878,4,"b d e",0,1,-0.326238723424752,1.50181113273963,5,"a c f",0,1,0.0968085194141269,1.57651406796595,6,"b c f",0,1,-0.378452680927332,1.87895474488064,7,"a d f",0,1,-0.552072962413415,2.38342036082904,8,"b d f",0,1,0.0135695218197058,1.33521659650565,9,"a,c",0.144029438843402,1.61962298937992,10,"b,c",-0.144689518055422,1.67741654509071,11,"a,d",-0.209899884747517,1.92374534945124,12,"b,d",-0.156334600802523,1.41999863332556,13,"a,e",0.16176177559553,1.47831583966686,14,"b,e",-0.118582539304132,1.47465976063748,15,"a,f",-0.227632221499644,2.03105071232209,16,"b,f",-0.182441579553813,1.62895626140452,17,"c,e",0.140162001544582,1.55614579757284,18,"d,e",-0.0969827652531852,1.3963539874832,19,"c,f",-0.140822080756602,1.73711065100097,20,"d,f",-0.269251720296855,1.9374651987677,21,"a",-0.0329352229520573,1.78007104861899,22,"b",-0.150512059428973,1.54792736627669,23,"c",-0.000330039606010011,1.64865128519696,24,"d",-0.18311724277502,1.68428337017724,25,"e",0.0215896181456986,1.47738180629146,26,"f",-0.205036900526728,1.83389194282385
3,0,0,16,1,"B",1,"a c e",0,1,-0.163583659443743,1.69165745255116,2,"b c e",0,1,-0.481449487129421,1.56031301846772,3,"a d e",0,1,0.471936598124657,3.21737873898826,4,"b d e",0,1,0.509553481377548,1.58220675797062,5,"a c f",0,1,-0.168750086417263,1.10479406084382,6,"b c f",0,1,0.35158848466616,1.33635458383628,7,"a d f",0,1,0.238409503971165,1.90033643609486,8,"b d f",0,1,0.223338474276278,1.35707921179551,9,"a,c",-0.166166872930503,1.40545408045684,10,"b,c",-0.0649305012316305,1.49037690015222,11,"a,d",0.355173051047911,2.60197410810233,12,"b,d",0.366445977826913,1.45725089635943,13,"a,e",0.154176469340457,2.54906403623244,14,"b,e",0.0140519971240635,1.62566134608928,15,"a,f",0.0348297087769511,1.54297532818216,16,"b,f",0.287463479471219,1.3264577852035,17,"c,e",-0.322516573286582,1.60897216500772,18,"d,e",0.490745039751102,2.49408903057305,19,"c,f",0.0914191991244485,1.23474197628097,20,"d,f",0.230873989123721,1.62437040358219,21,"a",0.0945030890587039,2.09102924621846,22,"b",0.150757738297641,1.4782351045362,23,"c",-0.115548687081067,1.43790102551115,24,"d",0.360809514437412,2.09197774473535,25,"e",0.0841142332322602,2.12195525417673,26,"f",0.161146594124085,1.43299740167469
4,0,0,8,1,"B",1,"a c e",0,1,0.236759105602139,1.04047500658237,2,"b c e",0,1,-0.110654317691753,1.67633663183589,3,"a d e",0,1,-0.362447414839523,1.09437179116262,4,"b d e",0,1,0.146130816628914,1.89765542085984,5,"a c f",0,1,-0.386279196973367,1.26035145826643,6,"b c f",0,1,0.680209789942012,1.3123696823121,7,"a d f",0,1,0.85213983557075,2.73107987930156,8,"b d f",0,1,0.694651971689274,1.81514066450687,9,"a,c",-0.074760045685614,1.16190146368336,10,"b,c",0.284777736125129,1.51060241738148,11,"a,d",0.244846210365613,2.1054851733249,12,"b,d",0.420391394159094,1.8161190109324,13,"a,e",-0.0628441546186922,1.07696669130989,14,"b,e",0.0177382494685807,1.73478449416073,15,"a,f",0.232930319298691,2.15198681128286,16,"b,f",0.687430880815643,1.53014559245067,17,"c,e",0.0630523939551929,1.35969686682097,18,"d,e",-0.108158299105304,1.51933817313927,19,"c,f",0.146965296484322,1.35953901272186,20,"d,f",0.773395903630012,2.24163541910195,21,"a",0.0850430823399996,1.68066257736168,22,"b",0.352584565142112,1.64464181209667,23,"c",0.105008845219758,1.33818798347977,24,"d",0.332618802262354,1.93621571417897,25,"e",-0.0225529525750558,1.42094886086909,26,"f",0.460180600057167,1.8512285165387
5,0,0,40,1,"B",1,"a c e",0,1,0.157421312970294,1.2845712678886,2,"b c e",0,1,-0.21898597168203,1.64519041476528,3,"a d e",0,1,0.0813464671863653,1.24989600773688,4,"b d e",0,1,0.297743394281769,1.55647047793591,5,"a c f",0,1,-0.259378821170963,1.7750473001799,6,"b c f",0,1,-0.39604835831831,2.45042630123404,7,"a d f",0,1,0.0908414889932285,1.54293285714117,8,"b d f",0,1,0.149731410207141,1.31605584751424,9,"a,c",-0.0509787541003348,1.55372228096369,10,"b,c",-0.30751716500017,2.07567406639116,11,"a,d",0.0860939780897969,1.39517339128886,12,"b,d",0.223737402244455,1.43406866220091,13,"a,e",0.11938389007833,1.25988707133294,14,"b,e",0.0393787112998698,1.6123769971115,15,"a,f",-0.0842686660888675,1.66185438353688,16,"b,f",-0.123158474055585,1.97351001679657,17,"c,e",-0.030782329355868,1.47874334162014,18,"d,e",0.189544930734067,1.40678881745316,19,"c,f",-0.327713589744637,2.12708116494323,20,"d,f",0.120286449600185,1.42519155931146,21,"a",0.0175576119947311,1.47353153229073,22,"b",-0.0418898813778575,1.79818626558876,23,"c",-0.179247959550252,1.83211748647367,24,"d",0.154915690167126,1.41198754680806,25,"e",0.0793813006890997,1.44290709176276,26,"f",-0.103713570072226,1.81870805134142
6,0,0,16,1,"B",1,"a c e",0,1,0.0481182027400726,1.46379172299019,2,"b c e",0,1,-0.433956430508107,1.49840654215466,3,"a d e",0,1,0.11338809683687,1.05874081958043,4,"b d e",0,1,-0.216392387459877,1.31288417852289,5,"a c f",0,1,0.211916686705235,1.0993285320871,6,"b c f",0,1,-0.0155460882740134,1.55646883440165,7,"a d f",0,1,-0.0340543512381892,1.33049259303158,8,"b d f",0,1,-0.335854932861539,1.35517081937522,9,"a,c",0.130017444722654,1.27611786533605,10,"b,c",-0.22475125939106,1.51782738070806,11,"a,d",0.0396668727993403,1.18513717936515,12,"b,d",-0.276123660160708,1.31390163421966,13,"a,e",0.0807531497884712,1.25708772813055,14,"b,e",-0.325174408983992,1.39019583651107,15,"a,f",0.0889311677335227,1.20703609850135,16,"b,f",-0.175700510567776,1.44475726033056,17,"c,e",-0.192919113884017,1.47755020900626,18,"d,e",-0.0515021453115034,1.18510917125409,19,"c,f",0.0981852992156106,1.33054307758847,20,"d,f",-0.184954642049864,1.32991809201478,21,"a",0.084842158760997,1.2225035901398,22,"b",-0.250437459775884,1.4084579392606,23,"c",-0.0473669073342033,1.40246015711316,24,"d",-0.118228393680684,1.25136811073266,25,"e",-0.12221062959776,1.33057315224942,26,"f",-0.0433846714171268,1.32732293541782
7,0,0,24,1,"B",1,"a c e",0,1,-0.577269966612668,1.38093411033834,2,"b c e",0,1,0.0531347546942108,1.20929761736785,3,"a d e",0,1,0.432553220641122,1.63531237035528,4,"b d e",0,1,-0.012356439312958,1.97349513227951,5,"a c f",0,1,-0.163800110633044,1.75869233248875,6,"b c f",0,1,-0.0859119092949091,1.43971931369213,7,"a d f",0,1,0.0332816089603146,1.77430119751694,8,"b d f",0,1,-0.011839385341214,1.00654290218055,9,"a,c",-0.370535038622856,1.57811479116908,10,"b,c",-0.0163885773003491,1.31716518276023,11,"a,d",0.232917414800718,1.69998756857853,12,"b,d",-0.012097912327086,1.54974034326509,13,"a,e",-0.0723583729857734,1.58184582758758,14,"b,e",0.0203891576906264,1.61945877314106,15,"a,f",-0.0652592508363647,1.75045522363235,16,"b,f",-0.0488756473180615,1.22944381247078,17,"c,e",-0.262067605959229,1.32299350663807,18,"d,e",0.210098390664082,1.80696475103033,19,"c,f",-0.124856009963976,1.59043670292201,20,"d,f",0.0107211118095503,1.42719571768096,21,"a",-0.068808811911069,1.65948218307352,22,"b",-0.0142432448137176,1.43057421888681,23,"c",-0.193461807961603,1.45675371825377,24,"d",0.110409751236816,1.6226958235613,25,"e",-0.0259846076475735,1.59299766641461,26,"f",-0.0570674490772131,1.50459242357829
8,0,0,8,1,"B",1,"a c e",0,1,0.0199046417174484,0.981397419635557,2,"b c e",0,1,0.788179407290735,0.505299774315607,3,"a d e",0,1,-0.65153169401549,0.720693151135046,4,"b d e",0,1,0.663702337722008,1.24020340776364,5,"a c f",0,1,-0.308303706650918,2.1337974441922,6,"b c f",0,1,-0.421915965758886,1.40462746939343,7,"a d f",0,1,-0.34865952351653,1.39977918215488,8,"b d f",0,1,-0.221951997149365,0.944623452492611,9,"a,c",-0.144199532466735,1.61337141573196,10,"b,c",0.183131720765925,1.19597844393591,11,"a,d",-0.50009560876601,1.08684217943119,12,"b,d",0.220875170286321,1.15903580965384,13,"a,e",-0.315813526149021,0.901150509267345,14,"b,e",0.725940872506372,0.917097037586802,15,"a,f",-0.328481615083724,1.74344156596977,16,"b,f",-0.321933981454125,1.1609474555547,17,"c,e",0.404042024504092,0.852066732989143,18,"d,e",0.0060853218532589,1.1922495266795,19,"c,f",-0.365109836204902,1.7461217980807,20,"d,f",-0.285305760332948,1.15545332429903,21,"a",-0.322147570616372,1.36519164267804,22,"b",0.202003445526123,1.15866056205825,23,"c",0.019466094149595,1.40686270103705,24,"d",-0.139610219239844,1.16435278823707,25,"e",0.205063673178675,1.03921661046554,26,"f",-0.325207798268925,1.45703139758164
9,0,0,24,1,"B",1,"a c e",0,1,-0.575758091154397,2.00184408131971,2,"b c e",0,1,-0.314564152020799,1.40134028971005,3,"a d e",0,1,-0.367403890013932,1.2497670783794,4,"b d e",0,1,0.142092688582486,1.37299002069753,5,"a c f",0,1,0.0553318534870552,1.38090507696747,6,"b c f",0,1,0.477187736402638,1.34316045617968,7,"a d f",0,1,-0.00715920686938926,0.974412361729674,8,"b d f",0,1,-0.0288160952663485,1.6455908427513,9,"a,c",-0.260213118833671,1.73086929974412,10,"b,c",0.0813117921909195,1.4155868556883,11,"a,d",-0.187281548441661,1.12343934682112,12,"b,d",0.0566382966580687,1.50170928553591,13,"a,e",-0.471580990584165,1.65423235155816,14,"b,e",-0.0862357317191565,1.39166300598233,15,"a,f",0.024086323308833,1.18270841430937,16,"b,f",0.224185820568145,1.50777849046257,17,"c,e",-0.445161121587598,1.71448619532493,18,"d,e",-0.112655600715723,1.32405314339691,19,"c,f",0.266259794944847,1.36434897585524,20,"d,f",-0.0179876510678689,1.33788454576036,21,"a",-0.223747333637666,1.45187649096941,22,"b",0.0689750444244941,1.45163576043859,23,"c",-0.0894506633213758,1.58210283869531,24,"d",-0.0653216258917959,1.32481785186844,25,"e",-0.278908361151661,1.53281537054601,26,"f",0.124136071938489,1.3516233062177
10,0,0,32,1,"B",1,"a c e",0,1,-0.169950995931678,2.0145772718264,2,"b c e",0,1,0.184832226540639,0.862719502013998,3,"a d e",0,1,-0.166873683059368,1.58083914613706,4,"b d e",0,1,-0.258077553155396,1.27240205319009,5,"a c f",0,1,0.107907708307419,0.778643744525516,6,"b c f",0,1,-0.592030465145147,3.02916088177298,7,"a d f",0,1,0.019367641231231,1.17700650466404,8,"b d f",0,1,0.154822014348575,2.26303807497768,9,"a,c",-0.0310216438121293,1.52150888437092,10,"b,c",-0.203599119302254,2.24378990775535,11,"a,d",-0.0737530209140686,1.3857052044046,12,"b,d",-0.0516277694034108,1.83302410626825,13,"a,e",-0.168412339495523,1.79631432719472,14,"b,e",-0.0366226633073788,1.1012313080759,15,"a,f",0.0636376747693252,0.990958904501338,16,"b,f",-0.218604225398286,2.67894934477652,17,"c,e",0.00744061530448038,1.54766049957195,18,"d,e",-0.212475618107382,1.4242398777655,19,"c,f",-0.242061378418864,2.22212456872126,20,"d,f",0.0870948277899028,1.79063179885108,21,"a",-0.052387332363099,1.44961039451922,22,"b",-0.127613444352832,2.04207126659885,23,"c",-0.117310381557192,1.91137652699524,24,"d",-0.0626903951587397,1.6184602164652,25,"e",-0.102517501401451,1.48547161743016,26,"f",-0.0774832753144805,2.0167635873672
