"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","M5","SD5","Num6","Str6","M6","SD6","Num7","Str7","M7","SD7","Num8","Str8","M8","SD8","offsetSd","offsetProp"
1,0,0,40,1,"W",1,"a c",0.00538997903208166,1,-0.426912979098282,3.69981981000688,2,"b c",-1.91519486269562,1,-1.93425517773951,1.4446695376181,3,"a d",-0.569669842961985,1,-0.330250037931101,1.28180629571839,4,"b d",-0.527355565921971,1,-0.245241080666915,1.73423143349858,5,"a",-0.378581508514691,2.75157708685641,6,"b",-1.08974812920321,1.79924700557505,7,"c",-1.18058407841889,2.89192533946533,8,"d",-0.287745559299008,1.51581279612471,0.5,0.5
2,0,0,16,1,"W",1,"a c",-0.367301029249292,1,-0.543571105714243,2.04334103351039,2,"b c",-1.58473705694789,1,-1.80800168527538,1.71842136648157,3,"a d",-0.162653961460155,1,-0.347752893819983,1.51678914845463,4,"b d",-0.668567887863409,1,-0.605988747036352,1.91683762370357,5,"a",-0.445661999767113,1.77296122511255,6,"b",-1.20699521615587,1.89198016984716,7,"c",-1.17578639549481,1.96512739556129,8,"d",-0.476870820428168,1.70537313100739,0.9,0.9
3,0,0,8,1,"W",1,"a c",-0.285285271376197,1,0.00341781892983728,0.529014261304926,2,"b c",0.603567568499444,1,0.846136802308896,0.98113528523496,3,"a d",-0.871075085945595,1,-1.63773002834215,1.96310818810534,4,"b d",1.76863329405786,1,2.35939594083462,1.45823802699412,5,"a",-0.817156104706155,1.62704259224138,6,"b",1.60276637157176,1.43255959784017,7,"c",0.424777310619367,0.877043476534252,8,"d",0.360832956246234,2.65543251172528,0.1,0.1
4,0,0,8,1,"W",1,"a c",1.32719672684248,1,1.23631370936578,1.67114919864561,2,"b c",0.649601552610105,1,0.483329451108181,1.0915014472399,3,"a d",0.720144658477458,1,1.2816314207159,1.20389310809,4,"b d",0.0746699622893909,1,-0.436666890140251,1.34707690587721,5,"a",1.25897256504084,1.407193485837,6,"b",0.0233312804839651,1.27612732565795,7,"c",0.859821580236982,1.41790330058058,8,"d",0.422482265287824,1.52004429722173,0.5,0.5
5,0,0,24,1,"W",1,"a c",-0.165307689176872,1,-0.765890915314857,2.88517379420009,2,"b c",-0.290185210701528,1,-0.4305361019901,1.60721553548441,3,"a d",0.526080006727902,1,0.195954883551101,1.74570782383709,4,"b d",-0.101183637515524,1,-0.379420494075499,1.41643514423101,5,"a",-0.284968015881878,2.40854600597092,6,"b",-0.4049782980328,1.49885240112418,7,"c",-0.598213508652479,2.31654114417766,8,"d",-0.0917328052621992,1.59926659623782,0.9,0.9
6,0,0,8,1,"W",1,"a c",-0.550995296528991,1,-1.1928699298256,2.33446334793888,2,"b c",0.19634456649574,1,-0.284868440450146,0.861745623212842,3,"a d",-1.72149167699364,1,-2.13547637090956,1.83221119652886,4,"b d",1.49864805138087,1,1.3097891365776,2.12685581335572,5,"a",-1.66417315036758,2.08488283526888,6,"b",0.512460348063727,1.77077345325724,7,"c",-0.738869185137875,1.76340842901482,8,"d",-0.41284361716598,2.61588751420696,0.1,0.1
7,0,0,24,1,"W",1,"a c",0.948728648601986,1,1.45886609992881,2.5070905412287,2,"b c",-2.21348861493831,1,-2.01036298640253,1.91399160323916,3,"a d",-0.531998397678609,1,-0.51002043037791,1.44281868987177,4,"b d",-2.67220542592937,1,-2.26602773910517,2.04142196559536,5,"a",0.474422834775448,2.25485023971824,6,"b",-2.13819536275385,1.96182734000539,7,"c",-0.275748443236862,2.81806687454702,8,"d",-1.38802408474154,1.96096327029079,0.5,0.5
8,0,0,16,1,"W",1,"a c",0.637075634983995,1,0.106553444782679,1.76405024109709,2,"b c",0.511458739837373,1,0.382479888886876,1.5514411669,3,"a d",-1.42352247481275,1,-1.95476458035872,1.51025001045827,4,"b d",-0.944903587075503,1,-1.64787114665119,1.52415846575841,5,"a",-0.924105567788022,1.92507378337225,6,"b",-0.632695628882159,1.83099685053296,7,"c",0.244516666834777,1.64013893424532,8,"d",-1.80131786350496,1.50066845836313,0.9,0.9
9,0,0,16,1,"W",1,"a c",-0.952573873966933,1,-1.18671557810389,0.876077547314954,2,"b c",0.74739085783258,1,1.03925028622784,1.42649794956885,3,"a d",-1.39943840474051,1,-1.52187568219973,1.03440863784681,4,"b d",-1.20691565640108,1,-1.12591583369196,1.27311280671901,5,"a",-1.35429563015181,0.958179639151886,6,"b",-0.043332773732061,1.72588681174981,7,"c",-0.0737326459380245,1.62317407359443,8,"d",-1.32389575794585,1.1586495941578,0.1,0.1
10,0,0,8,1,"W",1,"a c",0.510594615293337,1,-0.117277115732735,1.28336411547499,2,"b c",-0.405586142557587,1,-0.8042633872711,1.50805976641253,3,"a d",0.934108916135695,1,2.00373363534751,2.18317051698012,4,"b d",-0.0590659714851192,1,-0.650972565089567,1.40313720893446,5,"a",0.943228259807385,2.04756025777823,6,"b",-0.727617976180334,1.4093795397938,7,"c",-0.460770251501918,1.39849143801113,8,"d",0.676380535128969,2.24105708354651,0.5,0.5
11,0,0,40,1,"W",1,"a c",2.02591976378952,1,1.58750296625742,1.82193283043683,2,"b c",-0.126423909055342,1,0.179081988635464,1.55627285759365,3,"a d",0.686011083555661,1,0.213970401501903,1.82229510133319,4,"b d",0.504759476618648,1,0.325500866998932,2.31778274347055,5,"a",0.900736683879663,1.93796050453077,6,"b",0.252291427817198,1.9629438942765,7,"c",0.883292477446444,1.82662636530048,8,"d",0.269735634250418,2.07233420617123,0.9,0.9
12,1,0,40,1,"W",1,"a c",0.426315869955939,1,0.349273670064591,1.4574989430941,2,"b c",0.130259057544993,1,0.143541029027703,1.30103873169098,3,"a d",-0.462882135412517,1,0.28632038439029,2.3760919442154,4,"b d",-1.89589412184717,1,-1.91308557260591,1.19667204039056,5,"a",0.31779702722744,1.95879642097292,6,"b",-0.884772271789101,1.61660123215982,7,"c",0.246407349546147,1.3766116513892,8,"d",-0.813382594107808,2.17227457748348,0.1,0.1
13,0,0,24,1,"W",1,"a c",0.695448198570233,1,0.894540926262138,1.51701186896039,2,"b c",-1.06857245704506,1,-0.627751233631623,1.68307986117703,3,"a d",-1.81934147173707,1,-2.14073370691388,1.52567589235853,4,"b d",-0.152742659163318,1,-0.0342071844063366,1.67552769851849,5,"a",-0.623096390325872,2.14883431925068,6,"b",-0.33097920901898,1.68820063390748,7,"c",0.133394846315257,1.76184372796526,8,"d",-1.08747044566011,1.90941835753298,0.5,0.5
14,0,0,40,1,"W",1,"a c",1.42300940745003,1,1.36006751136732,1.75330218313745,2,"b c",-0.533686334066804,1,-0.872573434272838,1.74474360436424,3,"a d",0.683210356308437,1,0.756320197442054,1.50356849926305,4,"b d",-0.232534568628951,1,-0.143404384302496,1.5886535252999,5,"a",1.05819385440469,1.65103305098023,6,"b",-0.507988909287667,1.69803986227823,7,"c",0.243747038547242,2.06937728255614,8,"d",0.306457906569779,1.60216261450247,0.9,0.9
15,0,0,32,1,"W",1,"a c",0.135891717009966,1,0.602392752021182,1.40791725144507,2,"b c",-0.627822655114139,1,-0.69476230525379,1.16449176352705,3,"a d",-0.709355496382422,1,-0.941883297257179,2.23828433940837,4,"b d",-1.5717668675041,1,-1.78991970474905,1.03487464331965,5,"a",-0.169745272617998,2.01152708775908,6,"b",-1.24234100500142,1.22427250902721,7,"c",-0.0461847766163037,1.4387396025205,8,"d",-1.36590150100311,1.78180398877956,0.1,0.1
16,0,0,16,1,"W",1,"a c",-0.897372282816823,1,-1.15239466321018,1.43227822181678,2,"b c",0.425866504787918,1,-0.397699053644463,2.66376508589546,3,"a d",0.211029380210607,1,0.896551837349812,2.78161494866634,4,"b d",0.378167120105688,1,0.143564774255772,1.09591957659094,5,"a",-0.127921412930183,2.41245085864894,6,"b",-0.127067139694345,2.02240669882492,7,"c",-0.77504685842732,2.13845364516178,8,"d",0.520058305802792,2.11455964875543,0.5,0.5
17,0,0,24,1,"W",1,"a c",1.51228733079959,1,1.1838965307637,1.13534475879095,2,"b c",-0.0772881629983852,1,-0.205202529688174,1.91559977901394,3,"a d",0.144940063718695,1,0.0431945710635734,2.42752260165511,4,"b d",1.86579762993842,1,2.23121942840955,1.43337484203107,5,"a",0.613545550913639,1.96131472783446,6,"b",1.01300844936069,2.07768181154261,7,"c",0.489347000537765,1.70856011167325,8,"d",1.13720699973656,2.26086177299902,0.9,0.9
18,0,0,8,1,"W",1,"a c",-0.904668327286397,1,-1.52112556108229,1.67421701172227,2,"b c",1.04908415142217,1,0.85808967857877,2.07329694892063,3,"a d",-0.9395392215878,1,-0.594430087989493,1.32213291410251,4,"b d",-0.149050941649757,1,0.174967971114184,1.24957155424826,5,"a",-1.05777782453589,1.53389100685494,6,"b",0.516528824846477,1.6908882522108,7,"c",-0.331517941251762,2.19626350136998,8,"d",-0.209731058437654,1.30471312493302,0.1,0.1
19,0,0,32,1,"W",1,"a c",-1.69185682556113,1,-1.90736963980624,1.5354422779586,2,"b c",0.0920901437385171,1,-0.235853842285062,1.16810148652264,3,"a d",-0.960702243735734,1,-1.53956765274344,4.37045096980109,4,"b d",-1.55294587377529,1,-1.88839549505604,1.42009644226788,5,"a",-1.72346864627484,3.25472944660271,6,"b",-1.06212466867055,1.53534798940131,7,"c",-1.07161174104565,1.59407039739361,8,"d",-1.71398157389974,3.22832178365378,0.5,0.5
20,0,0,8,1,"W",1,"a c",0.770284159670203,1,0.7978179940626,1.61907020367932,2,"b c",-1.60878916371496,1,-2.0705080384286,1.03273641484719,3,"a d",0.759678352464713,1,0.808284855918929,1.8203281642964,4,"b d",0.591056877165066,1,1.23479222536416,2.07898000836864,5,"a",0.803051424990764,1.66423794116104,6,"b",-0.417857906532218,2.32982053642978,7,"c",-0.636345022183,1.97863095268121,8,"d",1.02153854064155,1.90048943961382,0.9,0.9
