"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","Ms5","SDs5","M5","SD5","Num6","Str6","Ms6","SDs6","M6","SD6","Num7","Str7","Ms7","SDs7","M7","SD7","Num8","Str8","Ms8","SDs8","M8","SD8","Num9","Str9","M9","SD9","Num10","Str10","M10","SD10","Num11","Str11","M11","SD11","Num12","Str12","M12","SD12","Num13","Str13","M13","SD13","Num14","Str14","M14","SD14","Num15","Str15","M15","SD15","Num16","Str16","M16","SD16","Num17","Str17","M17","SD17","Num18","Str18","M18","SD18","Num19","Str19","M19","SD19","Num20","Str20","M20","SD20","Num21","Str21","M21","SD21","Num22","Str22","M22","SD22","Num23","Str23","M23","SD23","Num24","Str24","M24","SD24","Num25","Str25","M25","SD25","Num26","Str26","M26","SD26"
1,0,0,24,1,"B",1,"a c e",-1.13467877279022,1,-1.00335976572602,1.17077625173744,2,"b c e",-0.618730409585779,1,-0.655716575167632,0.768625642991575,3,"a d e",-1.91884348430591,1,-1.94285339682309,0.937202678799847,4,"b d e",0.84625580239774,1,0.975942565778864,1.19880137627834,5,"a c f",0.244078852774003,1,0.212201089153667,0.865547536073176,6,"b c f",1.54392564628474,1,1.59435954579787,0.974607607039768,7,"a d f",0.353866095547718,1,0.277287563329808,0.961285976235972,8,"b d f",-0.0268006258286001,1,-0.333126648233394,1.24058759042173,9,"a,c",-0.395579338286175,1.18939031750125,10,"b,c",0.469321485315117,1.43058501675156,11,"a,d",-0.832782916746639,1.46304812349632,12,"b,d",0.321407958772735,1.376212344438,13,"a,e",-1.47310658127455,1.15150498126664,14,"b,e",0.160112995305616,1.29310504880015,15,"a,f",0.244744326241737,0.905484824779555,16,"b,f",0.630616448782236,1.47191827474595,17,"c,e",-0.829538170446825,0.995359711535107,18,"d,e",-0.483455415522111,1.81886293260082,19,"c,f",0.903280317475766,1.14856146904324,20,"d,f",-0.027919542451793,1.14039202816415,21,"a",-0.614181127516407,1.34430575622529,22,"b",0.395364722043926,1.39823262693523,23,"c",0.0368710735144708,1.37890404557356,24,"d",-0.255687478986952,1.52726745528602,25,"e",-0.656496792984468,1.46871843432568,26,"f",0.437680387511987,1.23090255856356
2,0,0,40,1,"B",1,"a c e",-0.876323412913483,1,-0.885983133942067,1.07479261272711,2,"b c e",-0.596649975154497,1,-0.541352098280386,0.912849817735742,3,"a d e",-0.81042221898614,1,-0.699201211349657,0.851060835403773,4,"b d e",1.62593068311652,1,1.83033159598494,1.20187671708457,5,"a c f",0.691896829269627,1,0.569873365264589,0.955121976250633,6,"b c f",-0.223934242696536,1,-0.261733618405924,1.10646668756,7,"a d f",-0.0778870461574349,1,-0.242001757893311,1.00267612393838,8,"b d f",0.540052039671958,1,0.271645087061325,1.02436239832799,9,"a,c",-0.158054884338739,1.24788637390144,10,"b,c",-0.401542858343155,1.01762132285829,11,"a,d",-0.470601484621484,0.952262602415097,12,"b,d",1.05098834152313,1.35874702772589,13,"a,e",-0.792592172645862,0.967821606269819,14,"b,e",0.644489748852275,1.5964040516446,15,"a,f",0.163935803685639,1.05524550430634,16,"b,f",0.00495573432770063,1.0928985045969,17,"c,e",-0.713667616111226,1.00584302490485,18,"d,e",0.565565192317639,1.64029327350031,19,"c,f",0.154069873429332,1.10897339796124,20,"d,f",0.0148216645840073,1.03977293771885,21,"a",-0.314328184480111,1.11751450377651,22,"b",0.324722741589988,1.40092480727943,23,"c",-0.279798871340947,1.14155517582463,24,"d",0.290193428450823,1.39652810818854,25,"e",-0.0740512118967935,1.5003935710503,26,"f",0.0844457690066698,1.07381830191568
3,0,0,32,1,"B",1,"a c e",0.301000631746897,1,0.243279599595737,1.03726708726997,2,"b c e",1.04542378607312,1,1.11026029839604,1.10159287612278,3,"a d e",0.353499265665746,1,0.523347381131892,1.07231678026234,4,"b d e",0.271344200329973,1,0.168004266307057,0.856211520070441,5,"a c f",-1.3625968439668,1,-1.33917165273072,1.11836581376405,6,"b c f",0.906381719555701,1,1.15279375042039,0.914983246845233,7,"a d f",0.806289838750021,1,0.914738764061682,0.929687644166931,8,"b d f",1.41861257980447,1,1.61760871870047,0.837870812435839,9,"a,c",-0.54794602656749,1.33448194378082,10,"b,c",1.13152702440821,1.00475601493357,11,"a,d",0.719043072596787,1.01489423653772,12,"b,d",0.892806492503764,1.11348548092694,13,"a,e",0.383313490363814,1.05600612004157,14,"b,e",0.639132282351547,1.0878134386234,15,"a,f",-0.212216444334518,1.52673888451201,16,"b,f",1.38520123456043,0.901257713141509,17,"c,e",0.676769948995887,1.1477985460117,18,"d,e",0.345675823719475,0.979083669774423,19,"c,f",-0.0931889511551645,1.6138502449434,20,"d,f",1.26617374138108,0.946683130353552,21,"a",0.0855485230146484,1.34120660026594,22,"b",1.01216675845599,1.06310652868573,23,"c",0.291790498920361,1.44738124618417,24,"d",0.805924782550275,1.06470724812057,25,"e",0.511222886357681,1.07549243552262,26,"f",0.586492395112956,1.48397529583055
4,0,0,8,1,"B",1,"a c e",1.20470450694521,1,0.894635049866004,1.29376781794362,2,"b c e",0.174157679085383,1,0.698654399374904,1.38712059787462,3,"a d e",-0.73845429309881,1,-1.06888155183907,1.09939115359947,4,"b d e",-0.67516002647095,1,-0.607175342019177,0.807117778466493,5,"a c f",0.843073965709737,1,0.8369902025597,1.1249071696833,6,"b c f",0.203307900948516,1,0.476522248034349,1.21104797095358,7,"a d f",0.352322890160792,1,0.00743406357017982,1.34746394226345,8,"b d f",0.0527220403632483,1,-0.0934916162192991,1.10033637050409,9,"a,c",0.865812626212852,1.17155312480895,10,"b,c",0.587588323704627,1.26313250710627,11,"a,d",-0.530723744134446,1.31159091961088,12,"b,d",-0.350333479119238,0.969217503508275,13,"a,e",-0.0871232509865336,1.54054237869225,14,"b,e",0.0457395286778635,1.28710434395948,15,"a,f",0.42221213306494,1.27332059497143,16,"b,f",0.191515315907525,1.15589227973313,17,"c,e",0.796644724620454,1.29972316796129,18,"d,e",-0.838028446929124,0.961713422846648,19,"c,f",0.656756225297025,1.14438111027893,20,"d,f",-0.0430287763245597,1.18955281230788,21,"a",0.167544441039203,1.41415223252539,22,"b",0.118627422292694,1.20564362358638,23,"c",0.726700474958739,1.20670007126103,24,"d",-0.440528611626842,1.13812416160903,25,"e",-0.0206918611543351,1.39803833001071,26,"f",0.306863724486233,1.20197757306179
5,0,0,32,1,"B",1,"a c e",1.06429397744346,1,0.950751024080329,0.727892305870493,2,"b c e",2.08816607055045,1,1.99471864231402,1.03236442723385,3,"a d e",0.0123673553700906,1,0.110572617530466,0.922840751320923,4,"b d e",-0.265015250234067,1,-0.465463927530073,1.15185203456776,5,"a c f",0.565676998545646,1,0.412180900977263,1.00913491941756,6,"b c f",-1.54780230964102,1,-1.41682640874413,0.988809891989219,7,"a d f",0.641272760749177,1,0.670577226775212,0.98729432093334,8,"b d f",0.277454936395646,1,0.205092001727294,0.973677110830263,9,"a,c",0.681465962528796,0.914039697051534,10,"b,c",0.288946116784948,1.99032339588443,11,"a,d",0.390574922152839,0.989112329151632,12,"b,d",-0.130185962901389,1.11065146808806,13,"a,e",0.530661820805398,0.926845873181262,14,"b,e",0.764627357391976,1.64755082517293,15,"a,f",0.541379063876238,0.998844592777094,16,"b,f",-0.605867203508417,1.27110416294031,17,"c,e",1.47273483319718,1.03049998123266,18,"d,e",-0.177445654999803,1.07525879230363,19,"c,f",-0.502322753883433,1.3534396554225,20,"d,f",0.437834614251253,1.00058345579894,21,"a",0.536020442340818,0.959732182402327,22,"b",0.0793800769417795,1.61903619221142,23,"c",0.485206039656872,1.55510896187885,24,"d",0.130194479625725,1.07961499198022,25,"e",0.647644589098687,1.33658424841786,26,"f",-0.0322440698160896,1.27594811341277
6,0,0,40,1,"B",1,"a c e",0.609349415926763,1,0.629413744625423,0.942971623064485,2,"b c e",-0.124524738800907,1,-0.267063900806723,0.972240409930739,3,"a d e",0.838828123076464,1,0.832305658092592,0.973397962051405,4,"b d e",0.041553694113459,1,0.104078929190277,0.886477888775594,5,"a c f",0.350821602828055,1,0.263421247526241,0.976509289584207,6,"b c f",-0.243714783704602,1,-0.283744321124663,0.945625839936637,7,"a d f",-1.29293580068233,1,-1.51248248330287,0.926806482151626,8,"b d f",0.975268127720774,1,1.10807813732618,0.977093761725517,9,"a,c",0.446417496075832,0.971406909134816,10,"b,c",-0.275404110965693,0.952973300719863,11,"a,d",-0.340088412605139,1.51119496948546,12,"b,d",0.606078533258228,1.0556774991331,13,"a,e",0.730859701359008,0.957677613323408,14,"b,e",-0.081492485808223,0.943113776394526,15,"a,f",-0.624530617888314,1.30124461596451,16,"b,f",0.412166908100758,1.18455937758508,17,"c,e",0.18117492190935,1.05312598175815,18,"d,e",0.468192293641434,0.994967096501288,19,"c,f",-0.0101615367992113,0.993976602636698,20,"d,f",-0.202202172988345,1.62293832539844,21,"a",0.0531645417353467,1.32632667573002,22,"b",0.165337211146267,1.09563714702756,23,"c",0.0855066925550695,1.02525476938297,24,"d",0.132995060326545,1.38333369962349,25,"e",0.324683607775392,1.03132946360177,26,"f",-0.106181854893778,1.34493395950698
7,0,0,8,1,"B",1,"a c e",-0.344380262607012,1,-0.30306704905728,0.802390471309285,2,"b c e",-1.1585950379028,1,-0.830412772634898,1.0553708269934,3,"a d e",-1.82759226373636,1,-1.51360264231204,1.15761085196527,4,"b d e",-0.908762728238445,1,-0.207700889483297,1.47114749997276,5,"a c f",1.33260504086439,1,1.5566145817887,0.978865562283905,6,"b c f",0.219815141281782,1,0.382370744785423,0.866508154752645,7,"a d f",0.15124371904351,1,0.389884295534746,0.96952575519586,8,"b d f",0.0644578021083878,1,0.0444165568696036,1.06167201935012,9,"a,c",0.626773766365711,1.29222600899216,10,"b,c",-0.224021013924737,1.12356228706012,11,"a,d",-0.561859173388645,1.42485909507442,12,"b,d",-0.0816421663068467,1.24617307333161,13,"a,e",-0.908334845684658,1.1474272427594,14,"b,e",-0.519056831059098,1.27795822054001,15,"a,f",0.973249438661724,1.11750150176017,16,"b,f",0.213393650827513,0.9522863415656,17,"c,e",-0.566739910846089,0.945721608266023,18,"d,e",-0.860651765897666,1.44572663416502,19,"c,f",0.969492663287063,1.07945954236084,20,"d,f",0.217150426202175,0.998241303508227,21,"a",0.032457296488533,1.46797928493267,22,"b",-0.152831590115792,1.16939834287662,23,"c",0.201376376220487,1.26713313878536,24,"d",-0.321750669847746,1.33914306414672,25,"e",-0.713695838371878,1.21095531928508,26,"f",0.593321544744619,1.09181603359946
8,0,0,16,1,"B",1,"a c e",0.0891346476525629,1,0.0370837643534513,1.00280746411084,2,"b c e",-0.592560160190337,1,-0.694904288378815,1.00802454952227,3,"a d e",-1.09586637789083,1,-1.17536859121291,1.14871677622881,4,"b d e",0.275110138587081,1,-0.0228546972398977,0.905676662318144,5,"a c f",0.561204818924217,1,0.400659711407166,1.06284459164883,6,"b c f",-0.530781310609251,1,-0.339611792151916,1.07812566758561,7,"a d f",0.903536169022673,1,0.681583766664279,0.845125987289733,8,"b d f",0.155592128030808,1,-0.0792372796935849,0.973010426761252,9,"a,c",0.218871737880309,1.0331040183602,10,"b,c",-0.517258040265366,1.04243648798873,11,"a,d",-0.246892412274315,1.36892940239673,12,"b,d",-0.0510459884667413,0.925105479141056,13,"a,e",-0.569142413429728,1.22655985410989,14,"b,e",-0.358879492809357,1.00255578012639,15,"a,f",0.541121739035722,0.95528234307001,16,"b,f",-0.209424535922751,1.01883745861357,17,"c,e",-0.328910262012682,1.05666084851751,18,"d,e",-0.599111644226403,1.17395544423152,19,"c,f",0.0305239596276249,1.11823476830477,20,"d,f",0.301173243485347,0.976260106987077,21,"a",-0.0140103371970029,1.22571909676867,22,"b",-0.284152014366054,1.00550052438334,23,"c",-0.149193151192529,1.09431070481134,24,"d",-0.148969200370528,1.16317243185456,25,"e",-0.464010953119542,1.1162860057646,26,"f",0.165848601556486,1.05018164080727
9,0,0,40,1,"B",1,"a c e",0.967212791302664,1,0.731732510455754,1.10083877678802,2,"b c e",-0.363308356624559,1,-0.380304265357685,1.04694038987,3,"a d e",1.52839339011124,1,1.6033156569114,1.17746508448204,4,"b d e",0.681923391522506,1,0.607418121360243,0.899385240169112,5,"a c f",-0.431781735349903,1,-0.283375398196756,0.862665704902926,6,"b c f",1.05681520756577,1,0.993747037042323,1.00741100175706,7,"a d f",0.623244339085784,1,0.704402130355111,1.09511076853552,8,"b d f",-0.17435679349425,1,-0.256731338356015,1.10993041707887,9,"a,c",0.224178556129499,1.10747956765513,10,"b,c",0.306721385842319,1.23292295889075,11,"a,d",1.15385889363325,1.21698363242403,12,"b,d",0.175343391502114,1.09387142044709,13,"a,e",1.16752408368358,1.21449929825888,14,"b,e",0.113556928001279,1.08968728461169,15,"a,f",0.210513366079178,1.09838211143889,16,"b,f",0.368507849343154,1.22681020567068,17,"c,e",0.175714122549034,1.20516711021336,18,"d,e",1.10536688913582,1.15535973688324,19,"c,f",0.355185819422784,1.13195544396152,20,"d,f",0.223835395999548,1.19753366175668,21,"a",0.689018724881377,1.25008043361899,22,"b",0.241032388672216,1.16366924008617,23,"c",0.265449970985909,1.16892339856096,24,"d",0.664601142567684,1.2534992714864,25,"e",0.640540505842427,1.26581963797103,26,"f",0.289510607711166,1.16340291155449
10,0,0,8,1,"B",1,"a c e",0.0899898980440106,1,0.820958655762486,1.43712266171617,2,"b c e",-0.805635035476491,1,-0.616328838752925,1.14257128334396,3,"a d e",-0.467012902076274,1,0.256001819668866,1.01548820324438,4,"b d e",-0.254484786769758,1,0.50679234796896,0.869975202680675,5,"a c f",1.49011216138959,1,1.28132646448693,0.574708160597718,6,"b c f",-2.35806108351474,1,-2.73377242083571,1.34930563180877,7,"a d f",0.024379944464878,1,0.543703872550597,1.29093767511545,8,"b d f",1.04318264838426,1,1.43252589407683,0.744043094018616,9,"a,c",1.05114256012471,1.08372909222338,10,"b,c",-1.67505062979432,1.62925203845376,11,"a,d",0.399852846109732,1.13181990583474,12,"b,d",0.969659121022893,0.916556208380417,13,"a,e",0.538480237715676,1.23699824189642,14,"b,e",-0.0547682453919824,1.13964575595124,15,"a,f",0.912515168518761,1.03775447349137,16,"b,f",-0.65062326337944,2.39515827301504,17,"c,e",0.10231490850478,1.45736557170681,18,"d,e",0.381397083818913,0.922608460319423,19,"c,f",-0.72622297817439,2.30275895888527,20,"d,f",0.988114883313711,1.11656794960644,21,"a",0.725497703117219,1.13912391352471,22,"b",-0.352695754385711,1.86974191463332,23,"c",-0.311954034834805,1.94182320980403,24,"d",0.684755983566312,1.05362365906076,25,"e",0.241855996161847,1.20816985820281,26,"f",0.130945952569661,1.98179599678344
