"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","Ms5","SDs5","M5","SD5","Num6","Str6","Ms6","SDs6","M6","SD6","Num7","Str7","Ms7","SDs7","M7","SD7","Num8","Str8","Ms8","SDs8","M8","SD8","Num9","Str9","Ms9","SDs9","M9","SD9","Num10","Str10","M10","SD10","Num11","Str11","M11","SD11","Num12","Str12","M12","SD12","Num13","Str13","M13","SD13","Num14","Str14","M14","SD14","Num15","Str15","M15","SD15"
1,0,0,24,1,"B",1,"a d",-0.347251275190133,1,-0.436290436553975,1.53592267101211,2,"b d",-0.868743495572519,1,-0.881407784369908,1.89177531671972,3,"c d",2.1420116603836,1,1.92311894634625,1.59683394716719,4,"a e",-0.337036025412988,1,-0.78989942024708,1.37871478435776,5,"b e",0.264776437857083,1,-0.0564961142358686,1.19390419276082,6,"c e",-0.0933953521757274,1,0.253329526393971,1.38269925952502,7,"a f",-0.188596067892748,1,-0.23737280461564,1.0672475521116,8,"b f",-0.638456039812733,1,-0.65539641294773,1.26219434807004,9,"c f",-0.760710079457741,1,-0.446227655536124,1.29308584694649,10,"a",-0.487854220472232,1.34234680576752,11,"b",-0.531100103851169,1.50333486356974,12,"c",0.576740272401366,1.72883010605958,13,"d",0.201806908474122,2.07011182303041,14,"e",-0.197688669362993,1.37510218285983,15,"f",-0.446332291033164,1.20675360297573
2,0,0,24,1,"B",1,"a d",-0.974405801677235,1,-1.29245751946954,1.06008358388706,2,"b d",-1.17662013310091,1,-1.28533984690079,1.7286602613399,3,"c d",1.18854963289315,1,1.16840419040165,1.89421528096496,4,"a e",0.722709127952503,1,0.629344490370896,1.27985537807005,5,"b e",-0.319358024164442,1,-0.318624428843494,1.65161500140603,6,"c e",0.735895973960279,1,0.964423254032761,1.16162721936,7,"a f",0.319440696078527,1,0.423860353479253,1.3015951554766,8,"b f",0.994045709796106,1,1.02316977889467,0.731463856674103,9,"c f",0.490569506156934,1,0.400297527724176,1.30808613202399,10,"a",-0.0797508918731304,1.48199218586579,11,"b",-0.193598165616537,1.71279158419013,12,"c",0.844374990719529,1.50358538783516,13,"d",-0.469797725322891,1.96345553514051,14,"e",0.425047771853388,1.46656437992382,15,"f",0.615775886699366,1.16648010107468
3,0,0,24,1,"B",1,"a d",0.658776263021871,1,0.761271375755006,1.72606846444678,2,"b d",0.457739178805476,1,0.0895329132597454,1.2961291917926,3,"c d",-1.49777310432784,1,-1.2112439980997,1.63580423014159,4,"a e",-1.97575385890926,1,-1.99643047749224,0.861347241456754,5,"b e",-0.627300680805136,1,-0.752841631931872,1.14720047917708,6,"c e",-1.29079598698971,1,-1.51849548136721,1.08598965177577,7,"a f",0.561703275985045,1,0.440113510402652,1.23349332545971,8,"b f",0.63144934745934,1,0.46136784456247,1.8544168371037,9,"c f",0.254170062828272,1,-0.0926720732027764,2.05788308938604,10,"a",-0.265015197111526,1.79883148098974,11,"b",-0.0673136247032188,1.53172811991525,12,"c",-0.940803850889895,1.73246223796102,13,"d",-0.120146569694983,1.74815915453121,14,"e",-1.42258919693044,1.14663378995885,15,"f",0.269603093920782,1.7450975146309
4,0,0,40,1,"B",1,"a d",1.41415538426823,1,1.27779045873194,1.37811886623903,2,"b d",0.9385492156984,1,1.08030177038008,1.20076059033052,3,"c d",1.45665175419713,1,1.39058670442898,1.23652809330056,4,"a e",0.255760781417087,1,0.168974567517966,1.29011105420044,5,"b e",-0.584518066489111,1,-0.703361440530308,1.41142903158559,6,"c e",0.020037791375645,1,0.552209228685021,1.49828293130096,7,"a f",-0.298899499577144,1,-0.254355329161523,1.36210740145686,8,"b f",-0.400248487095717,1,-0.173379545760346,1.2347699299169,9,"c f",0.125576927564776,1,0.329386124255467,0.984840332824358,10,"a",0.397469899029462,1.48216419999564,11,"b",0.0678535946964746,1.47957144445083,12,"c",0.757394019123155,1.32859872895845,13,"d",1.24955964451367,1.26990004046437,14,"e",0.00594078522422614,1.48741892568109,15,"f",-0.0327829168888008,1.22181630859256
5,0,0,40,1,"B",1,"a d",-0.628379898301521,1,-1.00608455868229,1.29389534656681,2,"b d",1.3878985124542,1,1.24505556665195,1.41300010249485,3,"c d",-0.0340747961309068,1,0.0964905690819083,0.946705245077626,4,"a e",1.1409364448545,1,1.42480009686495,1.07562506481112,5,"b e",0.623776866499152,1,0.700030486140632,1.27671670271104,6,"c e",1.24905589487696,1,1.21325661649008,1.35558524282471,7,"a f",1.10998943501112,1,1.04042657811723,1.30334704569122,8,"b f",0.735839713793982,1,0.70616842003572,1.8577268233303,9,"c f",0.197612997586738,1,0.315274050752573,1.182331044278,10,"a",0.486380705433296,1.62249440889747,11,"b",0.883751490942768,1.54447896891059,12,"c",0.541673745441521,1.26077781555642,13,"d",0.111820525683858,1.53250265904164,14,"e",1.11269573316522,1.26846506151595,15,"f",0.687289682968508,1.49481261518554
6,0,0,16,1,"B",1,"a d",-0.424671938265325,1,-0.663471604017326,0.759837670908189,2,"b d",-1.77679848478225,1,-1.37872126036639,0.936467111595119,3,"c d",0.96422783476826,1,1.11535642345028,1.14175776310679,4,"a e",0.467188961056592,1,-0.0954231566129783,1.77387451264233,5,"b e",-0.884743033173033,1,-0.606048499027531,0.928924893252796,6,"c e",-1.76691510224741,1,-1.30363970845471,1.32777441955659,7,"a f",-1.20149960063019,1,-1.02212915069948,1.27234360043102,8,"b f",1.12364488637324,1,0.595275956303043,1.66822154059695,9,"c f",0.781541280607048,1,1.31271000516011,0.832312382810347,10,"a",-0.593674637109928,1.36155281695882,11,"b",-0.463164601030294,1.45504132970803,12,"c",0.374808906718559,1.62634059661758,13,"d",-0.308945480311146,1.41533350241198,14,"e",-0.668370454698408,1.44663418462567,15,"f",0.295285603587891,1.61238643592147
7,0,0,32,1,"B",1,"a d",1.131667392982,1,1.01560673155146,1.50220634098131,2,"b d",2.83496722190731,1,2.68702300070994,1.45639146740156,3,"c d",1.77535842066399,1,1.65838371199921,1.13317176092364,4,"a e",0.230842771003871,1,0.251719349642305,1.28063734497254,5,"b e",1.13394816949943,1,1.38981311585195,1.28753776991457,6,"c e",0.383291977457033,1,0.580613394244453,1.50101132367929,7,"a f",-0.155739828164428,1,-0.0252058283754341,1.26648113092098,8,"b f",1.06405910991951,1,1.14856063009103,1.27522581846795,9,"c f",-0.144975224069774,1,-0.161315212524267,1.1717746914669,10,"a",0.414040084272777,1.41092317136668,11,"b",1.74179891555097,1.49163534844834,12,"c",0.692560631239797,1.47183256926595,13,"d",1.7870044814202,1.52525173547579,14,"e",0.74071528657957,1.4291326783492,15,"f",0.320679863063776,1.3607085488338
8,0,0,24,1,"B",1,"a d",1.10331938450816,1,1.05154911306776,1.11679611616572,2,"b d",-0.557360037104964,1,-0.462855054809788,1.29060012778577,3,"c d",-0.676536853105039,1,-0.612574801855719,0.99105382910768,4,"a e",0.623136280585145,1,0.608488589207931,1.52854944019693,5,"b e",-1.34591376245197,1,-1.55250670930651,1.35083260757957,6,"c e",-0.743574865535288,1,-0.474164364648134,0.820773860063705,7,"a f",-0.765039042047373,1,-0.393381500120511,0.923736072968747,8,"b f",1.02817949935619,1,1.10843580375347,1.09302441822931,9,"c f",0.91969098193636,1,1.3912657649454,1.72478968305692,10,"a",0.422218734051726,1.34454363106981,11,"b",-0.302308653454276,1.65151480376193,12,"c",0.101508866147182,1.53192468621691,13,"d",-0.00796024786591627,1.35453211041372,14,"e",-0.47272749491557,1.53476687744015,15,"f",0.702106689526118,1.49971727205885
9,0,0,8,1,"B",1,"a d",-0.999627112311658,1,-1.54080727472094,1.48491525958404,2,"b d",1.42504826773391,1,1.67745890843659,0.57389631003958,3,"c d",0.87853273956558,1,2.03994027077223,1.60138345635531,4,"a e",-0.901749857356191,1,0.057101604507782,0.984273898627556,5,"b e",-0.65323529855432,1,-0.430267524525612,1.62412121418967,6,"c e",-0.436877325923032,1,-0.335794029987289,1.30510810102289,7,"a f",2.14174454788114,1,1.22371432130536,1.03404911325742,8,"b f",-0.540613849087157,1,-0.587186422187815,1.47674131623484,9,"c f",-1.42143039496589,1,-1.6924160451759,1.11104917954031,10,"a",-0.0866637829692632,1.62212317241639,11,"b",0.220001653907721,1.63685694580977,12,"c",0.00391006520301482,2.03898830419987,13,"d",0.725530634829296,2.0626316678406,14,"e",-0.23631998333504,1.28938744425101,15,"f",-0.351962715352784,1.69488228276323
10,0,0,40,1,"B",1,"a d",0.0231500222548378,1,-0.169329293714376,1.63472623944968,2,"b d",-3.12023397576286,1,-3.48131992282677,1.55630852486396,3,"c d",-2.12351855178538,1,-1.98417194629107,1.38201035789843,4,"a e",0.367740732078372,1,0.530378104882367,1.5056378754021,5,"b e",0.312142700478566,1,0.54162969392046,1.05212430906926,6,"c e",-0.118061988125281,1,-0.635620360943365,1.47517485311248,7,"a f",0.232184435962134,1,0.0300975209870102,1.29372339588942,8,"b f",-0.579859819673955,1,-0.515894047326957,2.09481322365815,9,"c f",-0.0647929622960059,1,-0.215037203796973,1.526138162054,10,"a",0.130382110718334,1.50154557317123,11,"b",-1.15186142541109,2.34919011190201,12,"c",-0.944943170343803,1.63606939881649,13,"d",-1.87827372094407,2.03587421632006,14,"e",0.145462479286487,1.45827104135294,15,"f",-0.233611243378973,1.67340590007906
