"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","M5","SD5","Num6","Str6","M6","SD6","Num7","Str7","M7","SD7","Num8","Str8","M8","SD8"
1,0,0,8,1,"B",1,"a c",-0.326233360705649,1,-0.519661373753481,1.27291714391804,2,"b c",1.3297992629225,1,0.996548236502302,0.545758478057445,3,"a d",1.2724293214294,1,1.38138418180041,0.781513871847464,4,"b d",0.414641434456408,1,0.546662967381912,0.723291274274739,5,"a",0.430861404023464,1.41594422506345,6,"b",0.771605601942107,0.661140686398943,7,"c",0.23844343137441,1.22808140149563,8,"d",0.964023574591161,0.845554548546893
2,0,0,24,1,"B",1,"a c",-0.0593133967111857,1,0.160574316495169,0.895726173577566,2,"b c",1.10002537198388,1,1.12937521293553,0.937625191695647,3,"a d",0.763175748457544,1,0.979851372639342,0.95161227976051,4,"b d",-0.164523596253587,1,-0.357912834159277,0.621896222100243,5,"a",0.570212844567255,1.00356893819347,6,"b",0.385731189388125,1.08823412274065,7,"c",0.644974764715347,1.03076741521259,8,"d",0.310969269240032,1.04371203580471
3,0,0,40,1,"B",1,"a c",-0.869782873686493,1,-0.942838344015423,1.03612861560673,2,"b c",-0.910680682493289,1,-0.744740759113081,0.933381505024187,3,"a d",0.741276305260208,1,0.795879725858476,1.08803192215189,4,"b d",0.0685115332771444,1,0.138648658237124,1.06340941923818,5,"a",-0.0734793090784733,1.37104078282991,6,"b",-0.303046050437979,1.08899629610039,7,"c",-0.843789551564252,0.984889836420682,8,"d",0.4672641920478,1.11894232795709
4,0,0,40,1,"B",1,"a c",1.97133738622415,1,1.90777460926818,0.902058187791836,2,"b c",-0.383632106288362,1,-0.295846203932498,0.979859812389275,3,"a d",1.65414530227499,1,1.7445868264374,1.0461842452207,4,"b d",1.51221269395063,1,1.22065665237236,1.12646390317963,5,"a",1.82618071785279,0.974048140134159,6,"b",0.462405224219933,1.29716545488592,7,"c",0.805964202667839,1.45087676934093,8,"d",1.48262173940488,1.1118665464405
5,0,0,8,1,"B",1,"a c",-0.607131452834526,1,-0.335533329473244,0.877511745861441,2,"b c",0.679362430283042,1,0.455191687661055,1.09459423028018,3,"a d",-0.0935576403886666,1,-0.133112278751663,1.0397260971001,4,"b d",-0.490086291748811,1,-0.387706849408908,0.849050076436391,5,"a",-0.234322804112454,0.935282405654802,6,"b",0.0337424191260731,1.04163556339678,7,"c",0.0598291790939056,1.04173342599407,8,"d",-0.260409564080286,0.926379630844221
6,0,0,24,1,"B",1,"a c",0.0112926884238996,1,-0.24589058001583,0.90811132625622,2,"b c",0.991601036059367,1,1.1419266448904,0.901869427310589,3,"a d",1.59396745390374,1,1.53664540909287,1.03861268257258,4,"b d",-1.37271127092917,1,-1.31618208927248,1.01284411859514,5,"a",0.645377414538522,1.32011453235346,6,"b",-0.0871277221910398,1.56293287488,7,"c",0.448018032437284,1.13725347225357,8,"d",0.110231659910198,1.76290738840001
7,0,0,24,1,"B",1,"a c",-0.136673355717877,1,-0.0754770028722643,1.18894125143722,2,"b c",-1.13673385330273,1,-1.60339564604303,1.12050885418573,3,"a d",-1.49662715435579,1,-1.75724263770391,1.01167220422518,4,"b d",-0.223385643556595,1,-0.308822343199006,1.05155713074218,5,"a",-0.916359820288089,1.38373878833367,6,"b",-0.956108994621016,1.25834430006068,7,"c",-0.839436324457645,1.37920896670436,8,"d",-1.03303249045146,1.25603120555815
8,0,0,8,1,"B",1,"a c",-0.98856374150857,1,-1.12820328128468,1.01244326200273,2,"b c",-0.244003429490954,1,-0.2739230033522,0.723655123091331,3,"a d",0.15605692572279,1,-0.202003519306268,0.935510764413333,4,"b d",0.102051958284238,1,0.0429396976008213,0.82826201610376,5,"a",-0.665103400295475,1.05618610229167,6,"b",-0.115491652875689,0.768959072014332,7,"c",-0.70106314231844,0.957782363751981,8,"d",-0.0795319108527235,0.862878022341882
9,0,0,32,1,"B",1,"a c",-0.256392295161705,1,-0.138022854843406,0.990479874204148,2,"b c",-0.138550636059799,1,0.0389296847402974,1.08147171323561,3,"a d",0.557684974345772,1,0.534426405059218,0.993170521421299,4,"b d",1.12234628895228,1,1.23041340717966,1.23294552975912,5,"a",0.198201775107906,1.04064683909937,6,"b",0.634671545959981,1.29771437349307,7,"c",-0.0495465850515544,1.03256938042724,8,"d",0.882419906119441,1.16464573125009
10,0,0,8,1,"B",1,"a c",-0.505296789545481,1,-0.177345903578674,0.844236143642295,2,"b c",0.186035137157474,1,0.28237084786143,0.990304849305299,3,"a d",0.176417797599477,1,-0.202468440753262,1.113735589944,4,"b d",0.915848206824781,1,0.845543694981365,0.815567117040032,5,"a",-0.189907172165968,0.954795474827839,6,"b",0.563957271421398,0.923386107094057,7,"c",0.0525124721413779,0.920124139876274,8,"d",0.321537627114051,1.08726612974998
