"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","Ms5","SDs5","M5","SD5","Num6","Str6","Ms6","SDs6","M6","SD6","Num7","Str7","Ms7","SDs7","M7","SD7","Num8","Str8","Ms8","SDs8","M8","SD8","Num9","Str9","Ms9","SDs9","M9","SD9","Num10","Str10","M10","SD10","Num11","Str11","M11","SD11","Num12","Str12","M12","SD12","Num13","Str13","M13","SD13","Num14","Str14","M14","SD14","Num15","Str15","M15","SD15"
1,0,0,16,1,"B",1,"a d",0,1,0.8040536837844,0.689496541135944,2,"b d",0,1,0.853157194592729,0.82019298416306,3,"c d",0,1,1.33364853570806,1.43314501468879,4,"a e",0,1,1.08201360973765,0.954284543109643,5,"b e",0,1,1.29161520731453,0.905361249448675,6,"c e",0,1,0.799238824837316,0.665611760739449,7,"a f",0,1,1.12664052902067,1.12297533463845,8,"b f",0,1,0.747497035279658,1.04018570810242,9,"c f",0,1,1.16256807865998,0.951304308359464,10,"a",1.00423594084757,0.930394037267173,11,"b",0.964089812395639,0.937170812979635,12,"c",1.09848514640179,1.06603422851844,13,"d",0.996953138028398,1.03933714440092,14,"e",1.0576225472965,0.857438157924557,15,"f",1.0122352143201,1.03567219966979
2,0,0,40,1,"B",1,"a d",0,1,1.07107615840967,0.9139883639618,2,"b d",0,1,0.967419822598456,0.840571464115385,3,"c d",0,1,1.07676745386059,0.91283238820783,4,"a e",0,1,0.900088478954347,0.763765969611039,5,"b e",0,1,0.913163915093927,0.753462094631866,6,"c e",0,1,0.863996450658222,0.854702337302524,7,"a f",0,1,0.911335667390095,0.867656253528096,8,"b f",0,1,0.900360606787313,0.941351302846481,9,"c f",0,1,1.08813336463978,1.33346482004556,10,"a",0.960833434918038,0.847248732306692,11,"b",0.926981448159899,0.841953001842692,12,"c",1.00963242305286,1.05164762930796,13,"d",1.03842114495624,0.88372704057477,14,"e",0.892416281568832,0.78554540101212,15,"f",0.966609879605731,1.06177001199516
3,0,0,40,1,"B",1,"a d",0,1,1.01603421357725,0.880840390949911,2,"b d",0,1,1.12770000867852,0.983228422702595,3,"c d",0,1,1.37724023348705,1.60297169448777,4,"a e",0,1,0.920861501659166,0.78073162067019,5,"b e",0,1,0.953378044658542,1.0091355030465,6,"c e",0,1,0.915324501991086,0.771760682566096,7,"a f",0,1,0.910144790392343,1.04432696174255,8,"b f",0,1,0.897388494632274,1.02006566566779,9,"c f",0,1,1.13543952060003,0.94796746423041,10,"a",0.949013501876254,0.902086197783637,11,"b",0.992822182656444,1.00064539674888,12,"c",1.14266808535939,1.16949205227642,13,"d",1.17365815191427,1.19842135590361,14,"e",0.929854682769598,0.853813680546553,15,"f",0.980990935208216,1.00250327209303
4,0,0,16,1,"B",1,"a d",0,1,0.92666717177249,0.636488569073028,2,"b d",0,1,0.957081367551143,0.661333939536078,3,"c d",0,1,0.877313222808699,0.719955237381771,4,"a e",0,1,2.13205780894838,2.07037310643302,5,"b e",0,1,0.807393755056005,0.962859161661126,6,"c e",0,1,1.11537011882608,1.64133923712061,7,"a f",0,1,0.677089885176462,0.651767797980539,8,"b f",0,1,1.18988147685223,1.44718034852275,9,"c f",0,1,1.27872543737984,1.41827649843895,10,"a",1.24527162196578,1.43005074142474,11,"b",0.984785533153125,1.06262085617042,12,"c",1.09046959300487,1.30189312985967,13,"d",0.920353920710778,0.659853264737879,14,"e",1.35160722761015,1.68844840021087,15,"f",1.04856559980284,1.23197310775461
5,0,0,16,1,"B",1,"a d",0,1,1.05756585123108,0.795452631192359,2,"b d",0,1,0.659433965666722,0.518161587203653,3,"c d",0,1,0.84732710096552,0.60520174314203,4,"a e",0,1,1.36785225242632,1.38931950805532,5,"b e",0,1,1.25686854711058,0.968616663184025,6,"c e",0,1,0.981556330529778,1.06824251078638,7,"a f",0,1,1.12275537032036,1.19251369112773,8,"b f",0,1,0.910577656731426,1.04131890635463,9,"c f",0,1,0.616161544333058,0.813544735742035,10,"a",1.18272449132592,1.13580199062281,11,"b",0.942293389836244,0.890199439392055,12,"c",0.815014991942785,0.84591833854265,13,"d",0.854775639287775,0.656910654182292,14,"e",1.20209237668889,1.14305806305472,15,"f",0.88316485712828,1.02724034969428
6,0,0,8,1,"B",1,"a d",0,1,1.39888007897791,1.55509004638419,2,"b d",0,1,0.710360642853353,0.6765267890246,3,"c d",0,1,0.501610196743823,0.464451937388676,4,"a e",0,1,0.890141402406714,0.969210540400922,5,"b e",0,1,0.576197140012599,0.517335797966675,6,"c e",0,1,0.423058340038243,0.360594524946506,7,"a f",0,1,1.05176919454717,1.32859164486841,8,"b f",0,1,1.07007428119004,1.3481497240589,9,"c f",0,1,0.807141160764204,1.41588210766553,10,"a",1.11359689197726,1.26733100775165,11,"b",0.785544021351998,0.905137907469519,12,"c",0.57726989918209,0.862555208924748,13,"d",0.870283639525029,1.04609504514684,14,"e",0.629798960819185,0.66810507137906,15,"f",0.976328212167137,1.30977147800756
7,0,0,32,1,"B",1,"a d",0,1,1.48530806807526,1.44661245088308,2,"b d",0,1,1.09968997269966,0.931168979537377,3,"c d",0,1,0.940523911765555,0.78991927870369,4,"a e",0,1,0.883895381616649,0.842999569480557,5,"b e",0,1,0.905481509813437,0.702347002347665,6,"c e",0,1,0.954706272018435,0.958929125219448,7,"a f",0,1,0.88528467199455,0.619702353873878,8,"b f",0,1,1.24621821677914,1.17720364601644,9,"c f",0,1,0.753669337813564,0.792178052839462,10,"a",1.08482937389549,1.05883151355874,11,"b",1.08379656643075,0.956975424025673,12,"c",0.882966507199185,0.846719006763269,13,"d",1.17517398418016,1.10557410581881,14,"e",0.914694387816174,0.83295495083473,15,"f",0.961724075529083,0.908909606965683
8,0,0,24,1,"B",1,"a d",0,1,1.06776580327343,1.1531694449448,2,"b d",0,1,0.820520415638528,0.914390050302393,3,"c d",0,1,1.01680913530271,1.07005391699407,4,"a e",0,1,1.31047043225956,1.35684608846317,5,"b e",0,1,0.813801153629867,0.807522532053508,6,"c e",0,1,1.08001841697971,0.906159109239632,7,"a f",0,1,1.02848422491854,0.641327306151846,8,"b f",0,1,0.733354060931703,0.719738802123336,9,"c f",0,1,0.80882329344092,0.625427907199329,10,"a",1.13557348681717,1.08451812871351,11,"b",0.7892252100667,0.807152105647132,12,"c",0.968550281907781,0.881614217101817,13,"d",0.968365118071555,1.04118911108685,14,"e",1.06809666762305,1.05612226866661,15,"f",0.856887193097053,0.666074641595981
9,0,0,16,1,"B",1,"a d",0,1,0.534095136017055,0.647849792276421,2,"b d",0,1,1.24108371644117,1.00973377883539,3,"c d",0,1,1.03635950433902,0.974938055774255,4,"a e",0,1,1.03674304823342,1.14138427035797,5,"b e",0,1,0.802760594742274,0.777673467638997,6,"c e",0,1,1.30313552085766,0.996053080916365,7,"a f",0,1,0.99812292377801,0.814262459380255,8,"b f",0,1,0.958326168679101,0.618396046643504,9,"c f",0,1,1.15334514101595,1.35023027440455,10,"a",0.856320369342827,0.902551842288293,11,"b",1.00072349328752,0.821019579168532,12,"c",1.16428005540421,1.10182094423381,13,"d",0.937179452265749,0.923469190576438,14,"e",1.04754638794445,0.983920067334355,15,"f",1.03659807782435,0.960586805958657
10,0,0,40,1,"B",1,"a d",0,1,1.0048744716418,0.788194561927294,2,"b d",0,1,0.917574169350289,0.97732730695781,3,"c d",0,1,1.07754656187817,1.01018285546393,4,"a e",0,1,0.867895351568111,0.662658093969426,5,"b e",0,1,0.867160511093769,0.850053821434646,6,"c e",0,1,1.03455981255579,0.858459104671816,7,"a f",0,1,0.949467678431254,0.868912668813976,8,"b f",0,1,1.23166358101976,1.21991821432659,9,"c f",0,1,0.772578559254748,0.75406940105224,10,"a",0.940745833880388,0.773399566778569,11,"b",1.00546608715461,1.03141093317222,12,"c",0.961561644562902,0.883535085385015,13,"d",0.999998400956751,0.924875238061362,14,"e",0.923205225072557,0.792781050528133,15,"f",0.984569939568587,0.97855361632241
