"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","M5","SD5","Num6","Str6","M6","SD6","Num7","Str7","M7","SD7","Num8","Str8","M8","SD8","offsetSd","offsetProp"
1,0,0,24,1,"W",1,"a c",0,1,-0.883077534834444,5.449115710586,2,"b c",0,1,-1.00338685889171,3.4714552057784,3,"a d",0,1,-1.47511189437964,18.5734829564271,4,"b d",0,1,-0.382742067162334,2.98053132363148,5,"a",-1.17909471460704,13.5439003094787,6,"b",-0.693064463027022,3.21604180029374,7,"c",-0.943232196863077,4.52012649814122,8,"d",-0.928926980770985,13.1707683199376,0.5,0.5
2,0,0,32,1,"W",1,"a c",0,1,-1.37921282548863,5.11643194665914,2,"b c",0,1,2.53429087056871,11.1541271068572,3,"a d",0,1,0.101497007361047,3.19653265482449,4,"b d",0,1,-0.0881384181908486,6.86199000612164,5,"a",-0.638857909063793,4.29718739496356,6,"b",1.22307622618893,9.28095795475873,7,"c",0.577539022540037,8.83123373759586,8,"d",0.00667929458509931,5.31099779746637,0.9,0.9
3,0,0,16,1,"W",1,"a c",0,1,0.04746563417782,1.21385713669468,2,"b c",0,1,2.68109023542692,7.29735997256222,3,"a d",0,1,1.45251871027396,6.55151604991774,4,"b d",0,1,-0.383549160525702,4.91439571666354,5,"a",0.749992172225892,4.68948916910826,6,"b",1.14877053745061,6.31479914234887,7,"c",1.36427793480237,5.31692824271716,8,"d",0.534484774874131,5.77277782687939,0.1,0.1
4,0,0,16,1,"W",1,"a c",0,1,-23.7550940067876,102.440821268635,2,"b c",0,1,6.07845861126786,24.2105233454545,3,"a d",0,1,-12.4912105476075,52.9661307535642,4,"b d",0,1,632.960880054822,2517.96943966578,5,"a",-18.1231522771976,80.4238757685315,6,"b",319.519669333045,1780.31527010909,7,"c",-8.83831769775989,74.7737224062971,8,"d",310.234834753607,1782.32812465092,0.5,0.5
5,0,0,40,1,"W",1,"a c",0,1,-0.526578867807776,2.72231864579025,2,"b c",0,1,0.530568327984925,3.97501601966719,3,"a d",0,1,0.10054165606834,2.80730546905807,4,"b d",0,1,0.353994589457844,10.341052642961,5,"a",-0.213018605869718,2.7656412089994,6,"b",0.442281458721384,7.78460857972746,7,"c",0.00199473008857454,3.4266459213217,8,"d",0.227268122763092,7.52985600453337,0.9,0.9
6,0,0,40,1,"W",1,"a c",0,1,-1.05367973798716,7.29743432919519,2,"b c",0,1,-13.0183836769205,94.8455322079187,3,"a d",0,1,-0.126410359490294,4.07344625954993,4,"b d",0,1,10.3573236527132,64.0591359651276,5,"a",-0.590045048738727,5.89053257410622,6,"b",-1.33053001210364,81.2714735946086,7,"c",-7.03603170745383,67.1076271753187,8,"d",5.11545664661146,45.4073883344196,0.1,0.1
7,0,0,24,1,"W",1,"a c",0,1,-2.92157624290593,13.185539006285,2,"b c",0,1,0.0340522815936529,4.02955499649595,3,"a d",0,1,2.12131915129872,9.87121897364443,4,"b d",0,1,0.179709224520603,4.46716047064106,5,"a",-0.400128545803605,11.8006993972828,6,"b",0.106880753057128,4.20913348985799,7,"c",-1.44376198065614,9.75991714288072,8,"d",1.15051418790966,7.64276515530999,0.5,0.5
8,0,0,16,1,"W",1,"a c",0,1,0.220335482566387,4.97580365481777,2,"b c",0,1,-0.847229001969918,3.31994014296664,3,"a d",0,1,-0.951268462611493,3.066256186454,4,"b d",0,1,-0.133020256926033,2.6619630244191,5,"a",-0.365466490022553,4.10895749127727,6,"b",-0.490124629447975,2.98221339371807,7,"c",-0.313446759701766,4.19610771984118,8,"d",-0.542144359768763,2.85496654504995,0.9,0.9
9,0,0,24,1,"W",1,"a c",0,1,-12.7025663105514,60.3913388258174,2,"b c",0,1,0.863527388769332,3.72798089856478,3,"a d",0,1,5.92116001091602,27.0534066395695,4,"b d",0,1,-1.67390536224977,8.4093089639887,5,"a",-3.39070314981771,47.2384472767853,6,"b",-0.405188986740221,6.56131816142295,7,"c",-5.91951946089106,42.878287580542,8,"d",2.12362732433312,20.1864162467016,0.1,0.1
10,0,0,32,1,"W",1,"a c",0,1,-0.521822952851854,2.65229330079384,2,"b c",0,1,1.84801522659093,9.14453616328905,3,"a d",0,1,-0.994007284209128,5.12382341346671,4,"b d",0,1,2.64070121473396,18.4044323362916,5,"a",-0.757915118530491,4.05420091471867,6,"b",2.24435822066244,14.4215279039737,7,"c",0.663096136869536,6.78494057383196,8,"d",0.823346965262415,13.5257868179173,0.5,0.5
11,0,0,16,1,"W",1,"a c",0,1,1.61259936071195,4.02888384367063,2,"b c",0,1,0.0791536996115371,5.06086800691303,3,"a d",0,1,4.47218232142474,17.4440388223576,4,"b d",0,1,2.33353303379374,7.95263798062947,5,"a",3.04239084106834,12.5380886149407,6,"b",1.20634336670264,6.6563342303604,7,"c",0.845876530161742,4.56662505048126,8,"d",3.40285767760924,13.3799014962223,0.9,0.9
12,0,0,16,1,"W",1,"a c",0,1,2.01647237298849,4.96911720131066,2,"b c",0,1,-0.334022680449652,2.1169121043989,3,"a d",0,1,-0.767361892978355,2.52510578331343,4,"b d",0,1,-0.380211692038065,2.15121531852581,5,"a",0.624555240005067,4.12710216395051,6,"b",-0.357117186243859,2.0995600957412,7,"c",0.841224846269419,3.94232719563842,8,"d",-0.57378679250821,2.31584570129534,0.1,0.1
13,0,0,16,1,"W",1,"a c",0,1,-0.214826288201402,2.49402791291307,2,"b c",0,1,-0.0883323608787957,4.34377893074031,3,"a d",0,1,-0.140882916840185,1.76579702221568,4,"b d",0,1,1.30895978889147,7.70309629116601,5,"a",-0.177854602520794,2.12600607142774,6,"b",0.610313714006337,6.19237569936914,7,"c",-0.151579324540099,3.48479121951646,8,"d",0.584038436025643,5.54643833665128,0.5,0.5
14,0,0,40,1,"W",1,"a c",0,1,-0.327631627053495,5.39606455811086,2,"b c",0,1,1.12103108754059,7.17510537289436,3,"a d",0,1,-0.485076020152499,5.92385986204076,4,"b d",0,1,-0.481056094542388,3.53713803800692,5,"a",-0.406353823602997,5.63069265426181,6,"b",0.319987496499103,5.6781610152017,7,"c",0.396699730243549,6.34988170574871,8,"d",-0.483066057347444,4.84772595602341,0.9,0.9
15,0,0,8,1,"W",1,"a c",0,1,0.568473272608542,2.45820497974005,2,"b c",0,1,-2.0947404744638,5.48833070248754,3,"a d",0,1,1.02625161866474,2.22141646063357,4,"b d",0,1,-1.16168173636973,1.91354125827941,5,"a",0.79736244563664,2.27567548586377,6,"b",-1.62821110541677,3.99971909650306,7,"c",-0.76313360092763,4.33222536507034,8,"d",-0.067715058852498,2.29960182256652,0.1,0.1
16,0,0,16,1,"W",1,"a c",0,1,-0.276416206565373,2.52354235698382,2,"b c",0,1,3.32027606621226,14.177653136567,3,"a d",0,1,1.19231722850208,5.7057742391743,4,"b d",0,1,1.38378237267649,18.5953535582921,5,"a",0.457950510968352,4.40351512326316,6,"b",2.35202921944438,16.2955519350262,7,"c",1.52192992982345,10.1823713566158,8,"d",1.28804980058929,13.5306566795867,0.5,0.5
17,0,0,40,1,"W",1,"a c",0,1,-13.4764420190073,55.309441811745,2,"b c",0,1,-0.374451444629931,4.05050104793608,3,"a d",0,1,-0.732977800976117,7.02130620614329,4,"b d",0,1,-2.80772178248315,16.4889271001922,5,"a",-7.10470990999173,39.6945311231493,6,"b",-1.59108661355654,11.9924954599929,7,"c",-6.92544673181863,39.5191571424305,8,"d",-1.77034979172963,12.6352160592525,0.9,0.9
