"Data_Set","ART_Con_Warning","Omnibus_ART_Warning","Num_Responses_per_Condition","Random_Seed","BW","Num1","Str1","Ms1","SDs1","M1","SD1","Num2","Str2","Ms2","SDs2","M2","SD2","Num3","Str3","Ms3","SDs3","M3","SD3","Num4","Str4","Ms4","SDs4","M4","SD4","Num5","Str5","Ms5","SDs5","M5","SD5","Num6","Str6","Ms6","SDs6","M6","SD6","Num7","Str7","Ms7","SDs7","M7","SD7","Num8","Str8","Ms8","SDs8","M8","SD8","Num9","Str9","Ms9","SDs9","M9","SD9","Num10","Str10","M10","SD10","Num11","Str11","M11","SD11","Num12","Str12","M12","SD12","Num13","Str13","M13","SD13","Num14","Str14","M14","SD14","Num15","Str15","M15","SD15"
1,0,0,16,1,"B",1,"a d",0,1,-0.261016995921026,1.00789847361298,2,"b d",0,1,-0.690044782937521,1.3501289237191,3,"c d",0,1,0.298413165040187,1.69013911766407,4,"a e",0,1,-0.110196043997778,0.591790653886151,5,"b e",0,1,-0.0647814064622826,1.16444290179971,6,"c e",0,1,-0.224532585067458,1.39738091617503,7,"a f",0,1,-0.204961659124112,1.1785241664857,8,"b f",0,1,0.314912348129874,0.93983215844707,9,"c f",0,1,-0.155768347043266,0.791404717704179,10,"a",-0.192058233014305,0.939792784652371,11,"b",-0.146637947089976,1.21314801103697,12,"c",-0.0272959223568455,1.33780845185726,13,"d",-0.217549537939453,1.40886935360308,14,"e",-0.133170011842506,1.08273770331374,15,"f",-0.0152725526791678,0.990527114868971
2,0,0,24,1,"B",1,"a d",0,1,-0.0313012557506482,0.934498988416445,2,"b d",0,1,-0.217909404617601,0.92468532899876,3,"c d",0,1,0.493880328386505,1.06650209573253,4,"a e",0,1,-0.270657887543099,1.51797118583889,5,"b e",0,1,0.0610624047339312,0.943067030122139,6,"c e",0,1,0.113507549211791,1.53211321181946,7,"a f",0,1,0.139570838133677,1.57322256055171,8,"b f",0,1,-0.545697528250708,1.15989033240018,9,"c f",0,1,-0.0721614945652006,1.55778780649589,10,"a",-0.0541294350533569,1.36375081487833,11,"b",-0.234181509378126,1.03114864641499,12,"c",0.178408794344365,1.40402333853941,13,"d",0.0815565560060853,1.01016452591376,14,"e",-0.0320293111991258,1.35066796570469,15,"f",-0.159429394894077,1.45152694569562
3,0,0,40,1,"B",1,"a d",0,1,-0.100258421740838,1.2983658558611,2,"b d",0,1,-0.279621351137832,1.04417434330305,3,"c d",0,1,0.224724289871385,1.12207916055272,4,"a e",0,1,0.30945302432103,1.29032452598646,5,"b e",0,1,-0.244000464977496,1.07173734502772,6,"c e",0,1,0.134154942932669,1.86769464528253,7,"a f",0,1,-0.0209822557745189,1.16396453799558,8,"b f",0,1,0.19639794874342,1.25478344665026,9,"c f",0,1,-0.36281048569118,1.25558450524093,10,"a",0.0627374489352241,1.25454633048248,11,"b",-0.109074622457303,1.13887340661514,12,"c",-0.00131041762904194,1.46280107701451,13,"d",-0.0517184943357617,1.16891879326608,14,"e",0.0665358340920677,1.45571137885927,15,"f",-0.0624649309074264,1.23697665633403
4,0,0,24,1,"B",1,"a d",0,1,-0.110286538869615,1.29185330872635,2,"b d",0,1,0.100352384879572,1.96832298070583,3,"c d",0,1,0.198879986771733,1.95243630384536,4,"a e",0,1,0.205148116791469,0.866952498592155,5,"b e",0,1,0.270608342839595,1.5453276118678,6,"c e",0,1,0.169279055077098,0.960096728081146,7,"a f",0,1,0.108644516586078,1.48322093166371,8,"b f",0,1,-0.197047427420404,1.66538341959698,9,"c f",0,1,-0.69218848418405,1.66204633655094,10,"a",0.0678353648359772,1.2306185824009,11,"b",0.0579711000995878,1.72191051689233,12,"c",-0.108009814111739,1.61292509942902,13,"d",0.0629819442605635,1.74568523851508,14,"e",0.215011838236054,1.1478062309771,15,"f",-0.260197131672792,1.61752717070243
5,0,0,32,1,"B",1,"a d",0,1,0.0374522399757877,2.25919802542111,2,"b d",0,1,0.127744393685122,0.919025204898848,3,"c d",0,1,0.214585966295543,1.61133424395794,4,"a e",0,1,-0.535123646889961,1.35520741917817,5,"b e",0,1,-0.245761247672921,1.67428988383444,6,"c e",0,1,0.103295104571126,1.33532516304277,7,"a f",0,1,0.340540614502373,1.77413293298414,8,"b f",0,1,0.0597392350630455,1.05040238842589,9,"c f",0,1,0.35732356799977,1.61332854900545,10,"a",-0.0523769308039334,1.85071069784151,11,"b",-0.0194258729749178,1.25580797070701,12,"c",0.22506821295548,1.5130648302199,13,"d",0.126594199985484,1.67142076039382,14,"e",-0.225863263330585,1.47130804451059,15,"f",0.25253447252173,1.50176753459849
6,0,0,24,1,"B",1,"a d",0,1,0.303120873237373,1.57409094356624,2,"b d",0,1,0.0798787652572946,1.14898418399796,3,"c d",0,1,0.328901293701561,1.11232190654864,4,"a e",0,1,-0.31899941089076,1.42345471684301,5,"b e",0,1,-0.291541881872161,1.01076998098913,6,"c e",0,1,-0.0322498348990649,1.00189389580593,7,"a f",0,1,0.0477523285310974,1.36382500852041,8,"b f",0,1,0.253573000809237,1.01488588685516,9,"c f",0,1,-0.257756248067773,1.35568590278896,10,"a",0.0106245969592369,1.4586610064685,11,"b",0.0139699613981234,1.06990790136428,12,"c",0.0129650702449076,1.17496852342676,13,"d",0.237300310732076,1.28210550636098,14,"e",-0.214263709220662,1.15301269843124,15,"f",0.0145230270908536,1.25551659565382
7,0,0,16,1,"B",1,"a d",0,1,-0.173132296155605,1.05181016150766,2,"b d",0,1,0.286274214116149,1.98089544300181,3,"c d",0,1,-0.406898576643563,1.58377870419716,4,"a e",0,1,-0.233343994549676,1.20949786044911,5,"b e",0,1,0.145762005158677,1.09786876523453,6,"c e",0,1,-0.274447635280683,1.38411995152617,7,"a f",0,1,-0.316516724431574,1.28998935415201,8,"b f",0,1,0.153496135043926,1.15688148936887,9,"c f",0,1,0.456074001880811,1.05013356724209,10,"a",-0.240997671712285,1.16386015836118,11,"b",0.195177451439584,1.43818891615287,12,"c",-0.075090736681145,1.3823774042037,13,"d",-0.0979188862276731,1.57816735116263,14,"e",-0.120676541557227,1.22454592678003,15,"f",0.0976844708310543,1.18885200658648
8,0,0,8,1,"B",1,"a d",0,1,-0.0673737027673467,1.15202315551011,2,"b d",0,1,-0.363083060160753,1.32753890276957,3,"c d",0,1,-0.299941445394033,1.68967758577805,4,"a e",0,1,-0.246866983277681,1.32720727719873,5,"b e",0,1,-0.361874739600759,1.37116142659896,6,"c e",0,1,1.30451602490898,2.23085461808603,7,"a f",0,1,0.146986687308111,0.582290299605524,8,"b f",0,1,0.221715880358964,1.11067711780634,9,"c f",0,1,0.470194493332423,1.34166165339997,10,"a",-0.0557513329123056,1.03453399113208,11,"b",-0.167747306467516,1.25026106352299,12,"c",0.491589690949123,1.83830118637053,13,"d",-0.243466069440711,1.35132367224367,14,"e",0.231924767343513,1.79596476672221,15,"f",0.279632353666499,1.02293602321785
9,0,0,16,1,"B",1,"a d",0,1,-0.438464059006675,1.5116828852062,2,"b d",0,1,-0.24205973745927,1.22351879144443,3,"c d",0,1,0.268302549152757,1.48962019902625,4,"a e",0,1,-0.0987722095917759,1.41400933848529,5,"b e",0,1,0.0725427309292636,1.10334502177357,6,"c e",0,1,0.20329372035678,1.38379611161095,7,"a f",0,1,0.259636010041842,1.80660980058409,8,"b f",0,1,0.301440796775081,1.19508422053906,9,"c f",0,1,0.219077656780195,1.45530489393602,10,"a",-0.0925334195188698,1.57862303105286,11,"b",0.0439745967483581,1.17166594822448,12,"c",0.230224642096577,1.41280900639502,13,"d",-0.13740708243773,1.41629033206545,14,"e",0.0590214138980891,1.28584439767252,15,"f",0.260051487865706,1.4746361804353
10,0,0,40,1,"B",1,"a d",0,1,0.0181452229951876,1.3540457894367,2,"b d",0,1,0.201032409242291,1.2000236789107,3,"c d",0,1,-0.152893917467286,0.927875105894431,4,"a e",0,1,-0.199483469399028,1.34975091952777,5,"b e",0,1,-0.103636993150273,1.04866990057971,6,"c e",0,1,0.158555967120454,1.19677477360333,7,"a f",0,1,-0.108742599669747,1.64189010377356,8,"b f",0,1,0.151220413317795,1.39048692563733,9,"c f",0,1,-0.0138801220658228,1.08186245192781,10,"a",-0.0966936153578624,1.44550218449439,11,"b",0.0828719431366042,1.21818266504602,12,"c",-0.00273935747088507,1.07308460044246,13,"d",0.022094571590064,1.17305077144127,14,"e",-0.0481881651429492,1.20414812353131,15,"f",0.00953256386074186,1.38288504887915
